"LocID","Location","VarID","Variant","Age","Time","DeathMale","DeathFemale","DeathTotal"
705,"Slovenia",4,"Median","0",1950,1621,1178,2799
705,"Slovenia",4,"Median","1",1950,107,101,209
705,"Slovenia",4,"Median","2",1950,69,61,130
705,"Slovenia",4,"Median","3",1950,45,38,82
705,"Slovenia",4,"Median","4",1950,27,22,49
705,"Slovenia",4,"Median","5",1950,20,16,36
705,"Slovenia",4,"Median","6",1950,18,13,31
705,"Slovenia",4,"Median","7",1950,16,11,28
705,"Slovenia",4,"Median","8",1950,14,10,24
705,"Slovenia",4,"Median","9",1950,13,9,22
705,"Slovenia",4,"Median","10",1950,13,9,22
705,"Slovenia",4,"Median","11",1950,14,9,23
705,"Slovenia",4,"Median","12",1950,15,9,24
705,"Slovenia",4,"Median","13",1950,17,10,27
705,"Slovenia",4,"Median","14",1950,20,11,30
705,"Slovenia",4,"Median","15",1950,22,12,34
705,"Slovenia",4,"Median","16",1950,26,14,40
705,"Slovenia",4,"Median","17",1950,30,15,45
705,"Slovenia",4,"Median","18",1950,35,17,52
705,"Slovenia",4,"Median","19",1950,41,19,60
705,"Slovenia",4,"Median","20",1950,45,21,66
705,"Slovenia",4,"Median","21",1950,47,22,69
705,"Slovenia",4,"Median","22",1950,47,23,70
705,"Slovenia",4,"Median","23",1950,45,25,69
705,"Slovenia",4,"Median","24",1950,41,26,67
705,"Slovenia",4,"Median","25",1950,38,26,64
705,"Slovenia",4,"Median","26",1950,36,26,62
705,"Slovenia",4,"Median","27",1950,34,26,60
705,"Slovenia",4,"Median","28",1950,33,26,59
705,"Slovenia",4,"Median","29",1950,32,25,57
705,"Slovenia",4,"Median","30",1950,29,23,52
705,"Slovenia",4,"Median","31",1950,24,18,42
705,"Slovenia",4,"Median","32",1950,19,14,33
705,"Slovenia",4,"Median","33",1950,19,14,33
705,"Slovenia",4,"Median","34",1950,24,16,40
705,"Slovenia",4,"Median","35",1950,33,22,55
705,"Slovenia",4,"Median","36",1950,40,26,66
705,"Slovenia",4,"Median","37",1950,43,27,71
705,"Slovenia",4,"Median","38",1950,45,29,74
705,"Slovenia",4,"Median","39",1950,49,31,80
705,"Slovenia",4,"Median","40",1950,55,34,90
705,"Slovenia",4,"Median","41",1950,60,37,97
705,"Slovenia",4,"Median","42",1950,63,39,101
705,"Slovenia",4,"Median","43",1950,66,41,107
705,"Slovenia",4,"Median","44",1950,69,42,111
705,"Slovenia",4,"Median","45",1950,72,42,114
705,"Slovenia",4,"Median","46",1950,75,44,118
705,"Slovenia",4,"Median","47",1950,79,46,125
705,"Slovenia",4,"Median","48",1950,83,50,133
705,"Slovenia",4,"Median","49",1950,87,54,141
705,"Slovenia",4,"Median","50",1950,90,59,149
705,"Slovenia",4,"Median","51",1950,93,64,157
705,"Slovenia",4,"Median","52",1950,95,69,164
705,"Slovenia",4,"Median","53",1950,96,73,169
705,"Slovenia",4,"Median","54",1950,95,74,169
705,"Slovenia",4,"Median","55",1950,95,74,169
705,"Slovenia",4,"Median","56",1950,95,74,169
705,"Slovenia",4,"Median","57",1950,97,77,173
705,"Slovenia",4,"Median","58",1950,101,82,183
705,"Slovenia",4,"Median","59",1950,104,87,191
705,"Slovenia",4,"Median","60",1950,109,99,207
705,"Slovenia",4,"Median","61",1950,117,115,232
705,"Slovenia",4,"Median","62",1950,125,129,254
705,"Slovenia",4,"Median","63",1950,130,141,271
705,"Slovenia",4,"Median","64",1950,134,148,282
705,"Slovenia",4,"Median","65",1950,142,154,295
705,"Slovenia",4,"Median","66",1950,151,158,309
705,"Slovenia",4,"Median","67",1950,153,162,315
705,"Slovenia",4,"Median","68",1950,152,167,319
705,"Slovenia",4,"Median","69",1950,163,178,341
705,"Slovenia",4,"Median","70",1950,176,193,369
705,"Slovenia",4,"Median","71",1950,183,203,386
705,"Slovenia",4,"Median","72",1950,191,213,404
705,"Slovenia",4,"Median","73",1950,206,233,439
705,"Slovenia",4,"Median","74",1950,216,248,464
705,"Slovenia",4,"Median","75",1950,210,235,446
705,"Slovenia",4,"Median","76",1950,197,226,424
705,"Slovenia",4,"Median","77",1950,190,221,410
705,"Slovenia",4,"Median","78",1950,193,216,409
705,"Slovenia",4,"Median","79",1950,196,212,408
705,"Slovenia",4,"Median","80",1950,187,202,389
705,"Slovenia",4,"Median","81",1950,169,183,352
705,"Slovenia",4,"Median","82",1950,151,167,318
705,"Slovenia",4,"Median","83",1950,137,157,294
705,"Slovenia",4,"Median","84",1950,122,143,266
705,"Slovenia",4,"Median","85",1950,105,126,231
705,"Slovenia",4,"Median","86",1950,84,105,189
705,"Slovenia",4,"Median","87",1950,66,86,152
705,"Slovenia",4,"Median","88",1950,51,70,122
705,"Slovenia",4,"Median","89",1950,39,56,95
705,"Slovenia",4,"Median","90",1950,30,44,73
705,"Slovenia",4,"Median","91",1950,22,33,55
705,"Slovenia",4,"Median","92",1950,16,25,41
705,"Slovenia",4,"Median","93",1950,11,18,29
705,"Slovenia",4,"Median","94",1950,8,13,21
705,"Slovenia",4,"Median","95",1950,5,9,14
705,"Slovenia",4,"Median","96",1950,3,6,9
705,"Slovenia",4,"Median","97",1950,2,4,6
705,"Slovenia",4,"Median","98",1950,1,2,4
705,"Slovenia",4,"Median","99",1950,1,2,2
705,"Slovenia",4,"Median","100",1950,0,1,1
705,"Slovenia",4,"Median","101",1950,0,0,0
705,"Slovenia",4,"Median","102",1950,0,0,0
705,"Slovenia",4,"Median","103",1950,0,0,0
705,"Slovenia",4,"Median","104",1950,0,0,0
705,"Slovenia",4,"Median","105",1950,0,0,0
705,"Slovenia",4,"Median","106",1950,0,0,0
705,"Slovenia",4,"Median","107",1950,0,0,0
705,"Slovenia",4,"Median","108",1950,0,0,0
705,"Slovenia",4,"Median","109",1950,0,0,0
705,"Slovenia",4,"Median","110",1950,0,0,0
705,"Slovenia",4,"Median","0",1951,1505,1098,2603
705,"Slovenia",4,"Median","1",1951,105,99,204
705,"Slovenia",4,"Median","2",1951,68,62,130
705,"Slovenia",4,"Median","3",1951,45,38,83
705,"Slovenia",4,"Median","4",1951,30,25,55
705,"Slovenia",4,"Median","5",1951,19,15,35
705,"Slovenia",4,"Median","6",1951,15,11,26
705,"Slovenia",4,"Median","7",1951,14,10,25
705,"Slovenia",4,"Median","8",1951,14,10,23
705,"Slovenia",4,"Median","9",1951,13,9,22
705,"Slovenia",4,"Median","10",1951,13,8,21
705,"Slovenia",4,"Median","11",1951,13,9,22
705,"Slovenia",4,"Median","12",1951,14,9,23
705,"Slovenia",4,"Median","13",1951,16,10,26
705,"Slovenia",4,"Median","14",1951,19,11,29
705,"Slovenia",4,"Median","15",1951,21,12,33
705,"Slovenia",4,"Median","16",1951,25,13,38
705,"Slovenia",4,"Median","17",1951,29,15,43
705,"Slovenia",4,"Median","18",1951,34,17,50
705,"Slovenia",4,"Median","19",1951,39,19,58
705,"Slovenia",4,"Median","20",1951,45,21,66
705,"Slovenia",4,"Median","21",1951,48,23,70
705,"Slovenia",4,"Median","22",1951,48,23,71
705,"Slovenia",4,"Median","23",1951,47,24,71
705,"Slovenia",4,"Median","24",1951,43,25,68
705,"Slovenia",4,"Median","25",1951,39,26,65
705,"Slovenia",4,"Median","26",1951,36,26,62
705,"Slovenia",4,"Median","27",1951,35,26,61
705,"Slovenia",4,"Median","28",1951,34,26,60
705,"Slovenia",4,"Median","29",1951,33,26,59
705,"Slovenia",4,"Median","30",1951,32,25,57
705,"Slovenia",4,"Median","31",1951,30,23,52
705,"Slovenia",4,"Median","32",1951,24,18,42
705,"Slovenia",4,"Median","33",1951,19,14,32
705,"Slovenia",4,"Median","34",1951,19,13,32
705,"Slovenia",4,"Median","35",1951,23,16,39
705,"Slovenia",4,"Median","36",1951,33,22,54
705,"Slovenia",4,"Median","37",1951,41,26,67
