"LocID","Location","VarID","Variant","Age","Time","DeathMale","DeathFemale","DeathTotal"
616,"Poland",4,"Median","0",1950,43759,33535,77295
616,"Poland",4,"Median","1",1950,6849,5729,12578
616,"Poland",4,"Median","2",1950,3084,2647,5731
616,"Poland",4,"Median","3",1950,1613,1410,3023
616,"Poland",4,"Median","4",1950,897,790,1688
616,"Poland",4,"Median","5",1950,559,490,1049
616,"Poland",4,"Median","6",1950,392,339,731
616,"Poland",4,"Median","7",1950,308,260,568
616,"Poland",4,"Median","8",1950,269,220,489
616,"Poland",4,"Median","9",1950,257,203,460
616,"Poland",4,"Median","10",1950,262,201,463
616,"Poland",4,"Median","11",1950,287,215,503
616,"Poland",4,"Median","12",1950,322,239,560
616,"Poland",4,"Median","13",1950,354,263,617
616,"Poland",4,"Median","14",1950,388,292,680
616,"Poland",4,"Median","15",1950,433,332,765
616,"Poland",4,"Median","16",1950,486,380,866
616,"Poland",4,"Median","17",1950,548,432,980
616,"Poland",4,"Median","18",1950,618,488,1105
616,"Poland",4,"Median","19",1950,697,544,1241
616,"Poland",4,"Median","20",1950,774,595,1369
616,"Poland",4,"Median","21",1950,836,632,1468
616,"Poland",4,"Median","22",1950,874,658,1532
616,"Poland",4,"Median","23",1950,886,671,1557
616,"Poland",4,"Median","24",1950,871,675,1546
616,"Poland",4,"Median","25",1950,843,673,1516
616,"Poland",4,"Median","26",1950,819,673,1492
616,"Poland",4,"Median","27",1950,782,659,1441
616,"Poland",4,"Median","28",1950,715,613,1328
616,"Poland",4,"Median","29",1950,638,552,1189
616,"Poland",4,"Median","30",1950,572,499,1071
616,"Poland",4,"Median","31",1950,503,443,946
616,"Poland",4,"Median","32",1950,463,413,875
616,"Poland",4,"Median","33",1950,503,452,955
616,"Poland",4,"Median","34",1950,581,524,1105
616,"Poland",4,"Median","35",1950,648,587,1235
616,"Poland",4,"Median","36",1950,721,653,1375
616,"Poland",4,"Median","37",1950,800,717,1517
616,"Poland",4,"Median","38",1950,853,745,1598
616,"Poland",4,"Median","39",1950,895,752,1648
616,"Poland",4,"Median","40",1950,959,773,1732
616,"Poland",4,"Median","41",1950,1038,802,1840
616,"Poland",4,"Median","42",1950,1107,822,1930
616,"Poland",4,"Median","43",1950,1160,844,2004
616,"Poland",4,"Median","44",1950,1201,867,2068
616,"Poland",4,"Median","45",1950,1238,889,2128
616,"Poland",4,"Median","46",1950,1277,912,2189
616,"Poland",4,"Median","47",1950,1316,941,2257
616,"Poland",4,"Median","48",1950,1365,978,2342
616,"Poland",4,"Median","49",1950,1420,1023,2443
616,"Poland",4,"Median","50",1950,1476,1072,2548
616,"Poland",4,"Median","51",1950,1528,1125,2654
616,"Poland",4,"Median","52",1950,1577,1175,2752
616,"Poland",4,"Median","53",1950,1617,1212,2830
616,"Poland",4,"Median","54",1950,1648,1239,2887
616,"Poland",4,"Median","55",1950,1664,1262,2926
616,"Poland",4,"Median","56",1950,1663,1274,2937
616,"Poland",4,"Median","57",1950,1674,1300,2975
616,"Poland",4,"Median","58",1950,1727,1372,3099
616,"Poland",4,"Median","59",1950,1797,1472,3270
616,"Poland",4,"Median","60",1950,1871,1576,3446
616,"Poland",4,"Median","61",1950,1962,1693,3655
616,"Poland",4,"Median","62",1950,2048,1810,3859
616,"Poland",4,"Median","63",1950,2090,1885,3975
616,"Poland",4,"Median","64",1950,2102,1925,4027
616,"Poland",4,"Median","65",1950,2173,2069,4241
616,"Poland",4,"Median","66",1950,2188,2111,4299
616,"Poland",4,"Median","67",1950,2187,2142,4330
616,"Poland",4,"Median","68",1950,2186,2191,4378
616,"Poland",4,"Median","69",1950,2182,2251,4434
616,"Poland",4,"Median","70",1950,2161,2293,4454
616,"Poland",4,"Median","71",1950,2122,2316,4437
616,"Poland",4,"Median","72",1950,2088,2344,4432
616,"Poland",4,"Median","73",1950,2075,2376,4451
616,"Poland",4,"Median","74",1950,2079,2406,4486
616,"Poland",4,"Median","75",1950,2079,2427,4505
616,"Poland",4,"Median","76",1950,2071,2437,4508
616,"Poland",4,"Median","77",1950,2043,2431,4475
616,"Poland",4,"Median","78",1950,1957,2391,4347
616,"Poland",4,"Median","79",1950,1830,2314,4144
616,"Poland",4,"Median","80",1950,1697,2223,3920
616,"Poland",4,"Median","81",1950,1551,2117,3668
616,"Poland",4,"Median","82",1950,1397,1991,3388
616,"Poland",4,"Median","83",1950,1257,1857,3115
616,"Poland",4,"Median","84",1950,1127,1712,2840
616,"Poland",4,"Median","85",1950,986,1549,2535
616,"Poland",4,"Median","86",1950,835,1369,2204
616,"Poland",4,"Median","87",1950,692,1187,1879
616,"Poland",4,"Median","88",1950,565,1014,1580
616,"Poland",4,"Median","89",1950,458,859,1317
616,"Poland",4,"Median","90",1950,342,680,1022
616,"Poland",4,"Median","91",1950,252,525,777
616,"Poland",4,"Median","92",1950,215,456,671
616,"Poland",4,"Median","93",1950,166,365,531
616,"Poland",4,"Median","94",1950,90,217,306
616,"Poland",4,"Median","95",1950,47,130,177
616,"Poland",4,"Median","96",1950,42,116,158
616,"Poland",4,"Median","97",1950,37,103,140
616,"Poland",4,"Median","98",1950,26,78,104
616,"Poland",4,"Median","99",1950,15,48,63
616,"Poland",4,"Median","100",1950,1,4,5
616,"Poland",4,"Median","101",1950,1,3,4
616,"Poland",4,"Median","102",1950,1,2,3
616,"Poland",4,"Median","103",1950,0,2,2
616,"Poland",4,"Median","104",1950,0,1,1
616,"Poland",4,"Median","105",1950,0,1,1
616,"Poland",4,"Median","106",1950,0,1,1
616,"Poland",4,"Median","107",1950,0,0,0
616,"Poland",4,"Median","108",1950,0,0,0
616,"Poland",4,"Median","109",1950,0,0,0
616,"Poland",4,"Median","110",1950,0,0,0
616,"Poland",4,"Median","0",1951,41413,31546,72959
616,"Poland",4,"Median","1",1951,7092,5890,12983
616,"Poland",4,"Median","2",1951,3502,3004,6506
616,"Poland",4,"Median","3",1951,1682,1466,3148
616,"Poland",4,"Median","4",1951,950,835,1785
616,"Poland",4,"Median","5",1951,575,504,1079
616,"Poland",4,"Median","6",1951,391,337,728
616,"Poland",4,"Median","7",1951,300,253,553
616,"Poland",4,"Median","8",1951,256,209,465
616,"Poland",4,"Median","9",1951,241,191,432
616,"Poland",4,"Median","10",1951,245,188,433
616,"Poland",4,"Median","11",1951,263,197,460
616,"Poland",4,"Median","12",1951,298,221,519
616,"Poland",4,"Median","13",1951,342,254,595
616,"Poland",4,"Median","14",1951,381,287,668
616,"Poland",4,"Median","15",1951,422,323,745
616,"Poland",4,"Median","16",1951,475,369,843
