"LocID","Location","VarID","Variant","Age","Time","DeathMale","DeathFemale","DeathTotal"
356,"India",4,"Median","0",1950,1392723,1281935,2674658
356,"India",4,"Median","1",1950,420504,473347,893852
356,"India",4,"Median","2",1950,172455,207250,379705
356,"India",4,"Median","3",1950,92655,108613,201268
356,"India",4,"Median","4",1950,56405,62775,119180
356,"India",4,"Median","5",1950,34359,36901,71260
356,"India",4,"Median","6",1950,21309,22813,44122
356,"India",4,"Median","7",1950,14509,16601,31110
356,"India",4,"Median","8",1950,11669,15050,26719
356,"India",4,"Median","9",1950,10795,15358,26153
356,"India",4,"Median","10",1950,10038,14880,24918
356,"India",4,"Median","11",1950,10217,15407,25624
356,"India",4,"Median","12",1950,11020,16541,27561
356,"India",4,"Median","13",1950,12198,17888,30086
356,"India",4,"Median","14",1950,13540,19202,32742
356,"India",4,"Median","15",1950,14839,20294,35134
356,"India",4,"Median","16",1950,15961,21060,37021
356,"India",4,"Median","17",1950,16881,21462,38343
356,"India",4,"Median","18",1950,17688,21648,39336
356,"India",4,"Median","19",1950,18452,21777,40228
356,"India",4,"Median","20",1950,19240,21989,41229
356,"India",4,"Median","21",1950,20065,22303,42368
356,"India",4,"Median","22",1950,20828,22677,43505
356,"India",4,"Median","23",1950,21402,23069,44471
356,"India",4,"Median","24",1950,21712,23377,45089
356,"India",4,"Median","25",1950,21709,23472,45181
356,"India",4,"Median","26",1950,21409,23348,44756
356,"India",4,"Median","27",1950,20956,23127,44083
356,"India",4,"Median","28",1950,20522,22898,43420
356,"India",4,"Median","29",1950,20204,22709,42912
356,"India",4,"Median","30",1950,20075,22602,42677
356,"India",4,"Median","31",1950,20182,22611,42793
356,"India",4,"Median","32",1950,20451,22682,43133
356,"India",4,"Median","33",1950,20778,22742,43520
356,"India",4,"Median","34",1950,21117,22778,43895
356,"India",4,"Median","35",1950,21428,22785,44213
356,"India",4,"Median","36",1950,21649,22715,44363
356,"India",4,"Median","37",1950,21859,22617,44476
356,"India",4,"Median","38",1950,22176,22566,44742
356,"India",4,"Median","39",1950,22548,22484,45032
356,"India",4,"Median","40",1950,22904,22294,45198
356,"India",4,"Median","41",1950,23307,22076,45383
356,"India",4,"Median","42",1950,23651,21710,45361
356,"India",4,"Median","43",1950,23731,21025,44757
356,"India",4,"Median","44",1950,23653,20236,43889
356,"India",4,"Median","45",1950,23623,19639,43262
356,"India",4,"Median","46",1950,23575,19164,42739
356,"India",4,"Median","47",1950,23675,19026,42702
356,"India",4,"Median","48",1950,24232,19546,43778
356,"India",4,"Median","49",1950,25082,20508,45590
356,"India",4,"Median","50",1950,25914,21493,47406
356,"India",4,"Median","51",1950,26810,22477,49287
356,"India",4,"Median","52",1950,27464,23153,50617
356,"India",4,"Median","53",1950,27348,22843,50192
356,"India",4,"Median","54",1950,26678,21880,48558
356,"India",4,"Median","55",1950,25972,21040,47012
356,"India",4,"Median","56",1950,25150,20192,45342
356,"India",4,"Median","57",1950,24631,19791,44422
356,"India",4,"Median","58",1950,25184,20980,46164
356,"India",4,"Median","59",1950,26654,23080,49734
356,"India",4,"Median","60",1950,28291,25078,53369
356,"India",4,"Median","61",1950,29982,27344,57326
356,"India",4,"Median","62",1950,31197,29045,60242
356,"India",4,"Median","63",1950,30656,28566,59222
356,"India",4,"Median","64",1950,28837,26625,55462
356,"India",4,"Median","65",1950,26931,24714,51645
356,"India",4,"Median","66",1950,24734,22522,47256
356,"India",4,"Median","67",1950,22818,20603,43422
356,"India",4,"Median","68",1950,22557,20484,43041
356,"India",4,"Median","69",1950,23831,22009,45840
356,"India",4,"Median","70",1950,25282,23640,48921
356,"India",4,"Median","71",1950,26572,25035,51607
356,"India",4,"Median","72",1950,27718,26397,54114
356,"India",4,"Median","73",1950,27627,26604,54231
356,"India",4,"Median","74",1950,26249,25639,51887
356,"India",4,"Median","75",1950,24754,24630,49384
356,"India",4,"Median","76",1950,23443,23806,47248
356,"India",4,"Median","77",1950,21797,22620,44417
356,"India",4,"Median","78",1950,20378,21531,41909
356,"India",4,"Median","79",1950,19108,20495,39603
356,"India",4,"Median","80",1950,17523,19170,36692
356,"India",4,"Median","81",1950,15639,17534,33173
