"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
246,"Finland",4,"Median","0",1950,50272,48022,98294.5
246,"Finland",4,"Median","1",1950,51762,49555,101316.5
246,"Finland",4,"Median","2",1950,52439,50365,102804
246,"Finland",4,"Median","3",1950,52048,49906,101954
246,"Finland",4,"Median","4",1950,49188,46990,96178
246,"Finland",4,"Median","5",1950,42313,40324,82637.5
246,"Finland",4,"Median","6",1950,36976,35266,72242
246,"Finland",4,"Median","7",1950,32796,31376,64171
246,"Finland",4,"Median","8",1950,35970,34539,70509
246,"Finland",4,"Median","9",1950,36645,35236,71880.5
246,"Finland",4,"Median","10",1950,33217,32407,65624
246,"Finland",4,"Median","11",1950,35508,34484,69992.5
246,"Finland",4,"Median","12",1950,34280,33048,67328.5
246,"Finland",4,"Median","13",1950,32639,31702,64340.5
246,"Finland",4,"Median","14",1950,32378,31232,63611
246,"Finland",4,"Median","15",1950,31880,31033,62912.5
246,"Finland",4,"Median","16",1950,30523,29954,60476.5
246,"Finland",4,"Median","17",1950,30746,30184,60930
246,"Finland",4,"Median","18",1950,32256,31448,63705
246,"Finland",4,"Median","19",1950,33694,32538,66232.5
246,"Finland",4,"Median","20",1950,34006,33189,67195.5
246,"Finland",4,"Median","21",1950,33651,32872,66523.5
246,"Finland",4,"Median","22",1950,33004,32167,65171.5
246,"Finland",4,"Median","23",1950,32333,31684,64016.5
246,"Finland",4,"Median","24",1950,32060,32158,64218.5
246,"Finland",4,"Median","25",1950,30994,32212,63207
246,"Finland",4,"Median","26",1950,30196,32361,62557.5
246,"Finland",4,"Median","27",1950,29082,32249,61331
246,"Finland",4,"Median","28",1950,28128,32082,60209.5
246,"Finland",4,"Median","29",1950,28506,32896,61402
246,"Finland",4,"Median","30",1950,25205,28914,54118.5
246,"Finland",4,"Median","31",1950,23482,26944,50425.5
246,"Finland",4,"Median","32",1950,25122,29173,54294.5
246,"Finland",4,"Median","33",1950,24511,28593,53104
246,"Finland",4,"Median","34",1950,24757,28700,53457.5
246,"Finland",4,"Median","35",1950,26108,29876,55984
246,"Finland",4,"Median","36",1950,26903,30424,57327
246,"Finland",4,"Median","37",1950,27657,31025,58682
246,"Finland",4,"Median","38",1950,28415,31430,59845
246,"Finland",4,"Median","39",1950,28466,31260,59726.5
246,"Finland",4,"Median","40",1950,28526,31445,59971
246,"Finland",4,"Median","41",1950,28043,30952,58994.5
246,"Finland",4,"Median","42",1950,27340,30400,57739.5
246,"Finland",4,"Median","43",1950,26644,29878,56521.5
246,"Finland",4,"Median","44",1950,25162,28426,53587
246,"Finland",4,"Median","45",1950,24394,27621,52014.5
246,"Finland",4,"Median","46",1950,23773,26572,50345.5
246,"Finland",4,"Median","47",1950,22702,25492,48193.5
246,"Finland",4,"Median","48",1950,22236,25344,47579
246,"Finland",4,"Median","49",1950,21412,24612,46025
246,"Finland",4,"Median","50",1950,20443,24122,44565
246,"Finland",4,"Median","51",1950,19796,23928,43723.5
246,"Finland",4,"Median","52",1950,18570,22630,41199.5
246,"Finland",4,"Median","53",1950,17297,21314,38611.5
246,"Finland",4,"Median","54",1950,17060,20983,38043.5
246,"Finland",4,"Median","55",1950,16238,19968,36206.5
246,"Finland",4,"Median","56",1950,14882,18310,33192
246,"Finland",4,"Median","57",1950,14165,17722,31887
246,"Finland",4,"Median","58",1950,14138,18150,32288
246,"Finland",4,"Median","59",1950,13530,17661,31191
246,"Finland",4,"Median","60",1950,12538,16624,29162
246,"Finland",4,"Median","61",1950,12304,16761,29064.5
246,"Finland",4,"Median","62",1950,12098,16905,29003
246,"Finland",4,"Median","63",1950,11358,16308,27665
246,"Finland",4,"Median","64",1950,10416,15218,25633
246,"Finland",4,"Median","65",1950,9880,14578,24457
246,"Finland",4,"Median","66",1950,9450,14144,23594
246,"Finland",4,"Median","67",1950,8718,13352,22070
246,"Finland",4,"Median","68",1950,7919,12224,20142.5
246,"Finland",4,"Median","69",1950,7217,11459,18676
246,"Finland",4,"Median","70",1950,6926,11236,18162.5
246,"Finland",4,"Median","71",1950,6394,10364,16757
246,"Finland",4,"Median","72",1950,5962,9716,15678
246,"Finland",4,"Median","73",1950,5402,9197,14599
246,"Finland",4,"Median","74",1950,4770,8272,13042
246,"Finland",4,"Median","75",1950,4426,7710,12136.5
246,"Finland",4,"Median","76",1950,3963,7002,10965.5
246,"Finland",4,"Median","77",1950,3368,6244,9612.5
246,"Finland",4,"Median","78",1950,3011,5590,8600.5
246,"Finland",4,"Median","79",1950,2724,5106,7831
246,"Finland",4,"Median","80",1950,2334,4393,6727
246,"Finland",4,"Median","81",1950,1548,2966,4514.5
246,"Finland",4,"Median","82",1950,1095,2214,3309
246,"Finland",4,"Median","83",1950,940,2060,2999.5
246,"Finland",4,"Median","84",1950,808,1806,2615
246,"Finland",4,"Median","85",1950,736,1700,2435.5
246,"Finland",4,"Median","86",1950,582,1422,2004
246,"Finland",4,"Median","87",1950,416,1004,1421
246,"Finland",4,"Median","88",1950,308,735,1043.5
246,"Finland",4,"Median","89",1950,243,576,819.5
246,"Finland",4,"Median","90",1950,184,426,609
246,"Finland",4,"Median","91",1950,130,305,435.5
246,"Finland",4,"Median","92",1950,88,219,306.5
246,"Finland",4,"Median","93",1950,57,137,194
246,"Finland",4,"Median","94",1950,36,82,118
246,"Finland",4,"Median","95",1950,17,56,73.5
246,"Finland",4,"Median","96",1950,12,38,49
246,"Finland",4,"Median","97",1950,7,21,28
246,"Finland",4,"Median","98",1950,4,19,22.5
246,"Finland",4,"Median","99",1950,2,10,11
246,"Finland",4,"Median","100",1950,1,1,2
246,"Finland",4,"Median","101",1950,0,1,1
246,"Finland",4,"Median","102",1950,0,0,0
246,"Finland",4,"Median","103",1950,0,0,0
246,"Finland",4,"Median","104",1950,0,0,0
246,"Finland",4,"Median","105",1950,0,0,0
246,"Finland",4,"Median","106",1950,0,0,0
246,"Finland",4,"Median","107",1950,0,0,0
246,"Finland",4,"Median","108",1950,0,0,0
246,"Finland",4,"Median","109",1950,0,0,0
246,"Finland",4,"Median","110",1950,0,0,0
246,"Finland",4,"Median","0",1951,47628,45598,93226
246,"Finland",4,"Median","1",1951,49655,47524,97179.5
246,"Finland",4,"Median","2",1951,51530,49369,100899.5
246,"Finland",4,"Median","3",1951,52299,50243,102542
246,"Finland",4,"Median","4",1951,51953,49802,101754.5
246,"Finland",4,"Median","5",1951,49146,46947,96092.5
246,"Finland",4,"Median","6",1951,42222,40240,82462
246,"Finland",4,"Median","7",1951,36905,35218,72122.5
246,"Finland",4,"Median","8",1951,32744,31336,64079
246,"Finland",4,"Median","9",1951,35948,34520,70467
246,"Finland",4,"Median","10",1951,36578,35194,71772.5
246,"Finland",4,"Median","11",1951,33160,32380,65539.5
246,"Finland",4,"Median","12",1951,35451,34432,69882.5
246,"Finland",4,"Median","13",1951,34216,32996,67211
246,"Finland",4,"Median","14",1951,32583,31648,64231
246,"Finland",4,"Median","15",1951,32324,31166,63489
246,"Finland",4,"Median","16",1951,31762,30890,62651.5
246,"Finland",4,"Median","17",1951,30302,29735,60037
246,"Finland",4,"Median","18",1951,30575,29917,60492
246,"Finland",4,"Median","19",1951,32164,31116,63279.5
246,"Finland",4,"Median","20",1951,33506,32196,65702.5
246,"Finland",4,"Median","21",1951,33493,32853,66346
246,"Finland",4,"Median","22",1951,33119,32527,65646
246,"Finland",4,"Median","23",1951,32519,31852,64371.5
246,"Finland",4,"Median","24",1951,31894,31380,63274
