"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
233,"Estonia",4,"Median","0",1950,11234,9778,21013
233,"Estonia",4,"Median","1",1950,10465,9020,19485
233,"Estonia",4,"Median","2",1950,8878,8120,16997.5
233,"Estonia",4,"Median","3",1950,8952,8050,17002.5
233,"Estonia",4,"Median","4",1950,8652,7931,16582.5
233,"Estonia",4,"Median","5",1950,8558,7984,16541.5
233,"Estonia",4,"Median","6",1950,8634,8180,16813.5
233,"Estonia",4,"Median","7",1950,8871,8464,17334.5
233,"Estonia",4,"Median","8",1950,9150,8816,17965.5
233,"Estonia",4,"Median","9",1950,9426,9194,18620
233,"Estonia",4,"Median","10",1950,9775,9599,19374
233,"Estonia",4,"Median","11",1950,10235,10116,20351.5
233,"Estonia",4,"Median","12",1950,10536,10460,20995
233,"Estonia",4,"Median","13",1950,10420,10378,20798
233,"Estonia",4,"Median","14",1950,10110,10120,20229.5
233,"Estonia",4,"Median","15",1950,9859,9930,19788.5
233,"Estonia",4,"Median","16",1950,9586,9712,19298
233,"Estonia",4,"Median","17",1950,9358,9588,18945
233,"Estonia",4,"Median","18",1950,9350,9794,19145
233,"Estonia",4,"Median","19",1950,9468,10137,19604.5
233,"Estonia",4,"Median","20",1950,9514,10374,19889
233,"Estonia",4,"Median","21",1950,9514,10564,20078
233,"Estonia",4,"Median","22",1950,9377,10672,20049
233,"Estonia",4,"Median","23",1950,8846,10531,19376.5
233,"Estonia",4,"Median","24",1950,8084,10212,18296
233,"Estonia",4,"Median","25",1950,7407,9932,17338.5
233,"Estonia",4,"Median","26",1950,6791,9756,16546.5
233,"Estonia",4,"Median","27",1950,6185,9378,15562.5
233,"Estonia",4,"Median","28",1950,5724,8658,14383
233,"Estonia",4,"Median","29",1950,5378,7812,13190
233,"Estonia",4,"Median","30",1950,5017,7033,12050
233,"Estonia",4,"Median","31",1950,4606,6204,10810
233,"Estonia",4,"Median","32",1950,4463,5790,10253
233,"Estonia",4,"Median","33",1950,4736,6271,11007.5
233,"Estonia",4,"Median","34",1950,5210,7170,12379
233,"Estonia",4,"Median","35",1950,5659,7948,13607.5
233,"Estonia",4,"Median","36",1950,6132,8730,14861.5
233,"Estonia",4,"Median","37",1950,6484,9364,15847.5
233,"Estonia",4,"Median","38",1950,6509,9466,15974.5
233,"Estonia",4,"Median","39",1950,6290,9204,15495
