"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
56,"Belgium",4,"Median","0",1950,71934,68758,140692.5
56,"Belgium",4,"Median","1",1950,71674,68832,140506
56,"Belgium",4,"Median","2",1950,71452,68802,140253
56,"Belgium",4,"Median","3",1950,71895,68914,140809
56,"Belgium",4,"Median","4",1950,66938,64546,131483.5
56,"Belgium",4,"Median","5",1950,61262,59335,120596.5
56,"Belgium",4,"Median","6",1950,60221,57917,118138
56,"Belgium",4,"Median","7",1950,55284,53012,108295.5
56,"Belgium",4,"Median","8",1950,49266,47580,96845
56,"Belgium",4,"Median","9",1950,49766,48612,98378
56,"Belgium",4,"Median","10",1950,54991,54342,109333.5
56,"Belgium",4,"Median","11",1950,58559,58090,116648.5
56,"Belgium",4,"Median","12",1950,58940,57752,116693
56,"Belgium",4,"Median","13",1950,57782,56588,114370
56,"Belgium",4,"Median","14",1950,57656,56700,114356.5
56,"Belgium",4,"Median","15",1950,58820,57988,116807.5
56,"Belgium",4,"Median","16",1950,60375,59450,119824.5
56,"Belgium",4,"Median","17",1950,62763,61836,124599
56,"Belgium",4,"Median","18",1950,65304,64642,129946
56,"Belgium",4,"Median","19",1950,66649,65949,132598
56,"Belgium",4,"Median","20",1950,65740,65067,130807.5
56,"Belgium",4,"Median","21",1950,64924,63822,128746
56,"Belgium",4,"Median","22",1950,65786,63724,129510
56,"Belgium",4,"Median","23",1950,66588,64507,131095
56,"Belgium",4,"Median","24",1950,68382,66278,134659
56,"Belgium",4,"Median","25",1950,69933,67188,137121.5
56,"Belgium",4,"Median","26",1950,70910,67694,138605
56,"Belgium",4,"Median","27",1950,70495,67399,137894
56,"Belgium",4,"Median","28",1950,70127,67770,137896.5
56,"Belgium",4,"Median","29",1950,71272,69084,140357
56,"Belgium",4,"Median","30",1950,62864,60882,123747
56,"Belgium",4,"Median","31",1950,46244,45089,91333.5
56,"Belgium",4,"Median","32",1950,38410,37958,76368.5
56,"Belgium",4,"Median","33",1950,41185,40244,81429.5
56,"Belgium",4,"Median","34",1950,48764,47417,96181.5
56,"Belgium",4,"Median","35",1950,58444,57460,115903.5
56,"Belgium",4,"Median","36",1950,63800,63142,126943
56,"Belgium",4,"Median","37",1950,64630,64150,128780
56,"Belgium",4,"Median","38",1950,63368,63221,126589.5
56,"Belgium",4,"Median","39",1950,63058,63009,126067
56,"Belgium",4,"Median","40",1950,64357,63927,128284
56,"Belgium",4,"Median","41",1950,64830,64706,129536.5
56,"Belgium",4,"Median","42",1950,65404,65796,131200.5
56,"Belgium",4,"Median","43",1950,65110,65596,130705.5
56,"Belgium",4,"Median","44",1950,64762,65324,130087
56,"Belgium",4,"Median","45",1950,65129,65578,130707.5
56,"Belgium",4,"Median","46",1950,64621,65486,130107.5
56,"Belgium",4,"Median","47",1950,64300,65479,129778.5
56,"Belgium",4,"Median","48",1950,64830,65954,130783.5
56,"Belgium",4,"Median","49",1950,62928,64779,127707.5
56,"Belgium",4,"Median","50",1950,59746,62942,122687.5
56,"Belgium",4,"Median","51",1950,57494,61206,118699
56,"Belgium",4,"Median","52",1950,56244,60190,116435
56,"Belgium",4,"Median","53",1950,55360,59998,115357
56,"Belgium",4,"Median","54",1950,52523,57924,110447.5
56,"Belgium",4,"Median","55",1950,49532,55403,104935
56,"Belgium",4,"Median","56",1950,47427,54278,101704.5
56,"Belgium",4,"Median","57",1950,45341,52535,97876
56,"Belgium",4,"Median","58",1950,44154,50623,94777
56,"Belgium",4,"Median","59",1950,42478,49008,91487
56,"Belgium",4,"Median","60",1950,41246,47560,88806
56,"Belgium",4,"Median","61",1950,40403,46333,86736
56,"Belgium",4,"Median","62",1950,39522,45173,84695
56,"Belgium",4,"Median","63",1950,38256,44222,82478.5
56,"Belgium",4,"Median","64",1950,37011,43051,80062
56,"Belgium",4,"Median","65",1950,36166,41935,78101
56,"Belgium",4,"Median","66",1950,34998,40630,75629
56,"Belgium",4,"Median","67",1950,34216,39712,73929
56,"Belgium",4,"Median","68",1950,32794,38318,71111.5
56,"Belgium",4,"Median","69",1950,30285,35875,66160
56,"Belgium",4,"Median","70",1950,28512,33778,62290
56,"Belgium",4,"Median","71",1950,27188,32254,59441.5
56,"Belgium",4,"Median","72",1950,25708,30864,56572
56,"Belgium",4,"Median","73",1950,24336,29288,53624
56,"Belgium",4,"Median","74",1950,22256,27134,49390
56,"Belgium",4,"Median","75",1950,20086,24882,44967.5
56,"Belgium",4,"Median","76",1950,18096,22724,40821
56,"Belgium",4,"Median","77",1950,16144,20730,36874.5
56,"Belgium",4,"Median","78",1950,13580,17670,31251
56,"Belgium",4,"Median","79",1950,11692,15258,26950.5
56,"Belgium",4,"Median","80",1950,10339,13704,24042.5
56,"Belgium",4,"Median","81",1950,8598,11640,20237.5
56,"Belgium",4,"Median","82",1950,7088,9945,17033
56,"Belgium",4,"Median","83",1950,5938,8528,14466.5
56,"Belgium",4,"Median","84",1950,4683,7032,11715
