"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
642,"Romania",4,"Median","64",1950,37681,49856,87537
642,"Romania",4,"Median","65",1950,36962,49432,86394
642,"Romania",4,"Median","66",1950,36104,48832,84936
642,"Romania",4,"Median","67",1950,35118,48036,83154.5
642,"Romania",4,"Median","68",1950,33998,47034,81032.5
642,"Romania",4,"Median","69",1950,32752,45833,78585.5
642,"Romania",4,"Median","70",1950,31388,44427,75814.5
642,"Romania",4,"Median","71",1950,29906,42802,72707.5
642,"Romania",4,"Median","72",1950,28330,40964,69294.5
642,"Romania",4,"Median","73",1950,26688,38941,65629
642,"Romania",4,"Median","74",1950,24978,36736,61714.5
642,"Romania",4,"Median","75",1950,23200,34357,57557.5
642,"Romania",4,"Median","76",1950,21410,31878,53288
642,"Romania",4,"Median","77",1950,19607,29289,48896
642,"Romania",4,"Median","78",1950,17762,26559,44321
642,"Romania",4,"Median","79",1950,15940,23801,39740.5
642,"Romania",4,"Median","80",1950,14151,21048,35198.5
642,"Romania",4,"Median","81",1950,12370,18266,30637
642,"Romania",4,"Median","82",1950,10634,15522,26156.5
642,"Romania",4,"Median","83",1950,8972,12890,21862
642,"Romania",4,"Median","84",1950,7408,10411,17819
642,"Romania",4,"Median","85",1950,5967,8140,14107
642,"Romania",4,"Median","86",1950,4680,6144,10824
642,"Romania",4,"Median","87",1950,3564,4464,8029
642,"Romania",4,"Median","88",1950,2632,3116,5747.5
642,"Romania",4,"Median","89",1950,1896,2112,4007.5
642,"Romania",4,"Median","90",1950,1336,1408,2745
642,"Romania",4,"Median","91",1950,911,902,1813.5
642,"Romania",4,"Median","92",1950,596,545,1141.5
642,"Romania",4,"Median","93",1950,372,310,682
642,"Romania",4,"Median","94",1950,220,164,384.5
642,"Romania",4,"Median","95",1950,122,80,203
642,"Romania",4,"Median","96",1950,64,36,100.5
642,"Romania",4,"Median","97",1950,32,16,48.5
642,"Romania",4,"Median","98",1950,16,7,22.5
642,"Romania",4,"Median","99",1950,8,2,10
642,"Romania",4,"Median","100",1950,3,1,4
642,"Romania",4,"Median","101",1950,1,0,1
642,"Romania",4,"Median","102",1950,1,0,1
642,"Romania",4,"Median","103",1950,0,0,0
642,"Romania",4,"Median","104",1950,0,0,0
642,"Romania",4,"Median","105",1950,0,0,0
642,"Romania",4,"Median","106",1950,0,0,0
642,"Romania",4,"Median","107",1950,0,0,0
642,"Romania",4,"Median","108",1950,0,0,0
642,"Romania",4,"Median","109",1950,0,0,0
642,"Romania",4,"Median","110",1950,0,0,0
642,"Romania",4,"Median","0",1951,200104,191740,391843.5
642,"Romania",4,"Median","1",1951,186284,180514,366797.5
642,"Romania",4,"Median","2",1951,173801,170037,343838
642,"Romania",4,"Median","3",1951,160236,157360,317595.5
642,"Romania",4,"Median","4",1951,148532,146224,294756
642,"Romania",4,"Median","5",1951,141252,139088,280339
642,"Romania",4,"Median","6",1951,137984,135858,273841.5
642,"Romania",4,"Median","7",1951,137465,135569,273034
642,"Romania",4,"Median","8",1951,139514,138272,277787
642,"Romania",4,"Median","9",1951,143860,143740,287600
642,"Romania",4,"Median","10",1951,148676,149892,298568.5
642,"Romania",4,"Median","11",1951,152348,155072,307420.5
642,"Romania",4,"Median","12",1951,155867,159483,315350
642,"Romania",4,"Median","13",1951,159816,162710,322525
642,"Romania",4,"Median","14",1951,161932,163460,325392
642,"Romania",4,"Median","15",1951,162365,163126,325490.5
642,"Romania",4,"Median","16",1951,162742,162830,325571.5
642,"Romania",4,"Median","17",1951,164002,162697,326699
642,"Romania",4,"Median","18",1951,165362,162821,328183.5
642,"Romania",4,"Median","19",1951,165043,162686,327728.5
642,"Romania",4,"Median","20",1951,164154,162514,326668.5
642,"Romania",4,"Median","21",1951,163032,161231,324263
642,"Romania",4,"Median","22",1951,161020,158894,319914
642,"Romania",4,"Median","23",1951,157570,156035,313605
642,"Romania",4,"Median","24",1951,152306,152328,304633.5
642,"Romania",4,"Median","25",1951,147068,149653,296720.5
642,"Romania",4,"Median","26",1951,141600,147380,288979
642,"Romania",4,"Median","27",1951,135240,144446,279687
642,"Romania",4,"Median","28",1951,128236,140712,268948
642,"Romania",4,"Median","29",1951,118568,133562,252129
642,"Romania",4,"Median","30",1951,106012,122492,228504
642,"Romania",4,"Median","31",1951,93510,110408,203918
642,"Romania",4,"Median","32",1951,84640,101478,186118
642,"Romania",4,"Median","33",1951,79996,96582,176577.5
642,"Romania",4,"Median","34",1951,78697,94699,173396
642,"Romania",4,"Median","35",1951,82536,98325,180861.5
642,"Romania",4,"Median","36",1951,91113,107184,198297
642,"Romania",4,"Median","37",1951,100918,116768,217686
642,"Romania",4,"Median","38",1951,108748,123208,231956.5
642,"Romania",4,"Median","39",1951,112577,125048,237625
642,"Romania",4,"Median","40",1951,113020,123766,236785.5
642,"Romania",4,"Median","41",1951,111662,120537,232199.5
642,"Romania",4,"Median","42",1951,110011,116786,226797
642,"Romania",4,"Median","43",1951,107702,112783,220485
642,"Romania",4,"Median","44",1951,104238,107910,212148.5
642,"Romania",4,"Median","45",1951,101616,104078,205694.5
642,"Romania",4,"Median","46",1951,99384,101226,200609
642,"Romania",4,"Median","47",1951,97108,99195,196303.5
642,"Romania",4,"Median","48",1951,95400,98496,193896
642,"Romania",4,"Median","49",1951,92502,97122,189624.5
642,"Romania",4,"Median","50",1951,88004,94556,182559.5
642,"Romania",4,"Median","51",1951,83205,91782,174987
642,"Romania",4,"Median","52",1951,79414,90092,169506
642,"Romania",4,"Median","53",1951,75370,88147,163516.5
642,"Romania",4,"Median","54",1951,69632,83608,153240.5
642,"Romania",4,"Median","55",1951,65074,79480,144554
642,"Romania",4,"Median","56",1951,62614,77502,140115.5
642,"Romania",4,"Median","57",1951,60442,76076,136517
642,"Romania",4,"Median","58",1951,57938,73952,131890
642,"Romania",4,"Median","59",1951,54890,70462,125352
642,"Romania",4,"Median","60",1951,49494,63673,113166.5
642,"Romania",4,"Median","61",1951,43845,56566,100411.5
642,"Romania",4,"Median","62",1951,40718,52850,93568
642,"Romania",4,"Median","63",1951,38493,50370,88863.5
642,"Romania",4,"Median","64",1951,37158,49090,86248
642,"Romania",4,"Median","65",1951,36504,48733,85237
642,"Romania",4,"Median","66",1951,35704,48208,83912.5
642,"Romania",4,"Median","67",1951,34768,47498,82267
642,"Romania",4,"Median","68",1951,33700,46586,80285.5
642,"Romania",4,"Median","69",1951,32498,45460,77959
642,"Romania",4,"Median","70",1951,31176,44134,75310
642,"Romania",4,"Median","71",1951,29738,42599,72336.5
642,"Romania",4,"Median","72",1951,28188,40851,69038.5
642,"Romania",4,"Median","73",1951,26550,38900,65450
642,"Romania",4,"Median","74",1951,24856,36774,61629.5
642,"Romania",4,"Median","75",1951,23105,34480,57585.5
642,"Romania",4,"Median","76",1951,21299,32029,53328
642,"Romania",4,"Median","77",1951,19492,29490,48982.5
642,"Romania",4,"Median","78",1951,17688,26858,44545.5
642,"Romania",4,"Median","79",1951,15861,24115,39976
642,"Romania",4,"Median","80",1951,14077,21374,35451.5
642,"Romania",4,"Median","81",1951,12348,18678,31026
642,"Romania",4,"Median","82",1951,10656,16006,26662.5
642,"Romania",4,"Median","83",1951,9033,13425,22458
642,"Romania",4,"Median","84",1951,7509,10997,18506
642,"Romania",4,"Median","85",1951,6098,8756,14854
642,"Romania",4,"Median","86",1951,4822,6737,11559
642,"Romania",4,"Median","87",1951,3706,4994,8699.5
642,"Romania",4,"Median","88",1951,2756,3553,6308.5
642,"Romania",4,"Median","89",1951,1982,2420,4402
642,"Romania",4,"Median","90",1951,1388,1596,2984
642,"Romania",4,"Median","91",1951,948,1034,1982.5
642,"Romania",4,"Median","92",1951,627,644,1271
642,"Romania",4,"Median","93",1951,398,378,775
642,"Romania",4,"Median","94",1951,240,209,449.5
642,"Romania",4,"Median","95",1951,138,108,245.5
642,"Romania",4,"Median","96",1951,74,51,125.5
642,"Romania",4,"Median","97",1951,38,23,61
642,"Romania",4,"Median","98",1951,18,10,28
642,"Romania",4,"Median","99",1951,8,4,12.5
642,"Romania",4,"Median","100",1951,3,1,4
642,"Romania",4,"Median","101",1951,2,0,2
642,"Romania",4,"Median","102",1951,1,0,1
642,"Romania",4,"Median","103",1951,1,0,1
642,"Romania",4,"Median","104",1951,0,0,0
642,"Romania",4,"Median","105",1951,0,0,0
642,"Romania",4,"Median","106",1951,0,0,0
642,"Romania",4,"Median","107",1951,0,0,0
642,"Romania",4,"Median","108",1951,0,0,0
642,"Romania",4,"Median","109",1951,0,0,0
642,"Romania",4,"Median","110",1951,0,0,0
642,"Romania",4,"Median","0",1952,202447,193980,396427.5
642,"Romania",4,"Median","1",1952,191607,184460,376067.5
642,"Romania",4,"Median","2",1952,183536,178086,361621.5
642,"Romania",4,"Median","3",1952,172331,168850,341180.5
642,"Romania",4,"Median","4",1952,159348,156734,316082.5
642,"Romania",4,"Median","5",1952,147946,145859,293805
642,"Romania",4,"Median","6",1952,140811,138834,279644.5
642,"Romania",4,"Median","7",1952,137606,135642,273248
642,"Romania",4,"Median","8",1952,137110,135358,272467.5
642,"Romania",4,"Median","9",1952,139168,138054,277222.5
642,"Romania",4,"Median","10",1952,143522,143514,287037
642,"Romania",4,"Median","11",1952,148326,149641,297967.5
642,"Romania",4,"Median","12",1952,151982,154788,306770.5
642,"Romania",4,"Median","13",1952,155481,159166,314647.5
642,"Romania",4,"Median","14",1952,159414,162366,321779
642,"Romania",4,"Median","15",1952,161516,163096,324612.5
642,"Romania",4,"Median","16",1952,161944,162752,324697
642,"Romania",4,"Median","17",1952,162325,162456,324780.5
642,"Romania",4,"Median","18",1952,163594,162330,325924
642,"Romania",4,"Median","19",1952,164960,162460,327421
642,"Romania",4,"Median","20",1952,164652,162334,326986
642,"Romania",4,"Median","21",1952,163780,162178,325958.5
642,"Romania",4,"Median","22",1952,162675,160907,323582
642,"Romania",4,"Median","23",1952,160678,158578,319256.5
642,"Romania",4,"Median","24",1952,157240,155722,312962
642,"Romania",4,"Median","25",1952,151986,152012,303998.5
642,"Romania",4,"Median","26",1952,146752,149328,296079.5
642,"Romania",4,"Median","27",1952,141274,147034,288308
642,"Romania",4,"Median","28",1952,134904,144084,278988.5
642,"Romania",4,"Median","29",1952,127892,140340,268231
642,"Romania",4,"Median","30",1952,118229,133194,251422.5
642,"Romania",4,"Median","31",1952,105699,122154,227853
642,"Romania",4,"Median","32",1952,93232,110110,203342.5
642,"Romania",4,"Median","33",1952,84396,101222,185618.5
642,"Romania",4,"Median","34",1952,79772,96352,176124
642,"Romania",4,"Median","35",1952,78474,94474,172948
642,"Romania",4,"Median","36",1952,82284,98078,180362
642,"Romania",4,"Median","37",1952,90801,106883,197684
642,"Romania",4,"Median","38",1952,100534,116402,216935.5
642,"Romania",4,"Median","39",1952,108288,122775,231062.5
642,"Romania",4,"Median","40",1952,112050,124560,236609.5
642,"Romania",4,"Median","41",1952,112446,123243,235688.5
642,"Romania",4,"Median","42",1952,111057,119996,231053.5
642,"Romania",4,"Median","43",1952,109382,116238,225619.5
642,"Romania",4,"Median","44",1952,107056,112240,219296
642,"Romania",4,"Median","45",1952,103589,107383,210972
642,"Romania",4,"Median","46",1952,100964,103570,204534
642,"Romania",4,"Median","47",1952,98722,100728,199450.5
642,"Romania",4,"Median","48",1952,96434,98700,195133
642,"Romania",4,"Median","49",1952,94694,97978,192671.5
642,"Romania",4,"Median","50",1952,91756,96567,188322.5
642,"Romania",4,"Median","51",1952,87221,93962,181182.5
642,"Romania",4,"Median","52",1952,82386,91148,173535
642,"Romania",4,"Median","53",1952,78554,89414,167968
642,"Romania",4,"Median","54",1952,74474,87426,161900
642,"Romania",4,"Median","55",1952,68722,82864,151586
642,"Romania",4,"Median","56",1952,64140,78712,142851.5
642,"Romania",4,"Median","57",1952,61628,76684,138312.5
642,"Romania",4,"Median","58",1952,59403,75198,134600.5
642,"Romania",4,"Median","59",1952,56846,73010,129856
642,"Romania",4,"Median","60",1952,53756,69464,123219.5
642,"Romania",4,"Median","61",1952,48374,62674,111048.5
642,"Romania",4,"Median","62",1952,42758,55580,98337.5
642,"Romania",4,"Median","63",1952,39614,51826,91439.5
642,"Romania",4,"Median","64",1952,37354,49292,86646
642,"Romania",4,"Median","65",1952,35961,47931,83892
642,"Romania",4,"Median","66",1952,35223,47467,82690
642,"Romania",4,"Median","67",1952,34340,46828,81168
642,"Romania",4,"Median","68",1952,33324,46002,79326
642,"Romania",4,"Median","69",1952,32175,44965,77140
642,"Romania",4,"Median","70",1952,30892,43707,74598.5
642,"Romania",4,"Median","71",1952,29494,42247,71741
642,"Romania",4,"Median","72",1952,27988,40588,68576.5
642,"Romania",4,"Median","73",1952,26381,38728,65108.5
642,"Romania",4,"Median","74",1952,24696,36674,61370
642,"Romania",4,"Median","75",1952,22964,34460,57423
642,"Romania",4,"Median","76",1952,21187,32094,53281
642,"Romania",4,"Median","77",1952,19368,29586,48954
642,"Romania",4,"Median","78",1952,17562,27006,44567.5
642,"Romania",4,"Median","79",1952,15774,24358,40131.5
642,"Romania",4,"Median","80",1952,13987,21632,35619.5
642,"Romania",4,"Median","81",1952,12264,18949,31213
642,"Romania",4,"Median","82",1952,10618,16354,26971.5
642,"Romania",4,"Median","83",1952,9037,13836,22873.5
642,"Romania",4,"Median","84",1952,7548,11452,19000.5
642,"Romania",4,"Median","85",1952,6172,9250,15422.5
642,"Romania",4,"Median","86",1952,4922,7254,12176
642,"Romania",4,"Median","87",1952,3815,5486,9301.5
642,"Romania",4,"Median","88",1952,2866,3989,6854.5
642,"Romania",4,"Median","89",1952,2078,2776,4854.5
642,"Romania",4,"Median","90",1952,1455,1846,3300.5
642,"Romania",4,"Median","91",1952,990,1186,2176
642,"Romania",4,"Median","92",1952,656,748,1405
642,"Romania",4,"Median","93",1952,421,453,874
642,"Romania",4,"Median","94",1952,258,258,517
642,"Romania",4,"Median","95",1952,152,139,290.5
642,"Romania",4,"Median","96",1952,84,68,152.5
642,"Romania",4,"Median","97",1952,44,32,75.5
642,"Romania",4,"Median","98",1952,22,14,35
642,"Romania",4,"Median","99",1952,10,6,15.5
642,"Romania",4,"Median","100",1952,3,2,5
642,"Romania",4,"Median","101",1952,2,1,3
642,"Romania",4,"Median","102",1952,1,0,1
642,"Romania",4,"Median","103",1952,1,0,1
642,"Romania",4,"Median","104",1952,0,0,0
642,"Romania",4,"Median","105",1952,0,0,0
642,"Romania",4,"Median","106",1952,0,0,0
642,"Romania",4,"Median","107",1952,0,0,0
642,"Romania",4,"Median","108",1952,0,0,0
642,"Romania",4,"Median","109",1952,0,0,0
642,"Romania",4,"Median","110",1952,0,0,0
642,"Romania",4,"Median","0",1953,204364,195828,400192
642,"Romania",4,"Median","1",1953,193334,186370,379703.5
642,"Romania",4,"Median","2",1953,188338,181775,370113
642,"Romania",4,"Median","3",1953,181800,176774,358573.5
642,"Romania",4,"Median","4",1953,171182,168117,339298.5
642,"Romania",4,"Median","5",1953,158514,156276,314790.5
642,"Romania",4,"Median","6",1953,147260,145506,292766.5
642,"Romania",4,"Median","7",1953,140173,138498,278671
642,"Romania",4,"Median","8",1953,136970,135283,272252.5
642,"Romania",4,"Median","9",1953,136470,134972,271442
642,"Romania",4,"Median","10",1953,138544,137658,276201.5
642,"Romania",4,"Median","11",1953,142874,143070,285945
642,"Romania",4,"Median","12",1953,147650,149140,296790
642,"Romania",4,"Median","13",1953,151284,154232,305516
642,"Romania",4,"Median","14",1953,154774,158570,313344
642,"Romania",4,"Median","15",1953,158709,161741,320450
642,"Romania",4,"Median","16",1953,160836,162466,323302
642,"Romania",4,"Median","17",1953,161314,162140,323454.5
642,"Romania",4,"Median","18",1953,161765,161882,323646.5
642,"Romania",4,"Median","19",1953,163098,161794,324892.5
642,"Romania",4,"Median","20",1953,164528,161970,326498.5
642,"Romania",4,"Median","21",1953,164294,161903,326197
642,"Romania",4,"Median","22",1953,163484,161796,325280
642,"Romania",4,"Median","23",1953,162422,160554,322975.5
642,"Romania",4,"Median","24",1953,160444,158240,318683.5
642,"Romania",4,"Median","25",1953,157006,155380,312386.5
642,"Romania",4,"Median","26",1953,151736,151652,303387.5
642,"Romania",4,"Median","27",1953,146456,148922,295378
642,"Romania",4,"Median","28",1953,140928,146590,287517
642,"Romania",4,"Median","29",1953,134518,143612,278130.5
642,"Romania",4,"Median","30",1953,127486,139863,267349
642,"Romania",4,"Median","31",1953,117842,132758,250601
642,"Romania",4,"Median","32",1953,105362,121791,227152.5
642,"Romania",4,"Median","33",1953,92966,109836,202801.5
642,"Romania",4,"Median","34",1953,84186,101015,185201
642,"Romania",4,"Median","35",1953,79580,96172,175751.5
642,"Romania",4,"Median","36",1953,78261,94286,172546.5
642,"Romania",4,"Median","37",1953,82010,97830,179839
642,"Romania",4,"Median","38",1953,90435,106542,196977.5
642,"Romania",4,"Median","39",1953,100054,115946,216000
642,"Romania",4,"Median","40",1953,107694,122210,229904
642,"Romania",4,"Median","41",1953,111380,123928,235308
642,"Romania",4,"Median","42",1953,111734,122582,234315
642,"Romania",4,"Median","43",1953,110328,119334,229661.5
642,"Romania",4,"Median","44",1953,108654,115600,224254
642,"Romania",4,"Median","45",1953,106348,111652,218000.5
642,"Romania",4,"Median","46",1953,102924,106868,209792
642,"Romania",4,"Median","47",1953,100332,103116,203447
642,"Romania",4,"Median","48",1953,98114,100319,198432.5
642,"Romania",4,"Median","49",1953,95818,98298,194116.5
642,"Romania",4,"Median","50",1953,94029,97534,191563
642,"Romania",4,"Median","51",1953,91026,96066,187091.5
642,"Romania",4,"Median","52",1953,86432,93406,179838
642,"Romania",4,"Median","53",1953,81552,90550,172102.5
642,"Romania",4,"Median","54",1953,77668,88764,166432.5
642,"Romania",4,"Median","55",1953,73538,86719,160256.5
642,"Romania",4,"Median","56",1953,67765,82128,149893
642,"Romania",4,"Median","57",1953,63154,77941,141095
642,"Romania",4,"Median","58",1953,60590,75854,136443.5
642,"Romania",4,"Median","59",1953,58294,74280,132573.5
642,"Romania",4,"Median","60",1953,55669,71997,127666
642,"Romania",4,"Median","61",1953,52532,68382,120913.5
642,"Romania",4,"Median","62",1953,47157,61572,108728.5
642,"Romania",4,"Median","63",1953,41569,54474,96043
642,"Romania",4,"Median","64",1953,38406,50674,89081
642,"Romania",4,"Median","65",1953,36110,48076,84186
642,"Romania",4,"Median","66",1953,34654,46626,81280
642,"Romania",4,"Median","67",1953,33829,46042,79871
642,"Romania",4,"Median","68",1953,32870,45288,78158
642,"Romania",4,"Median","69",1953,31773,44338,76111.5
642,"Romania",4,"Median","70",1953,30536,43162,73697.5
642,"Romania",4,"Median","71",1953,29176,41768,70944
642,"Romania",4,"Median","72",1953,27712,40184,67897
642,"Romania",4,"Median","73",1953,26153,38416,64568.5
642,"Romania",4,"Median","74",1953,24502,36453,60955
642,"Romania",4,"Median","75",1953,22784,34312,57095.5
642,"Romania",4,"Median","76",1953,21029,32028,53057
642,"Romania",4,"Median","77",1953,19240,29606,48845.5
642,"Romania",4,"Median","78",1953,17424,27062,44486.5
642,"Romania",4,"Median","79",1953,15638,24470,40107
642,"Romania",4,"Median","80",1953,13886,21834,35720
642,"Romania",4,"Median","81",1953,12162,19166,31329
642,"Romania",4,"Median","82",1953,10524,16585,27109.5
642,"Romania",4,"Median","83",1953,8988,14137,23125.5
642,"Romania",4,"Median","84",1953,7538,11808,19346.5
642,"Romania",4,"Median","85",1953,6194,9641,15835
642,"Romania",4,"Median","86",1953,4976,7675,12651.5
642,"Romania",4,"Median","87",1953,3892,5922,9813
642,"Romania",4,"Median","88",1953,2950,4400,7350.5
642,"Romania",4,"Median","89",1953,2164,3135,5299.5
642,"Romania",4,"Median","90",1953,1530,2134,3664.5
642,"Romania",4,"Median","91",1953,1044,1386,2429.5
642,"Romania",4,"Median","92",1953,689,869,1558
642,"Romania",4,"Median","93",1953,444,534,977.5
642,"Romania",4,"Median","94",1953,276,314,590
642,"Romania",4,"Median","95",1953,164,174,337.5
642,"Romania",4,"Median","96",1953,92,90,182
642,"Romania",4,"Median","97",1953,50,42,92
642,"Romania",4,"Median","98",1953,24,19,43.5
642,"Romania",4,"Median","99",1953,12,8,19.5
642,"Romania",4,"Median","100",1953,4,2,6
642,"Romania",4,"Median","101",1953,2,1,3
642,"Romania",4,"Median","102",1953,1,1,2
642,"Romania",4,"Median","103",1953,1,0,1
642,"Romania",4,"Median","104",1953,0,0,0
642,"Romania",4,"Median","105",1953,0,0,0
642,"Romania",4,"Median","106",1953,0,0,0
642,"Romania",4,"Median","107",1953,0,0,0
642,"Romania",4,"Median","108",1953,0,0,0
642,"Romania",4,"Median","109",1953,0,0,0
642,"Romania",4,"Median","110",1953,0,0,0
642,"Romania",4,"Median","0",1954,207026,198418,405444
642,"Romania",4,"Median","1",1954,194948,188070,383018
642,"Romania",4,"Median","2",1954,189797,183559,373356
642,"Romania",4,"Median","3",1954,186467,180410,366876.5
642,"Romania",4,"Median","4",1954,180490,175980,356470
642,"Romania",4,"Median","5",1954,170184,167596,337779.5
642,"Romania",4,"Median","6",1954,157664,155856,313519.5
642,"Romania",4,"Median","7",1954,146450,145092,291542
642,"Romania",4,"Median","8",1954,139354,138045,277398.5
642,"Romania",4,"Median","9",1954,136140,134792,270931
642,"Romania",4,"Median","10",1954,135660,134468,270128
642,"Romania",4,"Median","11",1954,137706,137092,274798.5
642,"Romania",4,"Median","12",1954,142004,142432,284435.5
642,"Romania",4,"Median","13",1954,146754,148433,295187
642,"Romania",4,"Median","14",1954,150384,153476,303860.5
642,"Romania",4,"Median","15",1954,153890,157782,311671
642,"Romania",4,"Median","16",1954,157866,160950,318815.5
642,"Romania",4,"Median","17",1954,160070,161704,321775
642,"Romania",4,"Median","18",1954,160658,161435,322093
642,"Romania",4,"Median","19",1954,161214,161235,322448.5
642,"Romania",4,"Median","20",1954,162646,161218,323863
642,"Romania",4,"Median","21",1954,164184,161482,325665
642,"Romania",4,"Median","22",1954,164040,161486,325526.5
642,"Romania",4,"Median","23",1954,163291,161422,324713
642,"Romania",4,"Median","24",1954,162252,160202,322454.5
642,"Romania",4,"Median","25",1954,160266,157885,318151.5
642,"Romania",4,"Median","26",1954,156796,154996,311793
642,"Romania",4,"Median","27",1954,151458,151208,302667
642,"Romania",4,"Median","28",1954,146104,148427,294530.5
642,"Romania",4,"Median","29",1954,140514,146056,286569.5
642,"Romania",4,"Median","30",1954,134072,143071,277143
642,"Romania",4,"Median","31",1954,127053,139370,266423
642,"Romania",4,"Median","32",1954,117460,132350,249810.5
642,"Romania",4,"Median","33",1954,105067,121494,226560.5
642,"Romania",4,"Median","34",1954,92751,109632,202383.5
642,"Romania",4,"Median","35",1954,84004,100857,184860.5
642,"Romania",4,"Median","36",1954,79384,96011,175395
642,"Romania",4,"Median","37",1954,78006,94066,172072
642,"Romania",4,"Median","38",1954,81664,97514,179177
642,"Romania",4,"Median","39",1954,89960,106090,196050.5
642,"Romania",4,"Median","40",1954,99440,115351,214791
642,"Romania",4,"Median","41",1954,106980,121522,228502
642,"Romania",4,"Median","42",1954,110609,123196,233805.5
642,"Romania",4,"Median","43",1954,110944,121846,232790
642,"Romania",4,"Median","44",1954,109552,118636,228188
642,"Romania",4,"Median","45",1954,107914,114975,222888.5
642,"Romania",4,"Median","46",1954,105670,111126,216796
642,"Romania",4,"Median","47",1954,102308,106434,208742
642,"Romania",4,"Median","48",1954,99766,102756,202522
642,"Romania",4,"Median","49",1954,97552,99987,197539.5
642,"Romania",4,"Median","50",1954,95212,97932,193144
642,"Romania",4,"Median","51",1954,93340,97096,190436.5
642,"Romania",4,"Median","52",1954,90249,95557,185806
642,"Romania",4,"Median","53",1954,85596,92849,178445
642,"Romania",4,"Median","54",1954,80666,89946,170613
642,"Romania",4,"Median","55",1954,76718,88095,164813.5
642,"Romania",4,"Median","56",1954,72535,85990,158525.5
642,"Romania",4,"Median","57",1954,66742,81364,148105
642,"Romania",4,"Median","58",1954,62105,77135,139240
642,"Romania",4,"Median","59",1954,59468,74958,134425.5
642,"Romania",4,"Median","60",1954,57089,73267,130356
642,"Romania",4,"Median","61",1954,54400,70884,125285
