"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
724,"Spain",4,"Median",1950,562979,1.056,61.7542,59.2816,64.1151,310446,158503,151943,-129562
724,"Spain",4,"Median",1951,566982,1.059,61.4821,59.0973,63.7867,328879,166340,162538,-85453
724,"Spain",4,"Median",1952,591257,1.062,64.8283,62.5288,66.9884,276716,140055,136661,-84841
724,"Spain",4,"Median",1953,587913,1.057,65.7308,63.4785,67.8472,278075,139509,138566,-86224
724,"Spain",4,"Median",1954,578266,1.052,66.9111,64.6382,69.0363,263550,132582,130969,-88058
724,"Spain",4,"Median",1955,598329,1.054,66.6811,64.3544,68.8752,274259,137923,136337,-86836
724,"Spain",4,"Median",1956,609863,1.052,66.7509,64.3852,69.0052,289170,145761,143409,-90146
724,"Spain",4,"Median",1957,646545,1.052,66.5702,64.1523,68.8788,293637,149037,144601,-90865
724,"Spain",4,"Median",1958,655807,1.051,68.7834,66.3897,71.0323,259425,131332,128093,-99030
724,"Spain",4,"Median",1959,658960,1.056,68.6908,66.2322,71.0184,268288,136479,131809,-105928
724,"Spain",4,"Median",1960,666956,1.061,69.2066,66.6677,71.6251,268368,137172,131195,-154869
724,"Spain",4,"Median",1961,653461,1.06,69.5682,67.0722,71.9275,261405,133427,127979,-46517
724,"Spain",4,"Median",1962,655664,1.059,69.6292,67.0849,72.0539,274912,140815,134097,-45211
724,"Spain",4,"Median",1963,668319,1.058,69.7665,67.1145,72.3162,279970,143779,136191,-44446
724,"Spain",4,"Median",1964,691964,1.056,70.4937,67.7817,73.0939,270894,140558,130336,-41461
724,"Spain",4,"Median",1965,672077,1.055,70.9,68.155,73.5334,271051,140431,130620,-42476
724,"Spain",4,"Median",1966,666122,1.057,71.1603,68.4595,73.7431,272765,141198,131567,-41467
724,"Spain",4,"Median",1967,677471,1.056,71.3491,68.5603,74.0328,277279,144208,133071,-42344
724,"Spain",4,"Median",1968,666491,1.056,71.6743,68.8808,74.3632,279513,145175,134338,-46088
724,"Spain",4,"Median",1969,662976,1.058,71.1386,68.3426,73.8519,300273,156017,144257,-49956
724,"Spain",4,"Median",1970,661752,1.059,72.1491,69.3281,74.8667,282344,146362,135982,-60580
724,"Spain",4,"Median",1971,667944,1.06,71.7353,68.8419,74.5586,304671,159502,145169,7363
724,"Spain",4,"Median",1972,668185,1.06,72.9533,70.1508,75.6362,281922,146514,135408,7935
724,"Spain",4,"Median",1973,668545,1.059,72.7324,69.8462,75.5264,298069,154935,143134,8624
724,"Spain",4,"Median",1974,682664,1.059,73.0928,70.1632,75.9289,297136,154887,142249,105838
724,"Spain",4,"Median",1975,672100,1.069,73.4918,70.5401,76.3496,295228,154505,140723,-218
724,"Spain",4,"Median",1976,677991,1.066,73.8069,70.8147,76.7079,296412,155236,141176,2804
724,"Spain",4,"Median",1977,658255,1.069,74.3066,71.2843,77.2295,291325,152890,138435,-1332
724,"Spain",4,"Median",1978,637702,1.072,74.496,71.4191,77.4773,293409,154325,139084,-2504
724,"Spain",4,"Median",1979,603239,1.071,74.9895,71.8354,78.0473,288291,152562,135730,-5929
724,"Spain",4,"Median",1980,571317,1.078,75.5259,72.3909,78.5548,286119,151056,135063,20166
724,"Spain",4,"Median",1981,533112,1.087,75.7061,72.5375,78.7774,290746,153503,137243,2563
724,"Spain",4,"Median",1982,515001,1.085,76.3188,73.173,79.3467,283763,149896,133867,-7384
724,"Spain",4,"Median",1983,486962,1.078,76.0966,72.9601,79.1326,299771,157370,142401,1241
724,"Spain",4,"Median",1984,474249,1.08,76.4822,73.1985,79.6783,296964,157581,139382,2754
724,"Spain",4,"Median",1985,458808,1.075,76.4105,73.0956,79.6598,310577,164264,146313,-589
724,"Spain",4,"Median",1986,442437,1.075,76.7034,73.4373,79.889,307762,161770,145992,-13540
724,"Spain",4,"Median",1987,431001,1.076,76.9564,73.6022,80.2357,306856,162308,144548,-12681
724,"Spain",4,"Median",1988,423051,1.072,76.9491,73.5557,80.2855,316346,167323,149023,-17663
724,"Spain",4,"Median",1989,413540,1.071,76.998,73.4721,80.4968,322095,171184,150912,-25892
724,"Spain",4,"Median",1990,406392,1.07,77.0004,73.4296,80.5573,330424,175725,154699,-30684
724,"Spain",4,"Median",1991,400241,1.071,77.1285,73.506,80.7515,334812,178072,156740,122841
724,"Spain",4,"Median",1992,399930,1.067,77.5888,73.9122,81.2641,328561,175807,152754,177544
724,"Spain",4,"Median",1993,389526,1.069,77.728,74.1131,81.3387,336789,179260,157529,160907
724,"Spain",4,"Median",1994,374631,1.067,78.1141,74.4973,81.7207,334490,178081,156409,160407
724,"Spain",4,"Median",1995,367216,1.065,78.2002,74.5579,81.8459,342168,182560,159609,162434
724,"Spain",4,"Median",1996,366456,1.063,78.3389,74.6873,82.0015,347367,184955,162412,162704
724,"Spain",4,"Median",1997,371212,1.065,78.8504,75.3286,82.3522,345443,182956,162487,165345
724,"Spain",4,"Median",1998,369291,1.07,78.9395,75.4464,82.4221,356103,187955,168148,182926
724,"Spain",4,"Median",1999,382692,1.065,78.9437,75.4601,82.4326,366533,193015,173518,178559
724,"Spain",4,"Median",2000,399049,1.066,79.4123,75.9648,82.8408,356197,187245,168952,176269
724,"Spain",4,"Median",2001,406377,1.059,79.7387,76.2894,83.1644,355155,187326,167828,181307
724,"Spain",4,"Median",2002,413223,1.064,79.8177,76.3914,83.2311,363428,190663,172765,737880
724,"Spain",4,"Median",2003,434713,1.063,79.7482,76.4224,83.0669,379131,197095,182036,658428
724,"Spain",4,"Median",2004,447528,1.068,80.3283,76.9795,83.6538,366647,192358,174288,661158
724,"Spain",4,"Median",2005,458937,1.063,80.3196,77.0203,83.6117,382149,199420,182730,629803
724,"Spain",4,"Median",2006,473449,1.065,80.9627,77.6861,84.2062,366641,192090,174551,659720
724,"Spain",4,"Median",2007,483893,1.064,80.9696,77.7531,84.1632,380620,198914,181706,772317
724,"Spain",4,"Median",2008,509388,1.067,81.2782,78.1796,84.3348,382016,197778,184238,434135
724,"Spain",4,"Median",2009,490774,1.069,81.627,78.5697,84.6355,381576,197852,183724,129557
724,"Spain",4,"Median",2010,481432,1.064,82.0063,78.9747,84.9766,379015,196842,182173,69406
724,"Spain",4,"Median",2011,466867,1.064,82.1804,79.2188,85.0753,384310,198623,185688,60761
724,"Spain",4,"Median",2012,451253,1.064,82.1905,79.2847,85.0412,400516,205213,195303,-153486
724,"Spain",4,"Median",2013,426037,1.061,82.6943,79.8402,85.4682,388411,199287,189124,-250741
724,"Spain",4,"Median",2014,424669,1.066,82.8283,80.0114,85.5624,394084,201168,192916,-97870
724,"Spain",4,"Median",2015,417031,1.062,82.6109,79.8246,85.3394,420774,212908,207866,-1979
724,"Spain",4,"Median",2016,406867,1.058,82.9999,80.1828,85.7479,409455,208888,200568,106474
724,"Spain",4,"Median",2017,389984,1.061,82.9862,80.2562,85.6442,423359,214029,209330,201135
724,"Spain",4,"Median",2018,370110,1.058,83.0956,80.3497,85.774,426886,216367,210519,337467
724,"Spain",4,"Median",2019,357540,1.059,83.4794,80.7395,86.1398,418410,212734,205676,464783
724,"Spain",4,"Median",2020,343355,1.061,82.2413,79.4828,84.9948,495378,251168,244209,236854
724,"Spain",4,"Median",2021,340310,1.062,82.9508,80.1422,85.7234,457182,235002,222181,144385
724,"Spain",4,"Median",2022,339675,1.063,82.3661,79.4363,85.304,481524,249397,232127,299779
724,"Spain",4,"Median",2023,336821,1.064,83.6703,80.9615,86.3118,447463,227392,220072,119099
724,"Spain",4,"Median",2024,333155,1.065,83.7994,81.1027,86.4356,455404,230363,225041,111674
724,"Spain",4,"Median",2025,330044,1.066,83.9598,81.2681,86.5934,457236,231863,225373,96630
724,"Spain",4,"Median",2026,327412,1.066,84.0829,81.4037,86.7065,460482,233955,226527,85305
724,"Spain",4,"Median",2027,324607,1.067,84.2323,81.5688,86.8412,462551,235444,227107,88667
724,"Spain",4,"Median",2028,322894,1.067,84.3653,81.7043,86.9752,465321,237626,227695,84293
724,"Spain",4,"Median",2029,321735,1.067,84.5013,81.8546,87.0982,468200,239594,228606,78997
724,"Spain",4,"Median",2030,320841,1.068,84.637,82.0048,87.2207,471338,241682,229656,67475
724,"Spain",4,"Median",2031,320892,1.068,84.7696,82.1403,87.3534,474904,244226,230679,62972
724,"Spain",4,"Median",2032,321870,1.068,84.902,82.2757,87.4856,478879,246910,231969,68115
724,"Spain",4,"Median",2033,323286,1.068,85.0422,82.4257,87.6173,482968,249406,233563,69648
724,"Spain",4,"Median",2034,325802,1.068,85.1558,82.5459,87.7269,488732,252719,236013,69137
724,"Spain",4,"Median",2035,328485,1.068,85.2797,82.6667,87.8573,494340,256088,238252,63766
724,"Spain",4,"Median",2036,331985,1.069,85.4015,82.8018,87.9667,500462,259166,241296,61110
724,"Spain",4,"Median",2037,335173,1.069,85.5324,82.9365,88.0958,506388,262290,244098,61268
724,"Spain",4,"Median",2038,338345,1.069,85.6557,83.0571,88.2246,512893,265764,247128,63254
724,"Spain",4,"Median",2039,341019,1.069,85.7863,83.1918,88.3528,519215,268875,250340,58417
724,"Spain",4,"Median",2040,343441,1.069,85.9165,83.3262,88.4803,525644,271966,253678,56021
724,"Spain",4,"Median",2041,345147,1.069,86.0388,83.4466,88.6071,532502,275395,257107,56394
724,"Spain",4,"Median",2042,345710,1.069,86.1764,83.5953,88.7338,538668,278075,260593,52921
724,"Spain",4,"Median",2043,344856,1.069,86.2981,83.7155,88.8595,545686,281517,264170,61494
