"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
705,"Slovenia",4,"Median",1950,34056,1.059,61.8152,58.7642,64.712,17435,9123,8312,-423
705,"Slovenia",4,"Median",1951,33212,1.059,62.3464,59.2983,65.2013,17174,8943,8231,506
705,"Slovenia",4,"Median",1952,33359,1.059,63.8311,60.8171,66.5993,16369,8509,7859,329
705,"Slovenia",4,"Median",1953,34150,1.059,65.3235,62.4037,67.953,15624,8086,7538,-63
705,"Slovenia",4,"Median",1954,32771,1.06,66.0659,63.461,68.3815,15353,7779,7574,215
705,"Slovenia",4,"Median",1955,33053,1.063,66.0674,63.5178,68.3321,15979,8013,7965,-642
705,"Slovenia",4,"Median",1956,32439,1.062,66.5023,63.9731,68.7448,15822,7881,7941,-788
705,"Slovenia",4,"Median",1957,30997,1.06,67.0387,64.3617,69.4232,15676,7877,7800,-392
705,"Slovenia",4,"Median",1958,29106,1.061,67.6677,64.8095,70.219,15223,7743,7480,-26
705,"Slovenia",4,"Median",1959,29207,1.059,68.1529,65.2466,70.7588,15205,7731,7473,-720
705,"Slovenia",4,"Median",1960,28723,1.055,68.5344,65.4739,71.2862,15148,7734,7413,-929
705,"Slovenia",4,"Median",1961,29774,1.054,68.8851,65.7242,71.7321,15144,7747,7397,-306
705,"Slovenia",4,"Median",1962,29888,1.055,68.851,65.437,71.9367,15315,7911,7404,148
705,"Slovenia",4,"Median",1963,30135,1.051,68.6072,64.9365,71.9634,15959,8372,7587,-180
705,"Slovenia",4,"Median",1964,30277,1.046,68.4869,64.6735,72.0015,16104,8449,7656,-349
705,"Slovenia",4,"Median",1965,31665,1.045,68.7006,64.7907,72.3482,16126,8488,7638,-1421
705,"Slovenia",4,"Median",1966,31962,1.05,68.8814,65.1155,72.3916,16182,8393,7789,-1262
705,"Slovenia",4,"Median",1967,30722,1.045,68.9725,65.2415,72.4448,16575,8586,7989,-192
705,"Slovenia",4,"Median",1968,29356,1.045,68.6083,64.8801,72.087,17636,9120,8515,438
705,"Slovenia",4,"Median",1969,28577,1.05,68.5912,64.7964,72.1409,17911,9272,8638,685
705,"Slovenia",4,"Median",1970,28160,1.054,69.0488,65.1098,72.7448,17417,9124,8293,260
705,"Slovenia",4,"Median",1971,29243,1.064,69.715,65.6997,73.4704,16832,8853,7979,2286
705,"Slovenia",4,"Median",1972,29850,1.066,70.33,66.2526,74.1426,16463,8674,7789,2924
705,"Slovenia",4,"Median",1973,30826,1.067,70.7523,66.6976,74.533,16603,8719,7884,2175
705,"Slovenia",4,"Median",1974,30132,1.068,71.0388,66.9812,74.8199,16740,8752,7988,3145
705,"Slovenia",4,"Median",1975,31443,1.063,71.0825,66.9722,74.92,17277,9017,8260,2421
705,"Slovenia",4,"Median",1976,32272,1.063,71.1377,66.9633,75.0424,17569,9162,8407,2226
705,"Slovenia",4,"Median",1977,32186,1.066,71.2652,67.0372,75.2273,17768,9277,8491,2584
705,"Slovenia",4,"Median",1978,32989,1.07,71.5871,67.3186,75.5823,17707,9290,8418,2113
705,"Slovenia",4,"Median",1979,33479,1.068,71.6255,67.3792,75.6,18199,9462,8737,2107
705,"Slovenia",4,"Median",1980,32124,1.061,71.8172,67.664,75.6823,18315,9394,8921,3128
705,"Slovenia",4,"Median",1981,30070,1.059,71.6474,67.4027,75.6404,18961,9726,9234,-5016
705,"Slovenia",4,"Median",1982,29301,1.058,71.3683,67.1767,75.355,19932,10168,9765,-8695
705,"Slovenia",4,"Median",1983,27164,1.054,71.1885,67.0009,75.2404,20677,10506,10171,3613
705,"Slovenia",4,"Median",1984,26252,1.053,71.3331,67.1932,75.331,20932,10521,10411,3280
705,"Slovenia",4,"Median",1985,25914,1.054,71.8019,67.6887,75.7499,20396,10184,10212,3404
705,"Slovenia",4,"Median",1986,25275,1.053,72.0879,67.9395,76.0687,20170,10124,10046,32700
705,"Slovenia",4,"Median",1987,25552,1.054,72.4437,68.3201,76.3922,19953,10109,9844,2972
705,"Slovenia",4,"Median",1988,25145,1.058,72.7634,68.6183,76.7263,19695,10052,9643,-3023
705,"Slovenia",4,"Median",1989,23422,1.059,73.2901,69.19,77.1818,19249,9781,9468,-2718
705,"Slovenia",4,"Median",1990,22332,1.058,73.4654,69.3884,77.3346,19309,9740,9569,618
705,"Slovenia",4,"Median",1991,21603,1.059,73.4746,69.3596,77.4033,19549,9864,9685,-3325
705,"Slovenia",4,"Median",1992,20053,1.06,73.4192,69.3271,77.3472,19908,10047,9861,-5547
705,"Slovenia",4,"Median",1993,19766,1.058,73.584,69.5074,77.4984,19816,10034,9782,-4641
705,"Slovenia",4,"Median",1994,19388,1.055,73.9062,69.8801,77.7597,19639,9915,9724,-153
705,"Slovenia",4,"Median",1995,18883,1.057,74.4188,70.4516,78.1775,19171,9675,9496,356
705,"Slovenia",4,"Median",1996,18750,1.061,74.7968,70.8099,78.5851,18969,9596,9374,-2456
705,"Slovenia",4,"Median",1997,18146,1.062,74.9886,70.9797,78.8271,18968,9625,9343,-1298
705,"Slovenia",4,"Median",1998,17828,1.065,75.1392,71.1574,78.9613,19097,9712,9385,-5280
705,"Slovenia",4,"Median",1999,17467,1.065,75.4538,71.5236,79.1952,18951,9655,9296,10291
705,"Slovenia",4,"Median",2000,18095,1.065,75.8302,71.8726,79.6107,18767,9640,9128,3124
705,"Slovenia",4,"Median",2001,17420,1.065,76.1809,72.17,80.0268,18658,9633,9025,4527
705,"Slovenia",4,"Median",2002,17468,1.062,76.3155,72.2783,80.2141,18950,9816,9135,1975
705,"Slovenia",4,"Median",2003,17331,1.058,76.3172,72.3439,80.1612,19218,9942,9277,3218
705,"Slovenia",4,"Median",2004,17967,1.054,76.9319,73.1758,80.5068,18948,9634,9314,1759
705,"Slovenia",4,"Median",2005,18151,1.056,77.5029,73.8044,81.0064,18502,9360,9142,6317
705,"Slovenia",4,"Median",2006,18939,1.057,77.8204,74.1487,81.3226,18584,9384,9200,6081
705,"Slovenia",4,"Median",2007,19867,1.055,78.2855,74.649,81.7703,18402,9291,9111,14191
705,"Slovenia",4,"Median",2008,21843,1.055,78.595,75.1027,81.9504,18616,9324,9293,2971
705,"Slovenia",4,"Median",2009,21849,1.059,79.027,75.6739,82.2366,18599,9249,9350,11594
705,"Slovenia",4,"Median",2010,22373,1.059,79.3008,76.043,82.417,18800,9313,9486,-410
705,"Slovenia",4,"Median",2011,22017,1.058,79.5884,76.4302,82.5995,18988,9366,9622,2190
705,"Slovenia",4,"Median",2012,21989,1.059,79.7652,76.6446,82.7506,19289,9491,9798,1117
705,"Slovenia",4,"Median",2013,21191,1.058,80.0884,77.053,82.9986,19399,9520,9879,639
705,"Slovenia",4,"Median",2014,21205,1.059,80.2517,77.2562,83.1451,19650,9632,10018,-70
705,"Slovenia",4,"Median",2015,20695,1.058,80.4994,77.561,83.3485,19805,9688,10117,712
705,"Slovenia",4,"Median",2016,20392,1.058,80.512,77.5948,83.3512,20338,9999,10338,1195
705,"Slovenia",4,"Median",2017,20288,1.064,80.6163,77.7704,83.3736,20825,10311,10514,1359
705,"Slovenia",4,"Median",2018,19535,1.068,80.861,77.9513,83.6983,20858,10390,10468,14640
705,"Slovenia",4,"Median",2019,19241,1.067,81.007,78.1824,83.8074,20992,10320,10672,16352
705,"Slovenia",4,"Median",2020,18658,1.066,80.3641,77.6353,83.1377,23812,11606,12206,28514
705,"Slovenia",4,"Median",2021,19399,1.065,80.434,77.5253,83.4252,23087,11684,11403,2477
705,"Slovenia",4,"Median",2022,18164,1.064,80.7933,78.1065,83.5225,22495,11119,11376,9014
705,"Slovenia",4,"Median",2023,17902,1.063,81.6034,78.896,84.3365,21581,10788,10793,5339
