"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
356,"India",4,"Median",1950,15287998,1.051,41.1815,41.9257,40.4001,7852218,3915225,3936992,-62674
356,"India",4,"Median",1951,15663440,1.051,41.5954,42.3113,40.8383,7973004,3983407,3989596,118934
356,"India",4,"Median",1952,16082888,1.051,42.0866,42.7822,41.348,8048990,4026940,4022050,166424
356,"India",4,"Median",1953,16501176,1.052,42.3863,43.0598,41.6702,8169725,4093315,4076410,-72441
356,"India",4,"Median",1954,16903335,1.052,43.2483,43.9172,42.5363,8122085,4070449,4051636,124871
356,"India",4,"Median",1955,17219755,1.051,43.7399,44.4075,43.0291,8168772,4094590,4074182,70393
356,"India",4,"Median",1956,17526403,1.052,44.133,44.8014,43.4219,8232472,4126848,4105624,160728
356,"India",4,"Median",1957,17825651,1.051,44.4145,45.0898,43.6963,8323749,4172089,4151660,-426584
356,"India",4,"Median",1958,18053425,1.051,44.7776,45.4612,44.0511,8374386,4195436,4178950,292749
356,"India",4,"Median",1959,18321021,1.052,45.2602,45.9499,44.5266,8395634,4205176,4190458,109277
356,"India",4,"Median",1960,18705011,1.052,45.6104,46.295,44.8818,8467287,4242436,4224851,146955
356,"India",4,"Median",1961,19054933,1.052,45.8244,46.4917,45.1135,8586012,4305447,4280565,295177
356,"India",4,"Median",1962,19422986,1.052,46.1335,46.7819,45.442,8679852,4355989,4323863,-70514
356,"India",4,"Median",1963,19783962,1.052,46.4581,47.0853,45.7886,8767243,4403183,4364060,21640
356,"India",4,"Median",1964,20156989,1.052,46.7418,47.3486,46.0935,8871380,4458803,4412577,-141916
356,"India",4,"Median",1965,20414205,1.052,45.5579,46.0934,44.9847,9488511,4784815,4703696,-248299
356,"India",4,"Median",1966,20632991,1.053,45.8839,46.4063,45.3247,9543208,4813716,4729492,-566982
356,"India",4,"Median",1967,20889458,1.053,46.1835,46.6962,45.6348,9609694,4847950,4761744,-70314
356,"India",4,"Median",1968,21162298,1.053,47.9249,48.4788,47.3333,9155304,4607834,4547470,-995416
356,"India",4,"Median",1969,21386207,1.054,48.2601,48.8083,47.6751,9218629,4639827,4578802,-851844
356,"India",4,"Median",1970,21705420,1.055,48.5852,49.1228,48.0115,9287486,4676124,4611362,233782
356,"India",4,"Median",1971,22169873,1.055,48.9023,49.4338,48.3345,9382777,4726773,4656004,-974574
356,"India",4,"Median",1972,22509830,1.056,49.2126,49.7234,48.6666,9468018,4773873,4694146,-82816
356,"India",4,"Median",1973,22929811,1.056,49.6418,50.1374,49.1116,9517149,4802042,4715107,-404743
356,"India",4,"Median",1974,23284797,1.058,50.2589,50.7382,49.7459,9488999,4790545,4698454,347869
356,"India",4,"Median",1975,23451070,1.059,50.7615,51.2106,50.2806,9492655,4797971,4694684,434205
356,"India",4,"Median",1976,23935743,1.062,51.3019,51.7082,50.867,9499653,4809764,4689890,275984
356,"India",4,"Median",1977,24070485,1.062,51.8221,52.1784,51.4412,9494743,4815387,4679356,590626
356,"India",4,"Median",1978,24359834,1.063,52.4204,52.6987,52.1248,9461506,4811513,4649994,-210444
356,"India",4,"Median",1979,24833593,1.065,53.0143,53.2123,52.8071,9440533,4813907,4626626,774094
356,"India",4,"Median",1980,25471068,1.067,53.5928,53.7009,53.4852,9452574,4836515,4616058,210914
356,"India",4,"Median",1981,25868440,1.069,54.1726,54.1866,54.1703,9446656,4849625,4597032,33243
356,"India",4,"Median",1982,26221359,1.068,54.7354,54.6529,54.8415,9431252,4856958,4574294,-10687
356,"India",4,"Median",1983,26637447,1.068,55.2829,55.1058,55.4964,9418132,4864822,4553311,119694
356,"India",4,"Median",1984,27113113,1.069,55.8125,55.5441,56.1298,9414278,4876681,4537597,-32313
356,"India",4,"Median",1985,27366950,1.068,56.3239,55.9725,56.7356,9398794,4879939,4518855,-89991
356,"India",4,"Median",1986,27848424,1.068,56.8193,56.391,57.3177,9392671,4886282,4506389,-249545
356,"India",4,"Median",1987,27860879,1.069,57.2908,56.7934,57.8658,9365360,4879947,4485413,-219150
356,"India",4,"Median",1988,28040342,1.069,57.7443,57.186,58.3847,9337586,4870888,4466698,-155676
356,"India",4,"Median",1989,28154987,1.067,58.1959,57.5881,58.8873,9306084,4856153,4449931,-2907
356,"India",4,"Median",1990,28171519,1.069,58.6184,57.9627,59.3576,9277646,4843812,4433834,125514
356,"India",4,"Median",1991,28305721,1.073,59.0324,58.3401,59.805,9256426,4834294,4422132,-157911
356,"India",4,"Median",1992,28365203,1.076,59.445,58.728,60.236,9232807,4820814,4411993,35155
356,"India",4,"Median",1993,28374418,1.079,59.823,59.0945,60.6167,9221706,4811659,4410047,2364
356,"India",4,"Median",1994,28512692,1.084,60.2372,59.4915,61.0406,9201756,4800107,4401649,-375253
356,"India",4,"Median",1995,28588052,1.089,60.6295,59.868,61.4421,9191888,4794760,4397128,-57297
356,"India",4,"Median",1996,28623284,1.09,61.0269,60.2443,61.8577,9180936,4790357,4390579,-26388
356,"India",4,"Median",1997,28659995,1.092,61.4393,60.6228,62.3004,9166221,4787548,4378672,880
356,"India",4,"Median",1998,28724933,1.093,61.8525,60.9903,62.7594,9155892,4791166,4364727,-1049
356,"India",4,"Median",1999,28790310,1.093,62.2837,61.3672,63.248,9141490,4795403,4346087,-95320
356,"India",4,"Median",2000,29111712,1.095,62.7492,61.7597,63.7937,9127431,4805474,4321957,-143960
356,"India",4,"Median",2001,29324930,1.093,63.1581,62.102,64.2771,9143233,4829482,4313751,-70346
356,"India",4,"Median",2002,29128217,1.091,63.6486,62.5154,64.8551,9103545,4826763,4276782,-732419
356,"India",4,"Median",2003,28794442,1.093,64.0862,62.8822,65.3757,9074469,4830374,4244095,-606970
356,"India",4,"Median",2004,28537736,1.094,64.4843,63.2206,65.8439,9067055,4843677,4223378,-206660
