"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
470,"Malta",4,"Median",1950,8673,1.066,63.4738,61.9629,64.9861,3775,1989,1786,2222
470,"Malta",4,"Median",1951,8892,1.066,63.9128,62.4149,65.4021,3660,1923,1737,-783
470,"Malta",4,"Median",1952,8999,1.069,64.0584,62.6521,65.4194,3637,1893,1743,-903
470,"Malta",4,"Median",1953,9096,1.069,64.2976,62.8037,65.7654,3645,1898,1747,-1046
470,"Malta",4,"Median",1954,9180,1.069,65.0581,63.3371,66.7154,3439,1791,1649,-1345
470,"Malta",4,"Median",1955,9241,1.07,66.2871,64.6197,67.9044,3304,1711,1593,-1549
470,"Malta",4,"Median",1956,9474,1.07,66.7607,65.1472,68.3162,3284,1695,1589,-1936
470,"Malta",4,"Median",1957,8849,1.068,67.4676,65.7547,69.1213,3199,1654,1544,-1422
470,"Malta",4,"Median",1958,8778,1.067,67.8339,65.9281,69.6797,3176,1652,1524,-4408
470,"Malta",4,"Median",1959,8767,1.067,68.3727,66.2098,70.4709,3046,1614,1431,-5034
470,"Malta",4,"Median",1960,8844,1.069,68.4415,66.5885,70.1883,3053,1569,1484,-5540
470,"Malta",4,"Median",1961,7995,1.07,68.4193,66.4269,70.3115,3089,1593,1497,-5099
470,"Malta",4,"Median",1962,7741,1.072,69.1717,67.3262,70.9118,2914,1493,1421,-5360
470,"Malta",4,"Median",1963,6881,1.072,69.249,67.4386,70.9637,2934,1498,1435,-4773
470,"Malta",4,"Median",1964,6535,1.072,69.3405,67.3864,71.2237,2980,1542,1437,-4768
470,"Malta",4,"Median",1965,5791,1.073,69.4531,67.5683,71.2656,3029,1542,1486,-4329
470,"Malta",4,"Median",1966,5475,1.074,69.7385,67.8624,71.5439,3033,1553,1481,-4318
470,"Malta",4,"Median",1967,5362,1.072,69.7908,67.7913,71.7259,3141,1614,1527,-4073
470,"Malta",4,"Median",1968,5202,1.073,69.905,67.7904,71.9489,3202,1652,1551,-753
