"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
578,"Norway",4,"Median",1974,59601,1.053,74.7635,71.7004,77.9665,39443,21474,17969,4425
578,"Norway",4,"Median",1975,56333,1.054,74.8165,71.7149,78.0651,40052,21902,18150,3312
578,"Norway",4,"Median",1976,53518,1.055,75.0479,72.0187,78.2061,40193,21911,18281,4779
578,"Norway",4,"Median",1977,50949,1.057,75.3976,72.2608,78.6683,39813,21735,18078,4845
578,"Norway",4,"Median",1978,51752,1.058,75.4258,72.3537,78.6214,40718,22106,18612,3823
578,"Norway",4,"Median",1979,51562,1.059,75.4155,72.1701,78.8164,41606,22658,18948,2839
578,"Norway",4,"Median",1980,50991,1.06,75.6726,72.3433,79.1669,41355,22600,18755,3763
578,"Norway",4,"Median",1981,50627,1.056,75.8817,72.639,79.269,41902,22833,19070,6010
578,"Norway",4,"Median",1982,51122,1.06,76.0188,72.6475,79.5448,41474,22650,18824,5749
578,"Norway",4,"Median",1983,49934,1.061,76.0787,72.7406,79.5631,42247,22938,19309,4120
578,"Norway",4,"Median",1984,50197,1.057,76.2468,73.0067,79.6079,42584,23000,19584,3856
578,"Norway",4,"Median",1985,50997,1.057,75.9327,72.5916,79.4163,44341,23779,20562,6725
578,"Norway",4,"Median",1986,52328,1.056,76.2533,72.8908,79.7488,43619,23456,20163,7616
578,"Norway",4,"Median",1987,53864,1.049,76.102,72.7589,79.5792,44951,23979,20972,13907
578,"Norway",4,"Median",1988,57395,1.052,76.2709,73.0584,79.5754,45299,23710,21588,10380
578,"Norway",4,"Median",1989,59319,1.055,76.5435,73.33,79.8443,45178,23587,21591,-1730
578,"Norway",4,"Median",1990,60908,1.057,76.5864,73.4459,79.7978,46085,23881,22204,1818
578,"Norway",4,"Median",1991,60775,1.06,77.0382,74.0202,80.089,45003,23168,21835,7949
578,"Norway",4,"Median",1992,60051,1.063,77.2461,74.1689,80.3547,44710,23073,21638,10218
578,"Norway",4,"Median",1993,59669,1.06,77.2207,74.2359,80.2389,46589,23771,22818,12567
578,"Norway",4,"Median",1994,60080,1.06,77.7728,74.8864,80.6421,44106,22359,21747,7580
578,"Norway",4,"Median",1995,60327,1.061,77.7966,74.7948,80.81,45179,23008,22171,6343
578,"Norway",4,"Median",1996,60911,1.063,78.2326,75.3663,81.0614,43782,22075,21707,5671
578,"Norway",4,"Median",1997,59748,1.059,78.2382,75.4619,80.9699,44577,22228,22350,9744
578,"Norway",4,"Median",1998,58349,1.056,78.4081,75.5299,81.2612,44133,22062,22071,13519
578,"Norway",4,"Median",1999,59164,1.056,78.3864,75.6133,81.1218,45101,22419,22682,19147
578,"Norway",4,"Median",2000,59170,1.055,78.6916,75.9507,81.3749,44031,21684,22348,9805
578,"Norway",4,"Median",2001,56679,1.051,78.8958,76.2111,81.5187,43945,21575,22370,7906
578,"Norway",4,"Median",2002,55283,1.05,78.9602,76.3997,81.4557,44482,21643,22839,17279
578,"Norway",4,"Median",2003,56304,1.053,79.5291,77.0336,81.9294,42463,20576,21886,11389
578,"Norway",4,"Median",2004,56726,1.052,79.9645,77.5016,82.325,41221,19969,21252,13412
578,"Norway",4,"Median",2005,56454,1.051,80.1695,77.7196,82.5112,41196,20099,21097,18588
578,"Norway",4,"Median",2006,58056,1.052,80.4404,78.1242,82.6561,41211,19589,21622,24054
578,"Norway",4,"Median",2007,57832,1.055,80.5024,78.2311,82.6744,41815,20183,21632,40111
578,"Norway",4,"Median",2008,59691,1.058,80.6772,78.3159,82.9565,41640,20288,21352,44002
578,"Norway",4,"Median",2009,61036,1.058,80.8655,78.5957,83.06,41361,19876,21485,39316
578,"Norway",4,"Median",2010,60651,1.055,81.0392,78.8465,83.1537,41438,20011,21427,42865
578,"Norway",4,"Median",2011,59454,1.057,81.2454,79.0035,83.4364,41376,20005,21371,47454
578,"Norway",4,"Median",2012,59462,1.055,81.4458,79.4133,83.4143,41896,20046,21850,47883
578,"Norway",4,"Median",2013,58331,1.052,81.6683,79.664,83.6155,41129,19896,21233,40690
578,"Norway",4,"Median",2014,58538,1.056,82.0869,80.0228,84.0948,40411,19711,20701,38522
578,"Norway",4,"Median",2015,58610,1.059,82.2728,80.36,84.1318,40756,19690,21065,30242
578,"Norway",4,"Median",2016,58544,1.063,82.4151,80.6146,84.1587,40639,19609,21030,26417
578,"Norway",4,"Median",2017,56370,1.063,82.6242,80.9164,84.2731,40713,19605,21109,21657
578,"Norway",4,"Median",2018,54921,1.064,82.7599,81.002,84.483,40805,19840,20966,18473
578,"Norway",4,"Median",2019,54260,1.063,82.9553,81.1771,84.6944,40591,20019,20573,25707
578,"Norway",4,"Median",2020,53029,1.063,83.1953,81.4741,84.8845,40591,20007,20584,11277
578,"Norway",4,"Median",2021,56033,1.062,83.1656,81.6046,84.7086,41915,20465,21450,19804
578,"Norway",4,"Median",2022,51078,1.062,82.6309,80.9169,84.3571,45614,22891,22724,58040
578,"Norway",4,"Median",2023,51545,1.062,83.3078,81.7482,84.8487,44143,22180,21963,53806
578,"Norway",4,"Median",2024,52516,1.061,83.46,81.9354,84.9656,43095,21485,21609,44356
578,"Norway",4,"Median",2025,52978,1.061,83.6072,82.115,85.0859,43717,21895,21823,29798
578,"Norway",4,"Median",2026,53084,1.061,83.7612,82.3072,85.2058,44359,22289,22070,12047
578,"Norway",4,"Median",2027,52847,1.061,83.8948,82.4714,85.3133,45128,22755,22373,12635
578,"Norway",4,"Median",2028,52661,1.06,84.0351,82.648,85.4205,45922,23210,22712,12305
578,"Norway",4,"Median",2029,52470,1.06,84.1733,82.8105,85.5389,46770,23711,23060,12153
578,"Norway",4,"Median",2030,52372,1.06,84.3041,82.9587,85.6567,47695,24254,23442,12264
578,"Norway",4,"Median",2031,52273,1.06,84.4416,83.1195,85.7741,48624,24770,23854,12516
578,"Norway",4,"Median",2032,52302,1.06,84.5788,83.2795,85.8909,49579,25284,24295,12197
578,"Norway",4,"Median",2033,52394,1.06,84.7083,83.4254,86.007,50586,25825,24760,12067
578,"Norway",4,"Median",2034,52587,1.06,84.8376,83.5708,86.1227,51595,26353,25242,11869
578,"Norway",4,"Median",2035,52734,1.06,84.9489,83.7025,86.2151,52678,26894,25784,12004
578,"Norway",4,"Median",2036,53003,1.06,85.0842,83.8593,86.3298,53599,27340,26259,12286
578,"Norway",4,"Median",2037,53315,1.06,85.2053,83.9897,86.4439,54544,27826,26718,12097
578,"Norway",4,"Median",2038,53473,1.06,85.3502,84.145,86.5795,55303,28208,27095,12209
578,"Norway",4,"Median",2039,53658,1.06,85.4704,84.2742,86.6923,56132,28627,27506,11886
578,"Norway",4,"Median",2040,53790,1.06,85.5899,84.4026,86.8043,56898,29010,27888,11256
578,"Norway",4,"Median",2041,53811,1.06,85.709,84.5305,86.9157,57602,29361,28241,11807
578,"Norway",4,"Median",2042,53757,1.06,85.8274,84.6577,87.0266,58250,29687,28563,11340
578,"Norway",4,"Median",2043,53522,1.06,85.9452,84.7842,87.1368,58850,29993,28857,10874
578,"Norway",4,"Median",2044,53249,1.06,86.0626,84.9102,87.2464,59410,30284,29126,11286
578,"Norway",4,"Median",2045,52951,1.06,86.1794,85.0356,87.3555,59945,30566,29379,12073
578,"Norway",4,"Median",2046,52650,1.06,86.2955,85.1602,87.4638,60469,30846,29623,11519
578,"Norway",4,"Median",2047,52253,1.06,86.4046,85.2722,87.5715,61024,31162,29862,11832
578,"Norway",4,"Median",2048,51918,1.06,86.5294,85.3958,87.6993,61482,31441,30041,12469
578,"Norway",4,"Median",2049,51511,1.06,86.6439,85.5187,87.8058,62007,31722,30284,11915
578,"Norway",4,"Median",2050,51105,1.06,86.7611,85.6293,87.9319,62514,32041,30473,11797
578,"Norway",4,"Median",2051,50703,1.06,86.874,85.7506,88.0367,63055,32323,30732,11893
578,"Norway",4,"Median",2052,50281,1.06,86.9864,85.8711,88.1408,63598,32604,30994,12160
578,"Norway",4,"Median",2053,49977,1.06,87.086,85.9683,88.2444,64208,32951,31257,11230
578,"Norway",4,"Median",2054,49579,1.06,87.2068,86.0878,88.3671,64668,33211,31457,11066
578,"Norway",4,"Median",2055,49246,1.06,87.3176,86.2068,88.4694,65177,33458,31719,10967
578,"Norway",4,"Median",2056,48906,1.06,87.437,86.3251,88.5904,65606,33690,31916,10770
578,"Norway",4,"Median",2057,48632,1.06,87.534,86.4197,88.6907,66147,33975,32172,11121
578,"Norway",4,"Median",2058,48406,1.06,87.6426,86.5364,88.7907,66572,34158,32414,12311
578,"Norway",4,"Median",2059,48256,1.06,87.7475,86.6301,88.9087,66964,34384,32580,12181
578,"Norway",4,"Median",2060,48147,1.06,87.855,86.7455,89.0072,67288,34502,32786,11434
578,"Norway",4,"Median",2061,48037,1.06,87.9593,86.8389,89.1239,67562,34658,32904,11512
578,"Norway",4,"Median",2062,47997,1.059,88.0737,86.9526,89.2391,67708,34710,32998,10596
578,"Norway",4,"Median",2063,47965,1.059,88.1677,87.0446,89.3354,67915,34797,33119,10523
578,"Norway",4,"Median",2064,47998,1.06,88.2807,87.1573,89.4489,67924,34782,33143,10203
578,"Norway",4,"Median",2065,48034,1.059,88.3816,87.248,89.5615,67950,34814,33136,10169
578,"Norway",4,"Median",2066,48042,1.06,88.4934,87.3596,89.6732,67861,34757,33105,9875
578,"Norway",4,"Median",2067,48075,1.06,88.5931,87.4495,89.784,67818,34763,33056,9857
578,"Norway",4,"Median",2068,48085,1.059,88.7036,87.56,89.8941,67692,34696,32996,10364
578,"Norway",4,"Median",2069,48165,1.059,88.813,87.6694,90.003,67576,34641,32935,10693
578,"Norway",4,"Median",2070,48234,1.059,88.922,87.7787,90.1113,67481,34602,32879,9812
578,"Norway",4,"Median",2071,48271,1.059,89.0295,87.8865,90.2181,67425,34587,32838,10367
578,"Norway",4,"Median",2072,48240,1.059,89.1257,87.9737,90.3242,67481,34663,32819,9634
578,"Norway",4,"Median",2073,48197,1.059,89.2317,88.0801,90.429,67520,34692,32828,9390
578,"Norway",4,"Median",2074,48078,1.06,89.3339,88.1661,90.5495,67623,34810,32813,9536
578,"Norway",4,"Median",2075,47969,1.059,89.4462,88.2716,90.6689,67707,34875,32832,10050
578,"Norway",4,"Median",2076,47871,1.06,89.5495,88.3759,90.7705,67895,34955,32940,10318
578,"Norway",4,"Median",2077,47781,1.06,89.66,88.4802,90.8877,68055,35040,33015,10149
578,"Norway",4,"Median",2078,47545,1.059,89.7512,88.5637,90.9873,68360,35194,33166,10196
578,"Norway",4,"Median",2079,47344,1.06,89.87,88.6856,91.1019,68466,35201,33265,10043
578,"Norway",4,"Median",2080,47195,1.06,89.9597,88.768,91.1997,68744,35328,33417,9828
578,"Norway",4,"Median",2081,46932,1.06,90.0763,88.888,91.3118,68796,35297,33500,9960
578,"Norway",4,"Median",2082,46734,1.06,90.1891,88.9887,91.4383,68820,35308,33512,9706
578,"Norway",4,"Median",2083,46504,1.06,90.2934,89.0881,91.5478,68852,35292,33560,9473
578,"Norway",4,"Median",2084,46342,1.06,90.3896,89.1866,91.6412,68871,35243,33628,8876
578,"Norway",4,"Median",2085,46133,1.06,90.4988,89.2845,91.7629,68713,35160,33553,9158
578,"Norway",4,"Median",2086,45900,1.06,90.6169,89.4001,91.8833,68428,34985,33444,8805
578,"Norway",4,"Median",2087,45603,1.06,90.7172,89.4963,91.9877,68205,34854,33351,8546
578,"Norway",4,"Median",2088,45411,1.059,90.8167,89.5919,92.091,67925,34703,33222,9238
578,"Norway",4,"Median",2089,45228,1.06,90.9311,89.7044,92.2069,67495,34478,33016,9644
578,"Norway",4,"Median",2090,45077,1.059,91.0349,89.7984,92.3213,67112,34314,32798,9208
578,"Norway",4,"Median",2091,44951,1.059,91.1473,89.9094,92.4344,66674,34097,32577,9778
578,"Norway",4,"Median",2092,44841,1.06,91.2582,90.019,92.5458,66273,33904,32369,9481
578,"Norway",4,"Median",2093,44736,1.059,91.3586,90.1103,92.6556,65979,33795,32184,8715
578,"Norway",4,"Median",2094,44631,1.06,91.4668,90.2177,92.7638,65684,33654,32030,8928
578,"Norway",4,"Median",2095,44592,1.059,91.5802,90.3247,92.8837,65410,33544,31866,8458
578,"Norway",4,"Median",2096,44536,1.06,91.6768,90.4133,92.9887,65322,33528,31794,8993
578,"Norway",4,"Median",2097,44458,1.06,91.7873,90.5181,93.105,65197,33478,31719,9279
578,"Norway",4,"Median",2098,44427,1.06,91.8905,90.6214,93.2071,65180,33451,31730,8726
578,"Norway",4,"Median",2099,44361,1.06,91.995,90.708,93.3318,65180,33493,31687,8144
578,"Norway",4,"Median",2100,44291,1.059,92.0957,90.8094,93.4309,65239,33481,31758,8417
