"LocID","Location","VarID","Variant","Time","Births","SRB","LEx","LExMale","LExFemale","Deaths","DeathsMale","DeathsFemale","NetMigrations"
233,"Estonia",4,"Median",1950,20142,1.061,66.3621,62.0722,69.5983,13649,5884,7765,7928
233,"Estonia",4,"Median",1951,20652,1.061,66.75,62.4549,69.9754,13577,5847,7730,6821
233,"Estonia",4,"Median",1952,21004,1.061,67.1535,62.845,70.3829,13464,5808,7656,5917
233,"Estonia",4,"Median",1953,20210,1.061,67.4981,63.2013,70.7135,13374,5756,7618,5230
233,"Estonia",4,"Median",1954,20862,1.061,67.8315,63.5023,71.0726,13311,5743,7568,4716
233,"Estonia",4,"Median",1955,20727,1.061,68.1698,63.8052,71.4387,13221,5718,7503,4362
233,"Estonia",4,"Median",1956,19701,1.062,68.4923,64.1433,71.744,13117,5660,7457,4145
233,"Estonia",4,"Median",1957,19510,1.062,68.7746,64.4071,72.042,13068,5643,7425,4043
233,"Estonia",4,"Median",1958,19709,1.063,68.7512,64.4095,72.0094,13172,5671,7501,6241
233,"Estonia",4,"Median",1959,20009,1.063,68.6733,64.412,71.9767,13691,6078,7614,-23
233,"Estonia",4,"Median",1960,20191,1.063,69.3354,64.6799,73.0221,13232,5968,7264,7762
233,"Estonia",4,"Median",1961,20190,1.062,69.641,65.0728,73.2826,13471,6034,7437,7991
233,"Estonia",4,"Median",1962,19792,1.066,69.8447,65.5928,73.1758,13831,6073,7759,8248
233,"Estonia",4,"Median",1963,19129,1.066,69.885,65.3042,73.5402,13486,6149,7337,8410
233,"Estonia",4,"Median",1964,19348,1.065,70.6483,66.2964,74.0368,12963,5815,7148,8734
233,"Estonia",4,"Median",1965,18653,1.06,70.715,66.2997,74.2471,13688,6113,7575,8851
233,"Estonia",4,"Median",1966,18387,1.057,70.6646,66.2048,74.285,13944,6230,7714,8998
233,"Estonia",4,"Median",1967,18492,1.054,70.9837,66.3494,74.7196,13819,6304,7516,9115
233,"Estonia",4,"Median",1968,19616,1.055,70.6092,65.9123,74.458,14310,6599,7711,9403
233,"Estonia",4,"Median",1969,20634,1.055,70.2727,65.3675,74.4316,15203,7020,8183,8650
233,"Estonia",4,"Median",1970,21282,1.055,70.3994,65.5126,74.5564,15196,7039,8157,6158
233,"Estonia",4,"Median",1971,21697,1.058,70.5962,65.6848,74.7823,15022,6998,8023,6392
233,"Estonia",4,"Median",1972,21382,1.058,70.3819,65.437,74.6459,15482,7195,8287,6432
233,"Estonia",4,"Median",1973,20945,1.058,70.6926,66.0108,74.6605,15514,7149,8365,6488
233,"Estonia",4,"Median",1974,21219,1.057,70.8093,65.8541,75.0625,15324,7175,8149,6594
233,"Estonia",4,"Median",1975,21181,1.06,70.1215,64.913,74.7427,16492,7739,8753,6737
233,"Estonia",4,"Median",1976,21633,1.057,69.7389,64.528,74.4033,17264,8104,9160,6942
233,"Estonia",4,"Median",1977,21889,1.058,69.8263,64.6466,74.4906,17006,7980,9026,7189
233,"Estonia",4,"Median",1978,21730,1.057,69.6581,64.308,74.5364,17716,8369,9348,7234
233,"Estonia",4,"Median",1979,21785,1.059,69.4052,64.1468,74.2068,17949,8509,9441,4521
233,"Estonia",4,"Median",1980,22026,1.058,69.4667,64.2055,74.2694,18116,8642,9474,4619
233,"Estonia",4,"Median",1981,22689,1.058,69.3358,64.1065,74.1231,18271,8741,9529,4789
233,"Estonia",4,"Median",1982,22913,1.056,69.8627,64.5825,74.7171,17818,8475,9343,4832
233,"Estonia",4,"Median",1983,23876,1.054,69.7865,64.3568,74.8376,18105,8641,9464,4986
233,"Estonia",4,"Median",1984,24019,1.052,69.6384,64.5979,74.2814,19026,8912,10114,5006
233,"Estonia",4,"Median",1985,23468,1.053,69.7742,64.6633,74.4854,19233,9071,10162,5097
233,"Estonia",4,"Median",1986,23927,1.056,70.9067,66.1677,75.0975,17902,8327,9575,5260
233,"Estonia",4,"Median",1987,24868,1.059,70.9219,66.296,75.0568,18225,8402,9823,5389
233,"Estonia",4,"Median",1988,24855,1.056,70.9712,66.4435,75.0194,18461,8465,9996,5256
233,"Estonia",4,"Median",1989,24181,1.059,70.498,65.6923,74.8933,18478,8686,9791,-368
233,"Estonia",4,"Median",1990,22221,1.06,69.9173,64.6981,74.9073,19462,9402,10059,-2660
233,"Estonia",4,"Median",1991,19483,1.059,69.7947,64.467,74.9701,19715,9598,10117,-9712
233,"Estonia",4,"Median",1992,18159,1.06,69.1592,63.5104,74.7687,20169,10083,10087,-38391
233,"Estonia",4,"Median",1993,15450,1.062,68.2217,62.4854,74.0794,21285,10763,10522,-25501
233,"Estonia",4,"Median",1994,14291,1.059,66.7441,60.8222,72.9875,22232,11513,10719,-17984
233,"Estonia",4,"Median",1995,13600,1.061,67.8143,61.6175,74.3447,20886,10873,10014,-12655
233,"Estonia",4,"Median",1996,13296,1.062,70.0314,64.4287,75.5947,19062,9650,9412,-10540
233,"Estonia",4,"Median",1997,12613,1.065,70.2438,64.5382,75.9247,18558,9411,9146,-4066
233,"Estonia",4,"Median",1998,12203,1.065,69.8404,64.2782,75.4349,19486,9879,9607,-3296
233,"Estonia",4,"Median",1999,12340,1.064,70.6807,65.1641,76.1102,18435,9402,9033,1419
233,"Estonia",4,"Median",2000,13011,1.066,71.0142,65.5998,76.3166,18412,9293,9120,-3083
233,"Estonia",4,"Median",2001,12652,1.063,70.8336,65.1453,76.5117,18536,9558,8978,-3280
233,"Estonia",4,"Median",2002,12973,1.058,71.3637,65.5566,77.1937,18388,9388,9000,-2889
233,"Estonia",4,"Median",2003,13049,1.057,71.923,66.4445,77.2833,18208,9226,8982,-3705
233,"Estonia",4,"Median",2004,13953,1.061,72.3751,66.7203,77.9559,17762,9087,8675,-3681
233,"Estonia",4,"Median",2005,14372,1.066,73.0276,67.5689,78.2958,17329,8843,8486,-5208
233,"Estonia",4,"Median",2006,14923,1.067,73.1995,67.6402,78.5928,17335,8858,8477,-5351
233,"Estonia",4,"Median",2007,15787,1.062,73.1534,67.4485,78.7674,17439,8981,8458,-2941
233,"Estonia",4,"Median",2008,16043,1.06,74.2787,68.8809,79.4049,16685,8407,8277,-2034
233,"Estonia",4,"Median",2009,15796,1.056,75.1519,69.9362,80.0186,16123,8001,8122,-2089
233,"Estonia",4,"Median",2010,15822,1.058,75.8816,70.8229,80.5125,15783,7750,8033,-3781
233,"Estonia",4,"Median",2011,14750,1.057,76.3462,71.28,80.9854,15252,7485,7767,-3941
233,"Estonia",4,"Median",2012,14097,1.056,76.4159,71.2976,81.137,15457,7620,7838,-3674
233,"Estonia",4,"Median",2013,13585,1.056,77.252,72.6882,81.2955,15251,7232,8019,-2688
233,"Estonia",4,"Median",2014,13599,1.059,77.1104,72.2927,81.4786,15506,7459,8047,-674
233,"Estonia",4,"Median",2015,13819,1.065,77.665,73.0633,81.7859,15253,7213,8040,4261
233,"Estonia",4,"Median",2016,14027,1.071,77.7631,73.1837,81.8705,15392,7325,8068,1081
233,"Estonia",4,"Median",2017,13804,1.07,78.1814,73.6437,82.2683,15565,7311,8254,5202
233,"Estonia",4,"Median",2018,14309,1.062,78.3339,73.86,82.3782,15757,7388,8368,7089
233,"Estonia",4,"Median",2019,14079,1.061,78.7728,74.38,82.7162,15395,7228,8167,5386
233,"Estonia",4,"Median",2020,13235,1.061,78.8929,74.5334,82.8943,15302,7222,8080,3694
233,"Estonia",4,"Median",2021,13118,1.061,77.4095,72.8159,81.755,17627,8606,9021,7043
233,"Estonia",4,"Median",2022,11481,1.061,78.1674,73.7108,82.3394,17084,8095,8988,39754
233,"Estonia",4,"Median",2023,11036,1.061,79.1535,74.9004,83.0435,16693,7757,8936,5717
233,"Estonia",4,"Median",2024,10926,1.061,79.3087,75.1244,83.1693,16550,7616,8934,-7742
233,"Estonia",4,"Median",2025,10605,1.061,79.4762,75.3514,83.2974,16530,7603,8927,-13350
233,"Estonia",4,"Median",2026,10156,1.061,79.6369,75.5744,83.4173,16502,7583,8919,-716
233,"Estonia",4,"Median",2027,9951,1.06,79.7947,75.792,83.5362,16494,7583,8912,-565
233,"Estonia",4,"Median",2028,9788,1.061,79.9572,76.0124,83.6607,16475,7583,8893,-415
233,"Estonia",4,"Median",2029,9661,1.06,80.1248,76.2426,83.7856,16450,7577,8873,-221
233,"Estonia",4,"Median",2030,9581,1.06,80.2858,76.4597,83.9106,16432,7583,8850,-211
233,"Estonia",4,"Median",2031,9528,1.06,80.4365,76.6672,84.0256,16430,7593,8837,-139
233,"Estonia",4,"Median",2032,9504,1.06,80.6062,76.8932,84.1583,16407,7594,8813,-81
233,"Estonia",4,"Median",2033,9554,1.06,80.7653,77.1078,84.2802,16408,7606,8802,14
233,"Estonia",4,"Median",2034,9619,1.06,80.9193,77.3143,84.4002,16417,7623,8794,-1
233,"Estonia",4,"Median",2035,9723,1.06,81.0698,77.5168,84.5173,16437,7646,8792,100
233,"Estonia",4,"Median",2036,9859,1.06,81.2164,77.7149,84.6314,16471,7672,8799,89
233,"Estonia",4,"Median",2037,10010,1.06,81.3713,77.9174,84.7556,16494,7696,8798,137
233,"Estonia",4,"Median",2038,10130,1.06,81.5134,78.1079,84.8661,16543,7727,8816,245
233,"Estonia",4,"Median",2039,10245,1.06,81.666,78.304,84.991,16583,7756,8827,222
233,"Estonia",4,"Median",2040,10351,1.06,81.8149,78.4959,85.1126,16625,7782,8843,235
233,"Estonia",4,"Median",2041,10432,1.06,81.958,78.6808,85.2288,16674,7813,8861,167
233,"Estonia",4,"Median",2042,10483,1.06,82.1027,78.8639,85.3498,16713,7841,8872,133
233,"Estonia",4,"Median",2043,10504,1.06,82.2466,79.0468,85.4682,16752,7866,8886,148
233,"Estonia",4,"Median",2044,10512,1.06,82.3861,79.2221,85.5844,16784,7892,8891,60
233,"Estonia",4,"Median",2045,10474,1.06,82.5178,79.3872,85.6952,16815,7921,8894,138
