Time,Male,Female
1,0.0514839325908983,-0.128938496993281
2,0.000816921691474289,-0.000983452987072508
3,-1.33441487459111e-06,-8.07843717354638e-07
4,5.61718288030993e-10,7.50715230883906e-10
5,0.00519545254165184,0.0052223117749448
6,-5.81038089560114e-05,0.000163636901448418
7,-6.63731661261358e-07,-3.40496240087603e-06
