Time,Male,Female
1,0,0.0797843873138714
2,0,0.000166914076580143
3,0,-4.73387935854027e-07
4,0,3.09173192493813e-10
5,0,0.00197533504701385
6,0,-0.000153490997787682
7,0,1.94049544102464e-08
