Time,Male,Female
1,0.366796431995538,0.325241713301189
2,0.294829012506886,0.283431863475484
3,0.266200316309149,0.264309540374292
4,0.036354088673854,0.0640702624437324
5,0.0358201505145726,0.0629466204053037
