Time,Male,Female
1,-0.008832931,0.170266063
2,-1.00E-05,0.000542177
3,3.47E-07,-4.20E-07
4,-1.61E-10,1.62E-10
5,-0.001930433,-0.04235248
6,-9.04E-05,0.000530195
7,1.26E-06,-1.91E-06
