Time,Male,Female
1,0.0419049397347708,0.00316612398179352
2,0.000646990537365913,0.00043695599266645
3,-2.21353739473065e-06,-1.8304217949591e-06
4,1.00096384263566e-09,8.90868617433539e-10
5,0.00708473021493637,0.00159743978095387
6,-2.56293357122476e-05,3.05464096507114e-05
7,-7.70401291654879e-07,-1.02738993188113e-06
