Time,Male,Female
1,0,0.0185676554929013
2,0,-0.000114650321875084
3,0,-1.60052538127192e-06
4,0,9.33931192124182e-10
5,0,0.00960894644197824
6,0,-0.00044183946979969
7,0,2.54762434814571e-06
