Time,Male,Female
1,0,0.00259806433095828
2,0,-0.000517085516944104
3,0,5.6303655342395e-07
4,0,-4.12327771005804e-11
5,0,0.00358381779607513
6,0,-0.00043707490857593
7,0,3.22574362863489e-06
