Time,Male,Female
1,-0.0458839907957898,0.0717002032110735
2,0.00099873077981661,0.00140595231090864
3,-3.01103952766036e-06,-4.3320584185897e-06
4,1.26752830307156e-09,1.85968990710664e-09
5,0.00878227746061949,-0.00190202137954125
6,-8.30885535939175e-05,0.000151197988007284
7,2.60327150727528e-07,-1.57949269137212e-06
