Time,Male,Female
1,0.312667836828372,0.13835674187934
2,0.316694841946397,0.395927581533349
3,0.273347042909484,0.314998771968025
4,0.0493516379739579,0.077828666510098
5,0.0479386403417891,0.0728882381091874
