Time,Male,Female
1,0.13767477918295,0.234063353186631
2,0.000869872455249679,2.88763926764262e-05
3,-3.78406529804835e-06,-1.49967338650631e-06
4,1.6315120986313e-09,7.31926840135481e-10
5,0.0102196958114741,0.00715095535531206
6,7.96187544010075e-05,0.000214893044524186
7,-1.70772328894681e-06,-3.44065083711242e-06
