Time,Male,Female
1,0.0817070592692107,0.020672280260651
2,0.000142236526247629,4.39013080533747e-05
3,-9.88919068255246e-07,-1.06207181417931e-06
4,5.54804014443684e-10,6.07251281887486e-10
5,-0.0108852650343519,-0.00170500109847726
6,0.000189812893789031,7.91662836724108e-05
7,-1.23002910617606e-06,-1.04074938855998e-06
