"location_id","location","disease","time","age_group_id","age_group","age","is_filled","gender_id","gender","measure_id","measure","mean","lower","upper","disease_clean"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",5,TRUE,1,"Male",5,"prevalence",7.2117665952e-06,4.6472534258e-06,1.05139837153e-05,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",5,TRUE,1,"Male",6,"incidence",7.639265802e-07,4.935086261e-07,1.1152111316e-06,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",5,TRUE,1,"Male",15,"mortality",0.00354636241149947,0.00435560628216569,0.00305028275377993,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",5,TRUE,1,"Male",7,"remission",0,0,0,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",6,TRUE,1,"Male",5,"prevalence",7.2117665952e-06,4.6472534258e-06,1.05139837153e-05,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",6,TRUE,1,"Male",6,"incidence",7.639265802e-07,4.935086261e-07,1.1152111316e-06,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",6,TRUE,1,"Male",15,"mortality",0.00354636241149947,0.00435560628216569,0.00305028275377993,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",6,TRUE,1,"Male",7,"remission",0,0,0,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",7,TRUE,1,"Male",5,"prevalence",7.2117665952e-06,4.6472534258e-06,1.05139837153e-05,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",7,TRUE,1,"Male",6,"incidence",7.639265802e-07,4.935086261e-07,1.1152111316e-06,"thyroid cancer"
246,"Finland","Thyroid cancer",2023,6,"5-9 years",7,TRUE,1,"Male",15,"mortality",0.00354636241149947,0.00435560628216569,0.00305028275377993,"thyroid cancer"
