Time,Male,Female
1,0,-0.0370240030733634
2,0,-0.000942802411289125
3,0,-8.36577908049223e-07
4,0,7.74911573535675e-10
5,0,-0.00582333018320929
6,0,0.000126448203132485
7,0,-1.37217440574763e-06
