Time,Male,Female
1,0.0756164352718086,0.0796185321083242
2,0.000933958442635044,-0.00044985874040969
3,-2.54509927529545e-06,-2.5457110354059e-06
4,1.09833036085052e-09,1.368096512196e-09
5,-0.0117340741184866,0.0309679649503749
6,0.000516001943022044,-0.000337860350529237
7,-4.59559282221378e-06,3.15275391702767e-07
