population_group_id,population_group_name,measure_id,measure,location_id,location,gender_id,gender,age_group_id,age_group,age,cause_id,disease,metric_id,metric_name,year,mean,upper,lower,time,is_filled
1,All Population,3,YLD,705,Slovenia,1,Male,28,<1 year,0,294,All causes,3,Rate,2023,0.0227117648523868,0.0327888862022191,0.0158457195178074,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,28,<1 year,0,294,All causes,3,Rate,2023,0.0185601850351048,0.0259611663069723,0.013434736114438598,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,238,12-23 months,1,294,All causes,3,Rate,2023,0.029959429144464204,0.0432914056084003,0.021341938375345797,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,238,12-23 months,1,294,All causes,3,Rate,2023,0.0251046014587581,0.0352589877558939,0.0182992532316476,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,34,2-4 years,2,294,All causes,3,Rate,2023,0.031083574449576698,0.043728563778020896,0.022607435642823304,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,34,2-4 years,2,294,All causes,3,Rate,2023,0.0268058274927671,0.0370424187975211,0.0194853615692253,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,34,2-4 years,3,294,All causes,3,Rate,2023,0.031083574449576698,0.043728563778020896,0.022607435642823304,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,34,2-4 years,3,294,All causes,3,Rate,2023,0.0268058274927671,0.0370424187975211,0.0194853615692253,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,34,2-4 years,4,294,All causes,3,Rate,2023,0.031083574449576698,0.043728563778020896,0.022607435642823304,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,34,2-4 years,4,294,All causes,3,Rate,2023,0.0268058274927671,0.0370424187975211,0.0194853615692253,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,6,5-9 years,5,294,All causes,3,Rate,2023,0.0402390582487543,0.059242093904961705,0.0281861209565943,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,6,5-9 years,5,294,All causes,3,Rate,2023,0.043040902112826296,0.0725025336727443,0.0290120243835142,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,6,5-9 years,6,294,All causes,3,Rate,2023,0.0402390582487543,0.059242093904961705,0.0281861209565943,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,6,5-9 years,6,294,All causes,3,Rate,2023,0.043040902112826296,0.0725025336727443,0.0290120243835142,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,6,5-9 years,7,294,All causes,3,Rate,2023,0.0402390582487543,0.059242093904961705,0.0281861209565943,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,6,5-9 years,7,294,All causes,3,Rate,2023,0.043040902112826296,0.0725025336727443,0.0290120243835142,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,6,5-9 years,8,294,All causes,3,Rate,2023,0.0402390582487543,0.059242093904961705,0.0281861209565943,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,6,5-9 years,8,294,All causes,3,Rate,2023,0.043040902112826296,0.0725025336727443,0.0290120243835142,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,6,5-9 years,9,294,All causes,3,Rate,2023,0.0402390582487543,0.059242093904961705,0.0281861209565943,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,6,5-9 years,9,294,All causes,3,Rate,2023,0.043040902112826296,0.0725025336727443,0.0290120243835142,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,7,10-14 years,10,294,All causes,3,Rate,2023,0.0534851557609511,0.0752512332288099,0.0372911423876001,2023,True
1,All Population,3,YLD,705,Slovenia,2,Female,7,10-14 years,10,294,All causes,3,Rate,2023,0.064251998713411,0.09194854307327299,0.0432620535280532,2023,True
1,All Population,3,YLD,705,Slovenia,1,Male,7,10-14 years,11,294,All causes,3,Rate,2023,0.0534851557609511,0.0752512332288099,0.0372911423876001,2023,True
