population_group_id,population_group_name,measure_id,measure,location_id,location,gender_id,gender,age_group_id,age_group,age,cause_id,disease,metric_id,metric_name,year,mean,upper,lower,time,is_filled
1,All Population,3,YLD,642,Romania,1,Male,28,<1 year,0,294,All causes,3,Rate,2023,0.031400589742607496,0.0455032112361035,0.0219017054710028,2023,True
1,All Population,3,YLD,642,Romania,2,Female,28,<1 year,0,294,All causes,3,Rate,2023,0.027617812208302096,0.0370452582179535,0.0199587029671709,2023,True
1,All Population,3,YLD,642,Romania,1,Male,238,12-23 months,1,294,All causes,3,Rate,2023,0.036201240655861104,0.053463383300616694,0.025601454553253997,2023,True
1,All Population,3,YLD,642,Romania,2,Female,238,12-23 months,1,294,All causes,3,Rate,2023,0.0318032368191454,0.04334558021541961,0.0215333112549749,2023,True
1,All Population,3,YLD,642,Romania,1,Male,34,2-4 years,2,294,All causes,3,Rate,2023,0.0337104497128203,0.0459629032164719,0.023318162443302,2023,True
1,All Population,3,YLD,642,Romania,2,Female,34,2-4 years,2,294,All causes,3,Rate,2023,0.0307794098040693,0.0424116260183091,0.0219249981759387,2023,True
1,All Population,3,YLD,642,Romania,1,Male,34,2-4 years,3,294,All causes,3,Rate,2023,0.0337104497128203,0.0459629032164719,0.023318162443302,2023,True
1,All Population,3,YLD,642,Romania,2,Female,34,2-4 years,3,294,All causes,3,Rate,2023,0.0307794098040693,0.0424116260183091,0.0219249981759387,2023,True
1,All Population,3,YLD,642,Romania,1,Male,34,2-4 years,4,294,All causes,3,Rate,2023,0.0337104497128203,0.0459629032164719,0.023318162443302,2023,True
1,All Population,3,YLD,642,Romania,2,Female,34,2-4 years,4,294,All causes,3,Rate,2023,0.0307794098040693,0.0424116260183091,0.0219249981759387,2023,True
1,All Population,3,YLD,642,Romania,1,Male,6,5-9 years,5,294,All causes,3,Rate,2023,0.0398013996654546,0.0573595590088416,0.0288171196033602,2023,True
1,All Population,3,YLD,642,Romania,2,Female,6,5-9 years,5,294,All causes,3,Rate,2023,0.0422498158323561,0.0634543058173492,0.0296696904338995,2023,True
1,All Population,3,YLD,642,Romania,1,Male,6,5-9 years,6,294,All causes,3,Rate,2023,0.0398013996654546,0.0573595590088416,0.0288171196033602,2023,True
1,All Population,3,YLD,642,Romania,2,Female,6,5-9 years,6,294,All causes,3,Rate,2023,0.0422498158323561,0.0634543058173492,0.0296696904338995,2023,True
1,All Population,3,YLD,642,Romania,1,Male,6,5-9 years,7,294,All causes,3,Rate,2023,0.0398013996654546,0.0573595590088416,0.0288171196033602,2023,True
1,All Population,3,YLD,642,Romania,2,Female,6,5-9 years,7,294,All causes,3,Rate,2023,0.0422498158323561,0.0634543058173492,0.0296696904338995,2023,True
1,All Population,3,YLD,642,Romania,1,Male,6,5-9 years,8,294,All causes,3,Rate,2023,0.0398013996654546,0.0573595590088416,0.0288171196033602,2023,True
1,All Population,3,YLD,642,Romania,2,Female,6,5-9 years,8,294,All causes,3,Rate,2023,0.0422498158323561,0.0634543058173492,0.0296696904338995,2023,True
1,All Population,3,YLD,642,Romania,1,Male,6,5-9 years,9,294,All causes,3,Rate,2023,0.0398013996654546,0.0573595590088416,0.0288171196033602,2023,True
1,All Population,3,YLD,642,Romania,2,Female,6,5-9 years,9,294,All causes,3,Rate,2023,0.0422498158323561,0.0634543058173492,0.0296696904338995,2023,True
1,All Population,3,YLD,642,Romania,1,Male,7,10-14 years,10,294,All causes,3,Rate,2023,0.05309207190895739,0.075145671448224,0.0372573442760278,2023,True
1,All Population,3,YLD,642,Romania,2,Female,7,10-14 years,10,294,All causes,3,Rate,2023,0.06518480736605291,0.0932072340202442,0.0448414845342593,2023,True
1,All Population,3,YLD,642,Romania,1,Male,7,10-14 years,11,294,All causes,3,Rate,2023,0.05309207190895739,0.075145671448224,0.0372573442760278,2023,True
1,All Population,3,YLD,642,Romania,2,Female,7,10-14 years,11,294,All causes,3,Rate,2023,0.06518480736605291,0.0932072340202442,0.0448414845342593,2023,True
1,All Population,3,YLD,642,Romania,1,Male,7,10-14 years,12,294,All causes,3,Rate,2023,0.05309207190895739,0.075145671448224,0.0372573442760278,2023,True
1,All Population,3,YLD,642,Romania,2,Female,7,10-14 years,12,294,All causes,3,Rate,2023,0.06518480736605291,0.0932072340202442,0.0448414845342593,2023,True
1,All Population,3,YLD,642,Romania,1,Male,7,10-14 years,13,294,All causes,3,Rate,2023,0.05309207190895739,0.075145671448224,0.0372573442760278,2023,True
1,All Population,3,YLD,642,Romania,2,Female,7,10-14 years,13,294,All causes,3,Rate,2023,0.06518480736605291,0.0932072340202442,0.0448414845342593,2023,True
1,All Population,3,YLD,642,Romania,1,Male,7,10-14 years,14,294,All causes,3,Rate,2023,0.05309207190895739,0.075145671448224,0.0372573442760278,2023,True
1,All Population,3,YLD,642,Romania,2,Female,7,10-14 years,14,294,All causes,3,Rate,2023,0.06518480736605291,0.0932072340202442,0.0448414845342593,2023,True
1,All Population,3,YLD,642,Romania,1,Male,8,15-19 years,15,294,All causes,3,Rate,2023,0.0629549244261518,0.08229111623476071,0.0473451541463408,2023,True
1,All Population,3,YLD,642,Romania,2,Female,8,15-19 years,15,294,All causes,3,Rate,2023,0.0812236328492494,0.108526852470645,0.059207192250686706,2023,True
1,All Population,3,YLD,642,Romania,1,Male,8,15-19 years,16,294,All causes,3,Rate,2023,0.0629549244261518,0.08229111623476071,0.0473451541463408,2023,True
1,All Population,3,YLD,642,Romania,2,Female,8,15-19 years,16,294,All causes,3,Rate,2023,0.0812236328492494,0.108526852470645,0.059207192250686706,2023,True
1,All Population,3,YLD,642,Romania,1,Male,8,15-19 years,17,294,All causes,3,Rate,2023,0.0629549244261518,0.08229111623476071,0.0473451541463408,2023,True
1,All Population,3,YLD,642,Romania,2,Female,8,15-19 years,17,294,All causes,3,Rate,2023,0.0812236328492494,0.108526852470645,0.059207192250686706,2023,True
1,All Population,3,YLD,642,Romania,1,Male,8,15-19 years,18,294,All causes,3,Rate,2023,0.0629549244261518,0.08229111623476071,0.0473451541463408,2023,True
1,All Population,3,YLD,642,Romania,2,Female,8,15-19 years,18,294,All causes,3,Rate,2023,0.0812236328492494,0.108526852470645,0.059207192250686706,2023,True
1,All Population,3,YLD,642,Romania,1,Male,8,15-19 years,19,294,All causes,3,Rate,2023,0.0629549244261518,0.08229111623476071,0.0473451541463408,2023,True
1,All Population,3,YLD,642,Romania,2,Female,8,15-19 years,19,294,All causes,3,Rate,2023,0.0812236328492494,0.108526852470645,0.059207192250686706,2023,True
1,All Population,3,YLD,642,Romania,1,Male,9,20-24 years,20,294,All causes,3,Rate,2023,0.0691554396757521,0.0900806099805896,0.0513755356862387,2023,True
1,All Population,3,YLD,642,Romania,2,Female,9,20-24 years,20,294,All causes,3,Rate,2023,0.09035504960209341,0.118439465513869,0.0658932450138511,2023,True
1,All Population,3,YLD,642,Romania,1,Male,9,20-24 years,21,294,All causes,3,Rate,2023,0.0691554396757521,0.0900806099805896,0.0513755356862387,2023,True
1,All Population,3,YLD,642,Romania,2,Female,9,20-24 years,21,294,All causes,3,Rate,2023,0.09035504960209341,0.118439465513869,0.0658932450138511,2023,True
1,All Population,3,YLD,642,Romania,1,Male,9,20-24 years,22,294,All causes,3,Rate,2023,0.0691554396757521,0.0900806099805896,0.0513755356862387,2023,True
1,All Population,3,YLD,642,Romania,2,Female,9,20-24 years,22,294,All causes,3,Rate,2023,0.09035504960209341,0.118439465513869,0.0658932450138511,2023,True
1,All Population,3,YLD,642,Romania,1,Male,9,20-24 years,23,294,All causes,3,Rate,2023,0.0691554396757521,0.0900806099805896,0.0513755356862387,2023,True
1,All Population,3,YLD,642,Romania,2,Female,9,20-24 years,23,294,All causes,3,Rate,2023,0.09035504960209341,0.118439465513869,0.0658932450138511,2023,True
1,All Population,3,YLD,642,Romania,1,Male,9,20-24 years,24,294,All causes,3,Rate,2023,0.0691554396757521,0.0900806099805896,0.0513755356862387,2023,True
1,All Population,3,YLD,642,Romania,2,Female,9,20-24 years,24,294,All causes,3,Rate,2023,0.09035504960209341,0.118439465513869,0.0658932450138511,2023,True
1,All Population,3,YLD,642,Romania,1,Male,10,25-29 years,25,294,All causes,3,Rate,2023,0.0768392878028755,0.100862830332014,0.057653467561899895,2023,True
1,All Population,3,YLD,642,Romania,2,Female,10,25-29 years,25,294,All causes,3,Rate,2023,0.0989411080082345,0.131532840560437,0.0729491905907452,2023,True
