population_group_id,population_group_name,measure_id,measure,location_id,location,gender_id,gender,age_group_id,age_group,age,cause_id,disease,metric_id,metric_name,year,mean,upper,lower,time,is_filled
1,All Population,3,YLD,380,Italy,1,Male,28,<1 year,0,294,All causes,3,Rate,2023,0.0193819994534952,0.026608755406240497,0.0137769152906562,2023,True
1,All Population,3,YLD,380,Italy,2,Female,28,<1 year,0,294,All causes,3,Rate,2023,0.016905611106231098,0.022375776354773502,0.012137395109068,2023,True
1,All Population,3,YLD,380,Italy,1,Male,238,12-23 months,1,294,All causes,3,Rate,2023,0.024638711686277903,0.0335462367087846,0.0176987573656886,2023,True
1,All Population,3,YLD,380,Italy,2,Female,238,12-23 months,1,294,All causes,3,Rate,2023,0.0200361224180373,0.0273360477674856,0.0144589963713254,2023,True
1,All Population,3,YLD,380,Italy,1,Male,34,2-4 years,2,294,All causes,3,Rate,2023,0.0267860409347568,0.0364157862806618,0.0192990353184265,2023,True
1,All Population,3,YLD,380,Italy,2,Female,34,2-4 years,2,294,All causes,3,Rate,2023,0.022517695981453898,0.0316525267595312,0.0160421767582552,2023,True
1,All Population,3,YLD,380,Italy,1,Male,34,2-4 years,3,294,All causes,3,Rate,2023,0.0267860409347568,0.0364157862806618,0.0192990353184265,2023,True
1,All Population,3,YLD,380,Italy,2,Female,34,2-4 years,3,294,All causes,3,Rate,2023,0.022517695981453898,0.0316525267595312,0.0160421767582552,2023,True
1,All Population,3,YLD,380,Italy,1,Male,34,2-4 years,4,294,All causes,3,Rate,2023,0.0267860409347568,0.0364157862806618,0.0192990353184265,2023,True
1,All Population,3,YLD,380,Italy,2,Female,34,2-4 years,4,294,All causes,3,Rate,2023,0.022517695981453898,0.0316525267595312,0.0160421767582552,2023,True
1,All Population,3,YLD,380,Italy,1,Male,6,5-9 years,5,294,All causes,3,Rate,2023,0.0392266236486808,0.058505667876638,0.027991128891164598,2023,True
1,All Population,3,YLD,380,Italy,2,Female,6,5-9 years,5,294,All causes,3,Rate,2023,0.0379495139422934,0.0604800496521966,0.0260994976046999,2023,True
1,All Population,3,YLD,380,Italy,1,Male,6,5-9 years,6,294,All causes,3,Rate,2023,0.0392266236486808,0.058505667876638,0.027991128891164598,2023,True
1,All Population,3,YLD,380,Italy,2,Female,6,5-9 years,6,294,All causes,3,Rate,2023,0.0379495139422934,0.0604800496521966,0.0260994976046999,2023,True
1,All Population,3,YLD,380,Italy,1,Male,6,5-9 years,7,294,All causes,3,Rate,2023,0.0392266236486808,0.058505667876638,0.027991128891164598,2023,True
1,All Population,3,YLD,380,Italy,2,Female,6,5-9 years,7,294,All causes,3,Rate,2023,0.0379495139422934,0.0604800496521966,0.0260994976046999,2023,True
1,All Population,3,YLD,380,Italy,1,Male,6,5-9 years,8,294,All causes,3,Rate,2023,0.0392266236486808,0.058505667876638,0.027991128891164598,2023,True
1,All Population,3,YLD,380,Italy,2,Female,6,5-9 years,8,294,All causes,3,Rate,2023,0.0379495139422934,0.0604800496521966,0.0260994976046999,2023,True
1,All Population,3,YLD,380,Italy,1,Male,6,5-9 years,9,294,All causes,3,Rate,2023,0.0392266236486808,0.058505667876638,0.027991128891164598,2023,True
1,All Population,3,YLD,380,Italy,2,Female,6,5-9 years,9,294,All causes,3,Rate,2023,0.0379495139422934,0.0604800496521966,0.0260994976046999,2023,True
1,All Population,3,YLD,380,Italy,1,Male,7,10-14 years,10,294,All causes,3,Rate,2023,0.054480479829235,0.0768048174337452,0.0380379426362961,2023,True
1,All Population,3,YLD,380,Italy,2,Female,7,10-14 years,10,294,All causes,3,Rate,2023,0.072652279140007,0.10540041793042298,0.0505517571857829,2023,True
1,All Population,3,YLD,380,Italy,1,Male,7,10-14 years,11,294,All causes,3,Rate,2023,0.054480479829235,0.0768048174337452,0.0380379426362961,2023,True
1,All Population,3,YLD,380,Italy,2,Female,7,10-14 years,11,294,All causes,3,Rate,2023,0.072652279140007,0.10540041793042298,0.0505517571857829,2023,True
1,All Population,3,YLD,380,Italy,1,Male,7,10-14 years,12,294,All causes,3,Rate,2023,0.054480479829235,0.0768048174337452,0.0380379426362961,2023,True
1,All Population,3,YLD,380,Italy,2,Female,7,10-14 years,12,294,All causes,3,Rate,2023,0.072652279140007,0.10540041793042298,0.0505517571857829,2023,True
1,All Population,3,YLD,380,Italy,1,Male,7,10-14 years,13,294,All causes,3,Rate,2023,0.054480479829235,0.0768048174337452,0.0380379426362961,2023,True
1,All Population,3,YLD,380,Italy,2,Female,7,10-14 years,13,294,All causes,3,Rate,2023,0.072652279140007,0.10540041793042298,0.0505517571857829,2023,True
1,All Population,3,YLD,380,Italy,1,Male,7,10-14 years,14,294,All causes,3,Rate,2023,0.054480479829235,0.0768048174337452,0.0380379426362961,2023,True
