population_group_id,population_group_name,measure_id,measure,location_id,location,gender_id,gender,age_group_id,age_group,age,cause_id,disease,metric_id,metric_name,year,mean,upper,lower,time,is_filled
1,All Population,3,YLD,724,Spain,1,Male,28,<1 year,0,294,All causes,3,Rate,2023,0.020609115115984702,0.028705888504917697,0.0144073630559028,2023,True
1,All Population,3,YLD,724,Spain,2,Female,28,<1 year,0,294,All causes,3,Rate,2023,0.019573341223053903,0.028670657705889797,0.014265869529525,2023,True
1,All Population,3,YLD,724,Spain,1,Male,238,12-23 months,1,294,All causes,3,Rate,2023,0.0270229730183708,0.037351378433557805,0.0193324768492004,2023,True
1,All Population,3,YLD,724,Spain,2,Female,238,12-23 months,1,294,All causes,3,Rate,2023,0.0237035352054442,0.0336378889541878,0.016981827810042,2023,True
1,All Population,3,YLD,724,Spain,1,Male,34,2-4 years,2,294,All causes,3,Rate,2023,0.0299072611381054,0.0410392573171827,0.021652983741593197,2023,True
1,All Population,3,YLD,724,Spain,2,Female,34,2-4 years,2,294,All causes,3,Rate,2023,0.0266246246198308,0.0386136315143093,0.0189916086453296,2023,True
1,All Population,3,YLD,724,Spain,1,Male,34,2-4 years,3,294,All causes,3,Rate,2023,0.0299072611381054,0.0410392573171827,0.021652983741593197,2023,True
1,All Population,3,YLD,724,Spain,2,Female,34,2-4 years,3,294,All causes,3,Rate,2023,0.0266246246198308,0.0386136315143093,0.0189916086453296,2023,True
1,All Population,3,YLD,724,Spain,1,Male,34,2-4 years,4,294,All causes,3,Rate,2023,0.0299072611381054,0.0410392573171827,0.021652983741593197,2023,True
1,All Population,3,YLD,724,Spain,2,Female,34,2-4 years,4,294,All causes,3,Rate,2023,0.0266246246198308,0.0386136315143093,0.0189916086453296,2023,True
1,All Population,3,YLD,724,Spain,1,Male,6,5-9 years,5,294,All causes,3,Rate,2023,0.0459515749077256,0.0672109169827775,0.032513838133228,2023,True
1,All Population,3,YLD,724,Spain,2,Female,6,5-9 years,5,294,All causes,3,Rate,2023,0.042402602588374604,0.0623253450958101,0.0293369762063301,2023,True
1,All Population,3,YLD,724,Spain,1,Male,6,5-9 years,6,294,All causes,3,Rate,2023,0.0459515749077256,0.0672109169827775,0.032513838133228,2023,True
1,All Population,3,YLD,724,Spain,2,Female,6,5-9 years,6,294,All causes,3,Rate,2023,0.042402602588374604,0.0623253450958101,0.0293369762063301,2023,True
1,All Population,3,YLD,724,Spain,1,Male,6,5-9 years,7,294,All causes,3,Rate,2023,0.0459515749077256,0.0672109169827775,0.032513838133228,2023,True
1,All Population,3,YLD,724,Spain,2,Female,6,5-9 years,7,294,All causes,3,Rate,2023,0.042402602588374604,0.0623253450958101,0.0293369762063301,2023,True
1,All Population,3,YLD,724,Spain,1,Male,6,5-9 years,8,294,All causes,3,Rate,2023,0.0459515749077256,0.0672109169827775,0.032513838133228,2023,True
1,All Population,3,YLD,724,Spain,2,Female,6,5-9 years,8,294,All causes,3,Rate,2023,0.042402602588374604,0.0623253450958101,0.0293369762063301,2023,True
1,All Population,3,YLD,724,Spain,1,Male,6,5-9 years,9,294,All causes,3,Rate,2023,0.0459515749077256,0.0672109169827775,0.032513838133228,2023,True
1,All Population,3,YLD,724,Spain,2,Female,6,5-9 years,9,294,All causes,3,Rate,2023,0.042402602588374604,0.0623253450958101,0.0293369762063301,2023,True
1,All Population,3,YLD,724,Spain,1,Male,7,10-14 years,10,294,All causes,3,Rate,2023,0.06361110732846599,0.0878393367109482,0.0451510968242687,2023,True
1,All Population,3,YLD,724,Spain,2,Female,7,10-14 years,10,294,All causes,3,Rate,2023,0.0802015655366117,0.110606968376468,0.056032406761184705,2023,True
1,All Population,3,YLD,724,Spain,1,Male,7,10-14 years,11,294,All causes,3,Rate,2023,0.06361110732846599,0.0878393367109482,0.0451510968242687,2023,True
1,All Population,3,YLD,724,Spain,2,Female,7,10-14 years,11,294,All causes,3,Rate,2023,0.0802015655366117,0.110606968376468,0.056032406761184705,2023,True
1,All Population,3,YLD,724,Spain,1,Male,7,10-14 years,12,294,All causes,3,Rate,2023,0.06361110732846599,0.0878393367109482,0.0451510968242687,2023,True
1,All Population,3,YLD,724,Spain,2,Female,7,10-14 years,12,294,All causes,3,Rate,2023,0.0802015655366117,0.110606968376468,0.056032406761184705,2023,True
1,All Population,3,YLD,724,Spain,1,Male,7,10-14 years,13,294,All causes,3,Rate,2023,0.06361110732846599,0.0878393367109482,0.0451510968242687,2023,True
1,All Population,3,YLD,724,Spain,2,Female,7,10-14 years,13,294,All causes,3,Rate,2023,0.0802015655366117,0.110606968376468,0.056032406761184705,2023,True
1,All Population,3,YLD,724,Spain,1,Male,7,10-14 years,14,294,All causes,3,Rate,2023,0.06361110732846599,0.0878393367109482,0.0451510968242687,2023,True
1,All Population,3,YLD,724,Spain,2,Female,7,10-14 years,14,294,All causes,3,Rate,2023,0.0802015655366117,0.110606968376468,0.056032406761184705,2023,True
1,All Population,3,YLD,724,Spain,1,Male,8,15-19 years,15,294,All causes,3,Rate,2023,0.0800817016412638,0.100866800234581,0.0590920085597393,2023,True
1,All Population,3,YLD,724,Spain,2,Female,8,15-19 years,15,294,All causes,3,Rate,2023,0.107866077262618,0.139794896014022,0.0777346392034901,2023,True
1,All Population,3,YLD,724,Spain,1,Male,8,15-19 years,16,294,All causes,3,Rate,2023,0.0800817016412638,0.100866800234581,0.0590920085597393,2023,True
1,All Population,3,YLD,724,Spain,2,Female,8,15-19 years,16,294,All causes,3,Rate,2023,0.107866077262618,0.139794896014022,0.0777346392034901,2023,True
1,All Population,3,YLD,724,Spain,1,Male,8,15-19 years,17,294,All causes,3,Rate,2023,0.0800817016412638,0.100866800234581,0.0590920085597393,2023,True
1,All Population,3,YLD,724,Spain,2,Female,8,15-19 years,17,294,All causes,3,Rate,2023,0.107866077262618,0.139794896014022,0.0777346392034901,2023,True
1,All Population,3,YLD,724,Spain,1,Male,8,15-19 years,18,294,All causes,3,Rate,2023,0.0800817016412638,0.100866800234581,0.0590920085597393,2023,True
1,All Population,3,YLD,724,Spain,2,Female,8,15-19 years,18,294,All causes,3,Rate,2023,0.107866077262618,0.139794896014022,0.0777346392034901,2023,True
1,All Population,3,YLD,724,Spain,1,Male,8,15-19 years,19,294,All causes,3,Rate,2023,0.0800817016412638,0.100866800234581,0.0590920085597393,2023,True
1,All Population,3,YLD,724,Spain,2,Female,8,15-19 years,19,294,All causes,3,Rate,2023,0.107866077262618,0.139794896014022,0.0777346392034901,2023,True
1,All Population,3,YLD,724,Spain,1,Male,9,20-24 years,20,294,All causes,3,Rate,2023,0.0829899233042236,0.10628436968809499,0.0610746135299068,2023,True
1,All Population,3,YLD,724,Spain,2,Female,9,20-24 years,20,294,All causes,3,Rate,2023,0.11458009466344099,0.14897824764520598,0.0835210377526933,2023,True
1,All Population,3,YLD,724,Spain,1,Male,9,20-24 years,21,294,All causes,3,Rate,2023,0.0829899233042236,0.10628436968809499,0.0610746135299068,2023,True
1,All Population,3,YLD,724,Spain,2,Female,9,20-24 years,21,294,All causes,3,Rate,2023,0.11458009466344099,0.14897824764520598,0.0835210377526933,2023,True
1,All Population,3,YLD,724,Spain,1,Male,9,20-24 years,22,294,All causes,3,Rate,2023,0.0829899233042236,0.10628436968809499,0.0610746135299068,2023,True
1,All Population,3,YLD,724,Spain,2,Female,9,20-24 years,22,294,All causes,3,Rate,2023,0.11458009466344099,0.14897824764520598,0.0835210377526933,2023,True
1,All Population,3,YLD,724,Spain,1,Male,9,20-24 years,23,294,All causes,3,Rate,2023,0.0829899233042236,0.10628436968809499,0.0610746135299068,2023,True
1,All Population,3,YLD,724,Spain,2,Female,9,20-24 years,23,294,All causes,3,Rate,2023,0.11458009466344099,0.14897824764520598,0.0835210377526933,2023,True
1,All Population,3,YLD,724,Spain,1,Male,9,20-24 years,24,294,All causes,3,Rate,2023,0.0829899233042236,0.10628436968809499,0.0610746135299068,2023,True
1,All Population,3,YLD,724,Spain,2,Female,9,20-24 years,24,294,All causes,3,Rate,2023,0.11458009466344099,0.14897824764520598,0.0835210377526933,2023,True
1,All Population,3,YLD,724,Spain,1,Male,10,25-29 years,25,294,All causes,3,Rate,2023,0.0875309031236348,0.110894933586559,0.0662301653896056,2023,True
1,All Population,3,YLD,724,Spain,2,Female,10,25-29 years,25,294,All causes,3,Rate,2023,0.121901402132656,0.154211695647418,0.0899405521289505,2023,True
1,All Population,3,YLD,724,Spain,1,Male,10,25-29 years,26,294,All causes,3,Rate,2023,0.0875309031236348,0.110894933586559,0.0662301653896056,2023,True
1,All Population,3,YLD,724,Spain,2,Female,10,25-29 years,26,294,All causes,3,Rate,2023,0.121901402132656,0.154211695647418,0.0899405521289505,2023,True
1,All Population,3,YLD,724,Spain,1,Male,10,25-29 years,27,294,All causes,3,Rate,2023,0.0875309031236348,0.110894933586559,0.0662301653896056,2023,True
1,All Population,3,YLD,724,Spain,2,Female,10,25-29 years,27,294,All causes,3,Rate,2023,0.121901402132656,0.154211695647418,0.0899405521289505,2023,True
1,All Population,3,YLD,724,Spain,1,Male,10,25-29 years,28,294,All causes,3,Rate,2023,0.0875309031236348,0.110894933586559,0.0662301653896056,2023,True
1,All Population,3,YLD,724,Spain,2,Female,10,25-29 years,28,294,All causes,3,Rate,2023,0.121901402132656,0.154211695647418,0.0899405521289505,2023,True
1,All Population,3,YLD,724,Spain,1,Male,10,25-29 years,29,294,All causes,3,Rate,2023,0.0875309031236348,0.110894933586559,0.0662301653896056,2023,True
