population_group_id,population_group_name,measure_id,measure,location_id,location,gender_id,gender,age_group_id,age_group,age,cause_id,disease,metric_id,metric_name,year,mean,upper,lower,time,is_filled
1,All Population,3,YLD,578,Norway,1,Male,28,<1 year,0,294,All causes,3,Rate,2023,0.0192745789821559,0.0282324284781574,0.0136196164614727,2023,True
1,All Population,3,YLD,578,Norway,2,Female,28,<1 year,0,294,All causes,3,Rate,2023,0.0163655559494895,0.0225838522493287,0.0121198431820289,2023,True
1,All Population,3,YLD,578,Norway,1,Male,238,12-23 months,1,294,All causes,3,Rate,2023,0.026931492481601,0.0375846293577383,0.0187414767700358,2023,True
1,All Population,3,YLD,578,Norway,2,Female,238,12-23 months,1,294,All causes,3,Rate,2023,0.0210480548422387,0.02903310264243,0.0149835223823088,2023,True
1,All Population,3,YLD,578,Norway,1,Male,34,2-4 years,2,294,All causes,3,Rate,2023,0.030417024123648898,0.041706716683058406,0.0220855209602989,2023,True
1,All Population,3,YLD,578,Norway,2,Female,34,2-4 years,2,294,All causes,3,Rate,2023,0.0244821540955226,0.0340587785567981,0.0175053714551882,2023,True
1,All Population,3,YLD,578,Norway,1,Male,34,2-4 years,3,294,All causes,3,Rate,2023,0.030417024123648898,0.041706716683058406,0.0220855209602989,2023,True
1,All Population,3,YLD,578,Norway,2,Female,34,2-4 years,3,294,All causes,3,Rate,2023,0.0244821540955226,0.0340587785567981,0.0175053714551882,2023,True
1,All Population,3,YLD,578,Norway,1,Male,34,2-4 years,4,294,All causes,3,Rate,2023,0.030417024123648898,0.041706716683058406,0.0220855209602989,2023,True
1,All Population,3,YLD,578,Norway,2,Female,34,2-4 years,4,294,All causes,3,Rate,2023,0.0244821540955226,0.0340587785567981,0.0175053714551882,2023,True
1,All Population,3,YLD,578,Norway,1,Male,6,5-9 years,5,294,All causes,3,Rate,2023,0.0417941450097844,0.0608159103788267,0.0296414341589448,2023,True
1,All Population,3,YLD,578,Norway,2,Female,6,5-9 years,5,294,All causes,3,Rate,2023,0.0400076724982136,0.061443401258396695,0.027696152055051004,2023,True
1,All Population,3,YLD,578,Norway,1,Male,6,5-9 years,6,294,All causes,3,Rate,2023,0.0417941450097844,0.0608159103788267,0.0296414341589448,2023,True
1,All Population,3,YLD,578,Norway,2,Female,6,5-9 years,6,294,All causes,3,Rate,2023,0.0400076724982136,0.061443401258396695,0.027696152055051004,2023,True
1,All Population,3,YLD,578,Norway,1,Male,6,5-9 years,7,294,All causes,3,Rate,2023,0.0417941450097844,0.0608159103788267,0.0296414341589448,2023,True
1,All Population,3,YLD,578,Norway,2,Female,6,5-9 years,7,294,All causes,3,Rate,2023,0.0400076724982136,0.061443401258396695,0.027696152055051004,2023,True
1,All Population,3,YLD,578,Norway,1,Male,6,5-9 years,8,294,All causes,3,Rate,2023,0.0417941450097844,0.0608159103788267,0.0296414341589448,2023,True
1,All Population,3,YLD,578,Norway,2,Female,6,5-9 years,8,294,All causes,3,Rate,2023,0.0400076724982136,0.061443401258396695,0.027696152055051004,2023,True
1,All Population,3,YLD,578,Norway,1,Male,6,5-9 years,9,294,All causes,3,Rate,2023,0.0417941450097844,0.0608159103788267,0.0296414341589448,2023,True
1,All Population,3,YLD,578,Norway,2,Female,6,5-9 years,9,294,All causes,3,Rate,2023,0.0400076724982136,0.061443401258396695,0.027696152055051004,2023,True
1,All Population,3,YLD,578,Norway,1,Male,7,10-14 years,10,294,All causes,3,Rate,2023,0.0565479481195094,0.0763965974918171,0.0402880702924479,2023,True
1,All Population,3,YLD,578,Norway,2,Female,7,10-14 years,10,294,All causes,3,Rate,2023,0.076633949416418,0.10851601330292801,0.053455700366903405,2023,True
1,All Population,3,YLD,578,Norway,1,Male,7,10-14 years,11,294,All causes,3,Rate,2023,0.0565479481195094,0.0763965974918171,0.0402880702924479,2023,True
1,All Population,3,YLD,578,Norway,2,Female,7,10-14 years,11,294,All causes,3,Rate,2023,0.076633949416418,0.10851601330292801,0.053455700366903405,2023,True
1,All Population,3,YLD,578,Norway,1,Male,7,10-14 years,12,294,All causes,3,Rate,2023,0.0565479481195094,0.0763965974918171,0.0402880702924479,2023,True
1,All Population,3,YLD,578,Norway,2,Female,7,10-14 years,12,294,All causes,3,Rate,2023,0.076633949416418,0.10851601330292801,0.053455700366903405,2023,True
1,All Population,3,YLD,578,Norway,1,Male,7,10-14 years,13,294,All causes,3,Rate,2023,0.0565479481195094,0.0763965974918171,0.0402880702924479,2023,True
1,All Population,3,YLD,578,Norway,2,Female,7,10-14 years,13,294,All causes,3,Rate,2023,0.076633949416418,0.10851601330292801,0.053455700366903405,2023,True
1,All Population,3,YLD,578,Norway,1,Male,7,10-14 years,14,294,All causes,3,Rate,2023,0.0565479481195094,0.0763965974918171,0.0402880702924479,2023,True
1,All Population,3,YLD,578,Norway,2,Female,7,10-14 years,14,294,All causes,3,Rate,2023,0.076633949416418,0.10851601330292801,0.053455700366903405,2023,True
1,All Population,3,YLD,578,Norway,1,Male,8,15-19 years,15,294,All causes,3,Rate,2023,0.07372920966820701,0.09484927982101761,0.0540023157892244,2023,True
1,All Population,3,YLD,578,Norway,2,Female,8,15-19 years,15,294,All causes,3,Rate,2023,0.106078952093739,0.142902338283774,0.0743507508603837,2023,True
1,All Population,3,YLD,578,Norway,1,Male,8,15-19 years,16,294,All causes,3,Rate,2023,0.07372920966820701,0.09484927982101761,0.0540023157892244,2023,True
1,All Population,3,YLD,578,Norway,2,Female,8,15-19 years,16,294,All causes,3,Rate,2023,0.106078952093739,0.142902338283774,0.0743507508603837,2023,True
1,All Population,3,YLD,578,Norway,1,Male,8,15-19 years,17,294,All causes,3,Rate,2023,0.07372920966820701,0.09484927982101761,0.0540023157892244,2023,True
1,All Population,3,YLD,578,Norway,2,Female,8,15-19 years,17,294,All causes,3,Rate,2023,0.106078952093739,0.142902338283774,0.0743507508603837,2023,True
1,All Population,3,YLD,578,Norway,1,Male,8,15-19 years,18,294,All causes,3,Rate,2023,0.07372920966820701,0.09484927982101761,0.0540023157892244,2023,True
1,All Population,3,YLD,578,Norway,2,Female,8,15-19 years,18,294,All causes,3,Rate,2023,0.106078952093739,0.142902338283774,0.0743507508603837,2023,True
1,All Population,3,YLD,578,Norway,1,Male,8,15-19 years,19,294,All causes,3,Rate,2023,0.07372920966820701,0.09484927982101761,0.0540023157892244,2023,True
1,All Population,3,YLD,578,Norway,2,Female,8,15-19 years,19,294,All causes,3,Rate,2023,0.106078952093739,0.142902338283774,0.0743507508603837,2023,True
1,All Population,3,YLD,578,Norway,1,Male,9,20-24 years,20,294,All causes,3,Rate,2023,0.08253743028251771,0.103960992607609,0.0623773690630038,2023,True
1,All Population,3,YLD,578,Norway,2,Female,9,20-24 years,20,294,All causes,3,Rate,2023,0.11467317810791201,0.14909277888189298,0.08452237473827019,2023,True
1,All Population,3,YLD,578,Norway,1,Male,9,20-24 years,21,294,All causes,3,Rate,2023,0.08253743028251771,0.103960992607609,0.0623773690630038,2023,True
1,All Population,3,YLD,578,Norway,2,Female,9,20-24 years,21,294,All causes,3,Rate,2023,0.11467317810791201,0.14909277888189298,0.08452237473827019,2023,True
1,All Population,3,YLD,578,Norway,1,Male,9,20-24 years,22,294,All causes,3,Rate,2023,0.08253743028251771,0.103960992607609,0.0623773690630038,2023,True
1,All Population,3,YLD,578,Norway,2,Female,9,20-24 years,22,294,All causes,3,Rate,2023,0.11467317810791201,0.14909277888189298,0.08452237473827019,2023,True
1,All Population,3,YLD,578,Norway,1,Male,9,20-24 years,23,294,All causes,3,Rate,2023,0.08253743028251771,0.103960992607609,0.0623773690630038,2023,True
1,All Population,3,YLD,578,Norway,2,Female,9,20-24 years,23,294,All causes,3,Rate,2023,0.11467317810791201,0.14909277888189298,0.08452237473827019,2023,True
1,All Population,3,YLD,578,Norway,1,Male,9,20-24 years,24,294,All causes,3,Rate,2023,0.08253743028251771,0.103960992607609,0.0623773690630038,2023,True
1,All Population,3,YLD,578,Norway,2,Female,9,20-24 years,24,294,All causes,3,Rate,2023,0.11467317810791201,0.14909277888189298,0.08452237473827019,2023,True
1,All Population,3,YLD,578,Norway,1,Male,10,25-29 years,25,294,All causes,3,Rate,2023,0.09097801830247099,0.115312402932028,0.0682322617652856,2023,True
1,All Population,3,YLD,578,Norway,2,Female,10,25-29 years,25,294,All causes,3,Rate,2023,0.125221679133338,0.158080921190026,0.0918888119497036,2023,True
1,All Population,3,YLD,578,Norway,1,Male,10,25-29 years,26,294,All causes,3,Rate,2023,0.09097801830247099,0.115312402932028,0.0682322617652856,2023,True
1,All Population,3,YLD,578,Norway,2,Female,10,25-29 years,26,294,All causes,3,Rate,2023,0.125221679133338,0.158080921190026,0.0918888119497036,2023,True
1,All Population,3,YLD,578,Norway,1,Male,10,25-29 years,27,294,All causes,3,Rate,2023,0.09097801830247099,0.115312402932028,0.0682322617652856,2023,True
1,All Population,3,YLD,578,Norway,2,Female,10,25-29 years,27,294,All causes,3,Rate,2023,0.125221679133338,0.158080921190026,0.0918888119497036,2023,True
1,All Population,3,YLD,578,Norway,1,Male,10,25-29 years,28,294,All causes,3,Rate,2023,0.09097801830247099,0.115312402932028,0.0682322617652856,2023,True
1,All Population,3,YLD,578,Norway,2,Female,10,25-29 years,28,294,All causes,3,Rate,2023,0.125221679133338,0.158080921190026,0.0918888119497036,2023,True
1,All Population,3,YLD,578,Norway,1,Male,10,25-29 years,29,294,All causes,3,Rate,2023,0.09097801830247099,0.115312402932028,0.0682322617652856,2023,True
1,All Population,3,YLD,578,Norway,2,Female,10,25-29 years,29,294,All causes,3,Rate,2023,0.125221679133338,0.158080921190026,0.0918888119497036,2023,True
1,All Population,3,YLD,578,Norway,1,Male,11,30-34 years,30,294,All causes,3,Rate,2023,0.0954871978517086,0.119920898502678,0.07153513717441,2023,True
1,All Population,3,YLD,578,Norway,2,Female,11,30-34 years,30,294,All causes,3,Rate,2023,0.131044907333368,0.165331774111767,0.0973469348585063,2023,True
1,All Population,3,YLD,578,Norway,1,Male,11,30-34 years,31,294,All causes,3,Rate,2023,0.0954871978517086,0.119920898502678,0.07153513717441,2023,True
1,All Population,3,YLD,578,Norway,2,Female,11,30-34 years,31,294,All causes,3,Rate,2023,0.131044907333368,0.165331774111767,0.0973469348585063,2023,True
1,All Population,3,YLD,578,Norway,1,Male,11,30-34 years,32,294,All causes,3,Rate,2023,0.0954871978517086,0.119920898502678,0.07153513717441,2023,True
1,All Population,3,YLD,578,Norway,2,Female,11,30-34 years,32,294,All causes,3,Rate,2023,0.131044907333368,0.165331774111767,0.0973469348585063,2023,True
1,All Population,3,YLD,578,Norway,1,Male,11,30-34 years,33,294,All causes,3,Rate,2023,0.0954871978517086,0.119920898502678,0.07153513717441,2023,True
1,All Population,3,YLD,578,Norway,2,Female,11,30-34 years,33,294,All causes,3,Rate,2023,0.131044907333368,0.165331774111767,0.0973469348585063,2023,True
1,All Population,3,YLD,578,Norway,1,Male,11,30-34 years,34,294,All causes,3,Rate,2023,0.0954871978517086,0.119920898502678,0.07153513717441,2023,True
1,All Population,3,YLD,578,Norway,2,Female,11,30-34 years,34,294,All causes,3,Rate,2023,0.131044907333368,0.165331774111767,0.0973469348585063,2023,True
1,All Population,3,YLD,578,Norway,1,Male,12,35-39 years,35,294,All causes,3,Rate,2023,0.102334350345928,0.129469764896427,0.0776120900017902,2023,True
1,All Population,3,YLD,578,Norway,2,Female,12,35-39 years,35,294,All causes,3,Rate,2023,0.138753306877065,0.1757139388336,0.104778559142007,2023,True
1,All Population,3,YLD,578,Norway,1,Male,12,35-39 years,36,294,All causes,3,Rate,2023,0.102334350345928,0.129469764896427,0.0776120900017902,2023,True
1,All Population,3,YLD,578,Norway,2,Female,12,35-39 years,36,294,All causes,3,Rate,2023,0.138753306877065,0.1757139388336,0.104778559142007,2023,True
1,All Population,3,YLD,578,Norway,1,Male,12,35-39 years,37,294,All causes,3,Rate,2023,0.102334350345928,0.129469764896427,0.0776120900017902,2023,True
1,All Population,3,YLD,578,Norway,2,Female,12,35-39 years,37,294,All causes,3,Rate,2023,0.138753306877065,0.1757139388336,0.104778559142007,2023,True
1,All Population,3,YLD,578,Norway,1,Male,12,35-39 years,38,294,All causes,3,Rate,2023,0.102334350345928,0.129469764896427,0.0776120900017902,2023,True
1,All Population,3,YLD,578,Norway,2,Female,12,35-39 years,38,294,All causes,3,Rate,2023,0.138753306877065,0.1757139388336,0.104778559142007,2023,True
1,All Population,3,YLD,578,Norway,1,Male,12,35-39 years,39,294,All causes,3,Rate,2023,0.102334350345928,0.129469764896427,0.0776120900017902,2023,True
1,All Population,3,YLD,578,Norway,2,Female,12,35-39 years,39,294,All causes,3,Rate,2023,0.138753306877065,0.1757139388336,0.104778559142007,2023,True
1,All Population,3,YLD,578,Norway,1,Male,13,40-44 years,40,294,All causes,3,Rate,2023,0.11056248552352399,0.14257479174156001,0.08394124787451951,2023,True
1,All Population,3,YLD,578,Norway,2,Female,13,40-44 years,40,294,All causes,3,Rate,2023,0.147027491270575,0.1881026756939,0.11045382933683501,2023,True
1,All Population,3,YLD,578,Norway,1,Male,13,40-44 years,41,294,All causes,3,Rate,2023,0.11056248552352399,0.14257479174156001,0.08394124787451951,2023,True
1,All Population,3,YLD,578,Norway,2,Female,13,40-44 years,41,294,All causes,3,Rate,2023,0.147027491270575,0.1881026756939,0.11045382933683501,2023,True
1,All Population,3,YLD,578,Norway,1,Male,13,40-44 years,42,294,All causes,3,Rate,2023,0.11056248552352399,0.14257479174156001,0.08394124787451951,2023,True
1,All Population,3,YLD,578,Norway,2,Female,13,40-44 years,42,294,All causes,3,Rate,2023,0.147027491270575,0.1881026756939,0.11045382933683501,2023,True
1,All Population,3,YLD,578,Norway,1,Male,13,40-44 years,43,294,All causes,3,Rate,2023,0.11056248552352399,0.14257479174156001,0.08394124787451951,2023,True
1,All Population,3,YLD,578,Norway,2,Female,13,40-44 years,43,294,All causes,3,Rate,2023,0.147027491270575,0.1881026756939,0.11045382933683501,2023,True
1,All Population,3,YLD,578,Norway,1,Male,13,40-44 years,44,294,All causes,3,Rate,2023,0.11056248552352399,0.14257479174156001,0.08394124787451951,2023,True
1,All Population,3,YLD,578,Norway,2,Female,13,40-44 years,44,294,All causes,3,Rate,2023,0.147027491270575,0.1881026756939,0.11045382933683501,2023,True
1,All Population,3,YLD,578,Norway,1,Male,14,45-49 years,45,294,All causes,3,Rate,2023,0.12238521037081801,0.159429957027685,0.0918088835062518,2023,True
1,All Population,3,YLD,578,Norway,2,Female,14,45-49 years,45,294,All causes,3,Rate,2023,0.15498403541014802,0.19903222903675702,0.115858378217544,2023,True
1,All Population,3,YLD,578,Norway,1,Male,14,45-49 years,46,294,All causes,3,Rate,2023,0.12238521037081801,0.159429957027685,0.0918088835062518,2023,True
1,All Population,3,YLD,578,Norway,2,Female,14,45-49 years,46,294,All causes,3,Rate,2023,0.15498403541014802,0.19903222903675702,0.115858378217544,2023,True
1,All Population,3,YLD,578,Norway,1,Male,14,45-49 years,47,294,All causes,3,Rate,2023,0.12238521037081801,0.159429957027685,0.0918088835062518,2023,True
1,All Population,3,YLD,578,Norway,2,Female,14,45-49 years,47,294,All causes,3,Rate,2023,0.15498403541014802,0.19903222903675702,0.115858378217544,2023,True
1,All Population,3,YLD,578,Norway,1,Male,14,45-49 years,48,294,All causes,3,Rate,2023,0.12238521037081801,0.159429957027685,0.0918088835062518,2023,True
1,All Population,3,YLD,578,Norway,2,Female,14,45-49 years,48,294,All causes,3,Rate,2023,0.15498403541014802,0.19903222903675702,0.115858378217544,2023,True
1,All Population,3,YLD,578,Norway,1,Male,14,45-49 years,49,294,All causes,3,Rate,2023,0.12238521037081801,0.159429957027685,0.0918088835062518,2023,True
1,All Population,3,YLD,578,Norway,2,Female,14,45-49 years,49,294,All causes,3,Rate,2023,0.15498403541014802,0.19903222903675702,0.115858378217544,2023,True
1,All Population,3,YLD,578,Norway,1,Male,15,50-54 years,50,294,All causes,3,Rate,2023,0.138150420635892,0.179172107383473,0.103562167478842,2023,True
1,All Population,3,YLD,578,Norway,2,Female,15,50-54 years,50,294,All causes,3,Rate,2023,0.16571899737183202,0.21483639757131498,0.123928346707225,2023,True
1,All Population,3,YLD,578,Norway,1,Male,15,50-54 years,51,294,All causes,3,Rate,2023,0.138150420635892,0.179172107383473,0.103562167478842,2023,True
1,All Population,3,YLD,578,Norway,2,Female,15,50-54 years,51,294,All causes,3,Rate,2023,0.16571899737183202,0.21483639757131498,0.123928346707225,2023,True
1,All Population,3,YLD,578,Norway,1,Male,15,50-54 years,52,294,All causes,3,Rate,2023,0.138150420635892,0.179172107383473,0.103562167478842,2023,True
1,All Population,3,YLD,578,Norway,2,Female,15,50-54 years,52,294,All causes,3,Rate,2023,0.16571899737183202,0.21483639757131498,0.123928346707225,2023,True
1,All Population,3,YLD,578,Norway,1,Male,15,50-54 years,53,294,All causes,3,Rate,2023,0.138150420635892,0.179172107383473,0.103562167478842,2023,True
1,All Population,3,YLD,578,Norway,2,Female,15,50-54 years,53,294,All causes,3,Rate,2023,0.16571899737183202,0.21483639757131498,0.123928346707225,2023,True
1,All Population,3,YLD,578,Norway,1,Male,15,50-54 years,54,294,All causes,3,Rate,2023,0.138150420635892,0.179172107383473,0.103562167478842,2023,True
1,All Population,3,YLD,578,Norway,2,Female,15,50-54 years,54,294,All causes,3,Rate,2023,0.16571899737183202,0.21483639757131498,0.123928346707225,2023,True
1,All Population,3,YLD,578,Norway,1,Male,16,55-59 years,55,294,All causes,3,Rate,2023,0.15582129880886,0.20474728042552,0.116134663583859,2023,True
1,All Population,3,YLD,578,Norway,2,Female,16,55-59 years,55,294,All causes,3,Rate,2023,0.17763043895346,0.23439258066979402,0.133411052928912,2023,True
1,All Population,3,YLD,578,Norway,1,Male,16,55-59 years,56,294,All causes,3,Rate,2023,0.15582129880886,0.20474728042552,0.116134663583859,2023,True
1,All Population,3,YLD,578,Norway,2,Female,16,55-59 years,56,294,All causes,3,Rate,2023,0.17763043895346,0.23439258066979402,0.133411052928912,2023,True
1,All Population,3,YLD,578,Norway,1,Male,16,55-59 years,57,294,All causes,3,Rate,2023,0.15582129880886,0.20474728042552,0.116134663583859,2023,True
1,All Population,3,YLD,578,Norway,2,Female,16,55-59 years,57,294,All causes,3,Rate,2023,0.17763043895346,0.23439258066979402,0.133411052928912,2023,True
1,All Population,3,YLD,578,Norway,1,Male,16,55-59 years,58,294,All causes,3,Rate,2023,0.15582129880886,0.20474728042552,0.116134663583859,2023,True
1,All Population,3,YLD,578,Norway,2,Female,16,55-59 years,58,294,All causes,3,Rate,2023,0.17763043895346,0.23439258066979402,0.133411052928912,2023,True
1,All Population,3,YLD,578,Norway,1,Male,16,55-59 years,59,294,All causes,3,Rate,2023,0.15582129880886,0.20474728042552,0.116134663583859,2023,True
1,All Population,3,YLD,578,Norway,2,Female,16,55-59 years,59,294,All causes,3,Rate,2023,0.17763043895346,0.23439258066979402,0.133411052928912,2023,True
1,All Population,3,YLD,578,Norway,1,Male,17,60-64 years,60,294,All causes,3,Rate,2023,0.17758944812243402,0.23283367649289802,0.13541237877756201,2023,True
1,All Population,3,YLD,578,Norway,2,Female,17,60-64 years,60,294,All causes,3,Rate,2023,0.193437505542994,0.253924612486885,0.147735223367206,2023,True
1,All Population,3,YLD,578,Norway,1,Male,17,60-64 years,61,294,All causes,3,Rate,2023,0.17758944812243402,0.23283367649289802,0.13541237877756201,2023,True
1,All Population,3,YLD,578,Norway,2,Female,17,60-64 years,61,294,All causes,3,Rate,2023,0.193437505542994,0.253924612486885,0.147735223367206,2023,True
1,All Population,3,YLD,578,Norway,1,Male,17,60-64 years,62,294,All causes,3,Rate,2023,0.17758944812243402,0.23283367649289802,0.13541237877756201,2023,True
1,All Population,3,YLD,578,Norway,2,Female,17,60-64 years,62,294,All causes,3,Rate,2023,0.193437505542994,0.253924612486885,0.147735223367206,2023,True
1,All Population,3,YLD,578,Norway,1,Male,17,60-64 years,63,294,All causes,3,Rate,2023,0.17758944812243402,0.23283367649289802,0.13541237877756201,2023,True
1,All Population,3,YLD,578,Norway,2,Female,17,60-64 years,63,294,All causes,3,Rate,2023,0.193437505542994,0.253924612486885,0.147735223367206,2023,True
1,All Population,3,YLD,578,Norway,1,Male,17,60-64 years,64,294,All causes,3,Rate,2023,0.17758944812243402,0.23283367649289802,0.13541237877756201,2023,True
1,All Population,3,YLD,578,Norway,2,Female,17,60-64 years,64,294,All causes,3,Rate,2023,0.193437505542994,0.253924612486885,0.147735223367206,2023,True
1,All Population,3,YLD,578,Norway,1,Male,18,65-69 years,65,294,All causes,3,Rate,2023,0.206068947834644,0.26763577116667797,0.156867689872209,2023,True
1,All Population,3,YLD,578,Norway,2,Female,18,65-69 years,65,294,All causes,3,Rate,2023,0.21635639038593998,0.282007598918662,0.164928329507144,2023,True
1,All Population,3,YLD,578,Norway,1,Male,18,65-69 years,66,294,All causes,3,Rate,2023,0.206068947834644,0.26763577116667797,0.156867689872209,2023,True
1,All Population,3,YLD,578,Norway,2,Female,18,65-69 years,66,294,All causes,3,Rate,2023,0.21635639038593998,0.282007598918662,0.164928329507144,2023,True
1,All Population,3,YLD,578,Norway,1,Male,18,65-69 years,67,294,All causes,3,Rate,2023,0.206068947834644,0.26763577116667797,0.156867689872209,2023,True
1,All Population,3,YLD,578,Norway,2,Female,18,65-69 years,67,294,All causes,3,Rate,2023,0.21635639038593998,0.282007598918662,0.164928329507144,2023,True
1,All Population,3,YLD,578,Norway,1,Male,18,65-69 years,68,294,All causes,3,Rate,2023,0.206068947834644,0.26763577116667797,0.156867689872209,2023,True
1,All Population,3,YLD,578,Norway,2,Female,18,65-69 years,68,294,All causes,3,Rate,2023,0.21635639038593998,0.282007598918662,0.164928329507144,2023,True
1,All Population,3,YLD,578,Norway,1,Male,18,65-69 years,69,294,All causes,3,Rate,2023,0.206068947834644,0.26763577116667797,0.156867689872209,2023,True
1,All Population,3,YLD,578,Norway,2,Female,18,65-69 years,69,294,All causes,3,Rate,2023,0.21635639038593998,0.282007598918662,0.164928329507144,2023,True
1,All Population,3,YLD,578,Norway,1,Male,19,70-74 years,70,294,All causes,3,Rate,2023,0.23864791683945802,0.302886692968266,0.18213111741885402,2023,True
1,All Population,3,YLD,578,Norway,2,Female,19,70-74 years,70,294,All causes,3,Rate,2023,0.24543974479806702,0.315052368538414,0.186545101954181,2023,True
1,All Population,3,YLD,578,Norway,1,Male,19,70-74 years,71,294,All causes,3,Rate,2023,0.23864791683945802,0.302886692968266,0.18213111741885402,2023,True
1,All Population,3,YLD,578,Norway,2,Female,19,70-74 years,71,294,All causes,3,Rate,2023,0.24543974479806702,0.315052368538414,0.186545101954181,2023,True
1,All Population,3,YLD,578,Norway,1,Male,19,70-74 years,72,294,All causes,3,Rate,2023,0.23864791683945802,0.302886692968266,0.18213111741885402,2023,True
1,All Population,3,YLD,578,Norway,2,Female,19,70-74 years,72,294,All causes,3,Rate,2023,0.24543974479806702,0.315052368538414,0.186545101954181,2023,True
1,All Population,3,YLD,578,Norway,1,Male,19,70-74 years,73,294,All causes,3,Rate,2023,0.23864791683945802,0.302886692968266,0.18213111741885402,2023,True
1,All Population,3,YLD,578,Norway,2,Female,19,70-74 years,73,294,All causes,3,Rate,2023,0.24543974479806702,0.315052368538414,0.186545101954181,2023,True
1,All Population,3,YLD,578,Norway,1,Male,19,70-74 years,74,294,All causes,3,Rate,2023,0.23864791683945802,0.302886692968266,0.18213111741885402,2023,True
1,All Population,3,YLD,578,Norway,2,Female,19,70-74 years,74,294,All causes,3,Rate,2023,0.24543974479806702,0.315052368538414,0.186545101954181,2023,True
1,All Population,3,YLD,578,Norway,1,Male,20,75-79 years,75,294,All causes,3,Rate,2023,0.273028605847164,0.34199690043563596,0.2077751762069,2023,True
1,All Population,3,YLD,578,Norway,2,Female,20,75-79 years,75,294,All causes,3,Rate,2023,0.279570760984524,0.35785618202620395,0.21621034085302998,2023,True
1,All Population,3,YLD,578,Norway,1,Male,20,75-79 years,76,294,All causes,3,Rate,2023,0.273028605847164,0.34199690043563596,0.2077751762069,2023,True
1,All Population,3,YLD,578,Norway,2,Female,20,75-79 years,76,294,All causes,3,Rate,2023,0.279570760984524,0.35785618202620395,0.21621034085302998,2023,True
1,All Population,3,YLD,578,Norway,1,Male,20,75-79 years,77,294,All causes,3,Rate,2023,0.273028605847164,0.34199690043563596,0.2077751762069,2023,True
1,All Population,3,YLD,578,Norway,2,Female,20,75-79 years,77,294,All causes,3,Rate,2023,0.279570760984524,0.35785618202620395,0.21621034085302998,2023,True
1,All Population,3,YLD,578,Norway,1,Male,20,75-79 years,78,294,All causes,3,Rate,2023,0.273028605847164,0.34199690043563596,0.2077751762069,2023,True
1,All Population,3,YLD,578,Norway,2,Female,20,75-79 years,78,294,All causes,3,Rate,2023,0.279570760984524,0.35785618202620395,0.21621034085302998,2023,True
1,All Population,3,YLD,578,Norway,1,Male,20,75-79 years,79,294,All causes,3,Rate,2023,0.273028605847164,0.34199690043563596,0.2077751762069,2023,True
1,All Population,3,YLD,578,Norway,2,Female,20,75-79 years,79,294,All causes,3,Rate,2023,0.279570760984524,0.35785618202620395,0.21621034085302998,2023,True
1,All Population,3,YLD,578,Norway,1,Male,30,80-84 years,80,294,All causes,3,Rate,2023,0.3144885977179,0.391568162086913,0.24237739580254403,2023,True
1,All Population,3,YLD,578,Norway,2,Female,30,80-84 years,80,294,All causes,3,Rate,2023,0.328983817014471,0.40701915955331497,0.252725880492574,2023,True
1,All Population,3,YLD,578,Norway,1,Male,30,80-84 years,81,294,All causes,3,Rate,2023,0.3144885977179,0.391568162086913,0.24237739580254403,2023,True
1,All Population,3,YLD,578,Norway,2,Female,30,80-84 years,81,294,All causes,3,Rate,2023,0.328983817014471,0.40701915955331497,0.252725880492574,2023,True
1,All Population,3,YLD,578,Norway,1,Male,30,80-84 years,82,294,All causes,3,Rate,2023,0.3144885977179,0.391568162086913,0.24237739580254403,2023,True
1,All Population,3,YLD,578,Norway,2,Female,30,80-84 years,82,294,All causes,3,Rate,2023,0.328983817014471,0.40701915955331497,0.252725880492574,2023,True
1,All Population,3,YLD,578,Norway,1,Male,30,80-84 years,83,294,All causes,3,Rate,2023,0.3144885977179,0.391568162086913,0.24237739580254403,2023,True
1,All Population,3,YLD,578,Norway,2,Female,30,80-84 years,83,294,All causes,3,Rate,2023,0.328983817014471,0.40701915955331497,0.252725880492574,2023,True
1,All Population,3,YLD,578,Norway,1,Male,30,80-84 years,84,294,All causes,3,Rate,2023,0.3144885977179,0.391568162086913,0.24237739580254403,2023,True
1,All Population,3,YLD,578,Norway,2,Female,30,80-84 years,84,294,All causes,3,Rate,2023,0.328983817014471,0.40701915955331497,0.252725880492574,2023,True
1,All Population,3,YLD,578,Malta,1,Male,31,85-89 years,85,294,All causes,3,Rate,2023,0.31378107780876796,0.38569882409894496,0.239753005674368,2023,True
1,All Population,3,YLD,578,Malta,2,Female,31,85-89 years,85,294,All causes,3,Rate,2023,0.332063085641263,0.417368731973232,0.25175066168397503,2023,True
