Time,Male,Female
1,-0.341665923055728,0.149813199713926
2,-0.000771054991261586,-0.000171339413978064
3,-1.42933067844114e-06,-1.47640983711962e-06
4,1.01543643818818e-09,8.84902119363861e-10
5,0.00541125322091612,-0.00661901213762727
6,-0.000262766924833502,-0.000163803189016422
7,1.88971069768198e-06,1.49929845304561e-06
