"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Male","65-69",67.5,2.5,"0-4 years","lung_cancer",0.0305714468840732,0.00102330557981444,0.0283481257487491,0.0324356698027466
"India","Male","65-69",67.5,7.5,"5-9 years","lung_cancer",0.0742449424327493,0.00248517069383507,0.0688454482469621,0.0787723409495273
"India","Male","65-69",67.5,12.5,"10-14 years","lung_cancer",0.0989932565769991,0.00331356092511343,0.0917939309959494,0.105029787932703
"India","Male","65-69",67.5,17.5,"15-19 years","lung_cancer",0.118282383777664,0.0039592180171392,0.10968024843266,0.125495151022531
"India","Male","65-69",67.5,22.5,"20-24 years","lung_cancer",0.127381028683639,0.00426377324922683,0.118117190619788,0.135148624178111
"India","Male","65-69",67.5,27.5,"25-29 years","lung_cancer",0.136115727793374,0.00455614627203096,0.12621665511943,0.144415958407467
"India","Male","70-74",72.5,2.5,"0-4 years","lung_cancer",0.0228937007026788,0.00113655645013998,0.0205328208019262,0.0249500310225635
"India","Male","70-74",72.5,7.5,"5-9 years","lung_cancer",0.0555989874207914,0.00276020852176852,0.0498654219475351,0.0605929324833687
"India","Male","70-74",72.5,12.5,"10-14 years","lung_cancer",0.0741319832277219,0.00368027802902469,0.0664872292633801,0.0807905766444915
"India","Male","70-74",72.5,17.5,"15-19 years","lung_cancer",0.0885768181948884,0.00439739102732729,0.0794424614360241,0.0965328581230138
"India","Male","70-74",72.5,22.5,"20-24 years","lung_cancer",0.0953904195944951,0.00473565187558324,0.0855534200080259,0.103958462594015
"India","Male","70-74",72.5,27.5,"25-29 years","lung_cancer",0.101931476938118,0.00506038228990894,0.0914199402371477,0.111087042886176
"India","Male","75-79",77.5,2.5,"0-4 years","lung_cancer",0.0190525585809413,0.00107351932528035,0.0168253891942173,0.0211051324175936
"India","Male","75-79",77.5,7.5,"5-9 years","lung_cancer",0.0462704994108575,0.00260711836139515,0.0408616594716706,0.0512553215855844
"India","Male","75-79",77.5,12.5,"10-14 years","lung_cancer",0.0616939992144767,0.00347615781519353,0.0544822126288942,0.0683404287807793
"India","Male","75-79",77.5,17.5,"15-19 years","lung_cancer",0.0737152564143564,0.00415349738947756,0.0650982320014361,0.0816567623299752
"India","Male","75-79",77.5,22.5,"20-24 years","lung_cancer",0.0793856607539223,0.00447299718866814,0.0701057883092388,0.0879380517399733
"India","Male","75-79",77.5,27.5,"25-29 years","lung_cancer",0.0848292489199054,0.0047797169958911,0.0749130423647295,0.0939680895735715
"India","Male","80+",84.91,2.5,"0-4 years","lung_cancer",0.0154971768747674,0.00100454017340093,0.013290314489845,0.0172766328177937
"India","Male","80+",84.91,7.5,"5-9 years","lung_cancer",0.0376360009815781,0.00243959756397369,0.0322764780467666,0.0419575368432135
"India","Male","80+",84.91,12.5,"10-14 years","lung_cancer",0.0501813346421041,0.00325279675196492,0.0430353040623555,0.055943382457618
"India","Male","80+",84.91,17.5,"15-19 years","lung_cancer",0.0599593152892788,0.00388661376613455,0.0514208596333292,0.066844115068845
"India","Male","80+",84.91,22.5,"20-24 years","lung_cancer",0.064571570311531,0.00418558405583721,0.0553763103743545,0.0719859700741408
"India","Male","80+",84.91,27.5,"25-29 years","lung_cancer",0.0689993351328931,0.00447259553395176,0.0591735430857388,0.0769221508792248
"India","Male","35-39",37.5,2.5,"0-4 years","mouth_orophar_cancer",0.015482809200327,0.0022064499203974,0.0107935010223857,0.0194508451487324
"India","Male","35-39",37.5,7.5,"5-9 years","mouth_orophar_cancer",0.037601108057937,0.00535852123525083,0.0262127881972224,0.0472377667897788
"India","Male","35-39",37.5,12.5,"10-14 years","mouth_orophar_cancer",0.0501348107439161,0.00714469498033444,0.0349503842629632,0.0629836890530385
"India","Male","35-39",37.5,17.5,"15-19 years","mouth_orophar_cancer",0.0599037260726938,0.00853685981106138,0.0417605694318494,0.0752562461111673
"India","Male","35-39",37.5,22.5,"20-24 years","mouth_orophar_cancer",0.0645117050013626,0.00919354133498917,0.0449729209266071,0.0810451881197186
"India","Male","35-39",37.5,27.5,"25-29 years","mouth_orophar_cancer",0.0689353647728846,0.00982395559795986,0.0480567783615745,0.0866025724479279
"India","Male","40-44",42.5,2.5,"0-4 years","mouth_orophar_cancer",0.0123104446666604,0.00203156031183701,0.00791487955632374,0.0158526911504221
"India","Male","40-44",42.5,7.5,"5-9 years","mouth_orophar_cancer",0.0298967941904609,0.00493378932874703,0.0192218503510719,0.0384993927938822
"India","Male","40-44",42.5,12.5,"10-14 years","mouth_orophar_cancer",0.0398623922539478,0.0065783857716627,0.0256291338014292,0.0513325237251762
"India","Male","40-44",42.5,17.5,"15-19 years","mouth_orophar_cancer",0.0476296966269598,0.00786020358746463,0.0306230459024429,0.0613348169510378
"India","Male","40-44",42.5,22.5,"20-24 years","mouth_orophar_cancer",0.0512935194444182,0.00846483463265421,0.0329786648180155,0.0660528797934253
"India","Male","40-44",42.5,27.5,"25-29 years","mouth_orophar_cancer",0.0548107893491783,0.00904528043603622,0.0352400589769651,0.0705822201221173
"India","Male","45-49",47.5,2.5,"0-4 years","mouth_orophar_cancer",0.0236656423994374,0.00258161884983239,0.0178804844493953,0.0281333780229054
"India","Male","45-49",47.5,7.5,"5-9 years","mouth_orophar_cancer",0.0574737029700623,0.00626964577816437,0.0434240336628173,0.0683239180556274
"India","Male","45-49",47.5,12.5,"10-14 years","mouth_orophar_cancer",0.076631603960083,0.00835952770421916,0.057898711550423,0.0910985574075032
"India","Male","45-49",47.5,17.5,"15-19 years","mouth_orophar_cancer",0.0915634973787756,0.00998840626423245,0.069180445786351,0.108849379255289
"India","Male","45-49",47.5,22.5,"20-24 years","mouth_orophar_cancer",0.0986068433309892,0.0107567452076349,0.0745020185391473,0.117222408428772
"India","Male","45-49",47.5,27.5,"25-29 years","mouth_orophar_cancer",0.105368455445114,0.0114943505933013,0.0796107283818317,0.125260516435317
"India","Male","50-54",52.5,2.5,"0-4 years","mouth_orophar_cancer",0.0202041453174625,0.00256439996563717,0.0146939282765833,0.0247156935815252
"India","Male","50-54",52.5,7.5,"5-9 years","mouth_orophar_cancer",0.0490672100566946,0.00622782848797598,0.0356852543859879,0.0600238272694183
"India","Male","50-54",52.5,12.5,"10-14 years","mouth_orophar_cancer",0.0654229467422596,0.0083037713173013,0.0475803391813172,0.0800317696925577
"India","Male","50-54",52.5,17.5,"15-19 years","mouth_orophar_cancer",0.0781708003354204,0.00992178558133428,0.056851508212971,0.0956261954047105
"India","Male","50-54",52.5,22.5,"20-24 years","mouth_orophar_cancer",0.0841839388227606,0.0106849998568215,0.0612247011524303,0.102982056589688
"India","Male","50-54",52.5,27.5,"25-29 years","mouth_orophar_cancer",0.0899565517706069,0.0114176855612893,0.0654229663743112,0.110043683327267
"India","Male","55-59",57.5,2.5,"0-4 years","mouth_orophar_cancer",0.0200882496051001,0.0025169932057316,0.0143453296915904,0.0242909050523646
"India","Male","55-59",57.5,7.5,"5-9 years","mouth_orophar_cancer",0.0487857490409573,0.00611269778534818,0.0348386578224337,0.0589921979843139
"India","Male","55-59",57.5,12.5,"10-14 years","mouth_orophar_cancer",0.0650476653879431,0.00815026371379756,0.046451543763245,0.0786562639790853
"India","Male","55-59",57.5,17.5,"15-19 years","mouth_orophar_cancer",0.0777223943054467,0.00973836656979488,0.0555027636877008,0.0939826683573629
"India","Male","55-59",57.5,22.5,"20-24 years","mouth_orophar_cancer",0.0837010400212503,0.0104874716905483,0.0597722070482932,0.101212104384852
"India","Male","55-59",57.5,27.5,"25-29 years","mouth_orophar_cancer",0.0894405399084216,0.0112066126064716,0.0638708726744619,0.108152362971242
"India","Male","60-64",62.5,2.5,"0-4 years","mouth_orophar_cancer",0.0177870687169201,0.00242959732940409,0.0125309587385161,0.0221258087458777
"India","Male","60-64",62.5,7.5,"5-9 years","mouth_orophar_cancer",0.0431971668839489,0.00590045065712424,0.0304323283649678,0.0537341069542745
"India","Male","60-64",62.5,12.5,"10-14 years","mouth_orophar_cancer",0.0575962225119319,0.00786726754283231,0.040576437819957,0.0716454759390327
"India","Male","60-64",62.5,17.5,"15-19 years","mouth_orophar_cancer",0.0688190158690363,0.00940022776257538,0.0484828760716398,0.0856058076477413
"India","Male","60-64",62.5,22.5,"20-24 years","mouth_orophar_cancer",0.0741127863205007,0.0101233222058504,0.0522123280771506,0.0921908697744906
"India","Male","60-64",62.5,27.5,"25-29 years","mouth_orophar_cancer",0.0791948059539064,0.0108174928713944,0.0557926020024409,0.09851252941617
"India","Male","65-69",67.5,2.5,"0-4 years","mouth_orophar_cancer",0.0177582351656664,0.00250177367606324,0.0121685269595364,0.0219606774929994
"India","Male","65-69",67.5,7.5,"5-9 years","mouth_orophar_cancer",0.0431271425451898,0.00607573607043929,0.0295521369017314,0.0533330739115698
"India","Male","65-69",67.5,12.5,"10-14 years","mouth_orophar_cancer",0.0575028567269199,0.00810098142725238,0.0394028492023085,0.0711107652154265
"India","Male","65-69",67.5,17.5,"15-19 years","mouth_orophar_cancer",0.0687074574862094,0.00967948148476847,0.0470806102601112,0.0849669069669618
"India","Male","65-69",67.5,22.5,"20-24 years","mouth_orophar_cancer",0.0739926465236102,0.0104240569835968,0.0507021956647351,0.0915028228874973
"India","Male","65-69",67.5,27.5,"25-29 years","mouth_orophar_cancer",0.0790664279995148,0.011138849462472,0.0541789176531741,0.0977773021712114
"India","Male","70-74",72.5,2.5,"0-4 years","mouth_orophar_cancer",0.0111121176675917,0.00188188564287633,0.00715122240590147,0.0145587371240087
"India","Male","70-74",72.5,7.5,"5-9 years","mouth_orophar_cancer",0.026986571478437,0.00457029370412822,0.0173672544143321,0.0353569330154498
"India","Male","70-74",72.5,12.5,"10-14 years","mouth_orophar_cancer",0.0359820953045827,0.00609372493883763,0.0231563392191095,0.047142577353933
"India","Male","70-74",72.5,17.5,"15-19 years","mouth_orophar_cancer",0.0429933124043727,0.00728110516589055,0.0276684200228331,0.0563284472059861
"India","Male","70-74",72.5,22.5,"20-24 years","mouth_orophar_cancer",0.046300490281632,0.00784119017865135,0.0297967600245895,0.0606614046833697
"India","Male","70-74",72.5,27.5,"25-29 years","mouth_orophar_cancer",0.0494753810438011,0.00837887179090174,0.0318399664262756,0.0648210438616579
"India","Male","75-79",77.5,2.5,"0-4 years","mouth_orophar_cancer",0.00864817741724941,0.00151204092408533,0.00563001310440017,0.0114697493369307
"India","Male","75-79",77.5,7.5,"5-9 years","mouth_orophar_cancer",0.0210027165847486,0.00367209938706437,0.013672888967829,0.0278551055325461
"India","Male","75-79",77.5,12.5,"10-14 years","mouth_orophar_cancer",0.0280036221129981,0.00489613251608582,0.018230518623772,0.0371401407100614
"India","Male","75-79",77.5,17.5,"15-19 years","mouth_orophar_cancer",0.0334602102453102,0.0058501583372349,0.0217827887967864,0.0443770063631249
"India","Male","75-79",77.5,22.5,"20-24 years","mouth_orophar_cancer",0.0360340725718726,0.0063001705170222,0.0234583879350007,0.0477906222372114
"India","Male","75-79",77.5,27.5,"25-29 years","mouth_orophar_cancer",0.0385049804053724,0.006732182209618,0.0250669631076865,0.0510676934763345
"India","Male","80+",84.91,2.5,"0-4 years","mouth_orophar_cancer",0.00655674090320947,0.00116065600281546,0.00414523082576138,0.00872311494306286
"India","Male","80+",84.91,7.5,"5-9 years","mouth_orophar_cancer",0.0159235136220802,0.00281873600683756,0.0100669891482776,0.0211847077188669
"India","Male","80+",84.91,12.5,"10-14 years","mouth_orophar_cancer",0.0212313514961069,0.00375831467578341,0.0134226521977035,0.0282462769584892
"India","Male","80+",84.91,17.5,"15-19 years","mouth_orophar_cancer",0.0253683427802748,0.0044906333442265,0.0160380954568149,0.033750147101136
"India","Male","80+",84.91,22.5,"20-24 years","mouth_orophar_cancer",0.0273197537633728,0.00483606667839776,0.0172717951073391,0.0363463122627619
"India","Male","80+",84.91,27.5,"25-29 years","mouth_orophar_cancer",0.029193108307147,0.00516768267920219,0.0184561467718423,0.0388386308179227
"India","Male","35-39",37.5,2.5,"0-4 years","other_CVD",0.00621372569019842,0.0034434560479921,0,0.0123051610844751
"India","Male","35-39",37.5,7.5,"5-9 years","other_CVD",0.0106608038802424,0.00590789027841783,0,0.021111795978266
"India","Male","35-39",37.5,12.5,"10-14 years","other_CVD",0.0121837758631341,0.00675187460390608,0,0.024127766832304
"India","Male","35-39",37.5,17.5,"15-19 years","other_CVD",0.0121837758631341,0.00675187460390608,0,0.024127766832304
"India","Male","35-39",37.5,22.5,"20-24 years","other_CVD",0.0121837758631341,0.00675187460390608,0,0.024127766832304
"India","Male","35-39",37.5,27.5,"25-29 years","other_CVD",0.0121837758631341,0.00675187460390608,0,0.024127766832304
"India","Male","40-44",42.5,2.5,"0-4 years","other_CVD",0.00432856973605645,0.00270260096417402,0,0.00945577429294285
"India","Male","40-44",42.5,7.5,"5-9 years","other_CVD",0.00742646768441059,0.00463681537971032,0,0.0162231421692647
"India","Male","40-44",42.5,12.5,"10-14 years","other_CVD",0.0084873916393264,0.00529921757681179,0,0.0185407339077311
"India","Male","40-44",42.5,17.5,"15-19 years","other_CVD",0.0084873916393264,0.00529921757681179,0,0.0185407339077311
"India","Male","40-44",42.5,22.5,"20-24 years","other_CVD",0.0084873916393264,0.00529921757681179,0,0.0185407339077311
"India","Male","40-44",42.5,27.5,"25-29 years","other_CVD",0.0084873916393264,0.00529921757681179,0,0.0185407339077311
"India","Male","45-49",47.5,2.5,"0-4 years","other_CVD",0.0100464636538423,0.00584256854622524,0,0.0206241001789021
"India","Male","45-49",47.5,7.5,"5-9 years","other_CVD",0.0172365797982589,0.0100240146626413,0,0.0353844856010575
"India","Male","45-49",47.5,12.5,"10-14 years","other_CVD",0.0196989483408673,0.0114560167573044,0,0.0404394121154943
"India","Male","45-49",47.5,17.5,"15-19 years","other_CVD",0.0196989483408673,0.0114560167573044,0,0.0404394121154943
"India","Male","45-49",47.5,22.5,"20-24 years","other_CVD",0.0196989483408673,0.0114560167573044,0,0.0404394121154943
"India","Male","45-49",47.5,27.5,"25-29 years","other_CVD",0.0196989483408673,0.0114560167573044,0,0.0404394121154943
"India","Male","50-54",52.5,2.5,"0-4 years","other_CVD",0.00741105221314187,0.00458902920331875,0,0.0156149501188049
"India","Male","50-54",52.5,7.5,"5-9 years","other_CVD",0.012715040561763,0.00787333441745864,0,0.0267903555959888
"India","Male","50-54",52.5,12.5,"10-14 years","other_CVD",0.0145314749277292,0.00899809647709559,0,0.0306175492525586
"India","Male","50-54",52.5,17.5,"15-19 years","other_CVD",0.0145314749277292,0.00899809647709559,0,0.0306175492525586
"India","Male","50-54",52.5,22.5,"20-24 years","other_CVD",0.0145314749277292,0.00899809647709559,0,0.0306175492525586
"India","Male","50-54",52.5,27.5,"25-29 years","other_CVD",0.0145314749277292,0.00899809647709559,0,0.0306175492525586
"India","Male","55-59",57.5,2.5,"0-4 years","other_CVD",0.00672361742759574,0.00448264962428793,0,0.0152432585159565
"India","Male","55-59",57.5,7.5,"5-9 years","other_CVD",0.0115356181355809,0.00769082043382733,0,0.0261526494146313
"India","Male","55-59",57.5,12.5,"10-14 years","other_CVD",0.0131835635835211,0.00878950906723122,0,0.0298887421881501
"India","Male","55-59",57.5,17.5,"15-19 years","other_CVD",0.0131835635835211,0.00878950906723122,0,0.0298887421881501
"India","Male","55-59",57.5,22.5,"20-24 years","other_CVD",0.0131835635835211,0.00878950906723122,0,0.0298887421881501
"India","Male","55-59",57.5,27.5,"25-29 years","other_CVD",0.0131835635835211,0.00878950906723122,0,0.0298887421881501
"India","Male","60-64",62.5,2.5,"0-4 years","other_CVD",0.00503407822406998,0.00351732868383087,0,0.0120428621439198
"India","Male","60-64",62.5,7.5,"5-9 years","other_CVD",0.00863689891384556,0.00603463254578826,0,0.020661773286137
"India","Male","60-64",62.5,12.5,"10-14 years","other_CVD",0.00987074161582349,0.0068967229094723,0,0.0236134551841565
"India","Male","60-64",62.5,17.5,"15-19 years","other_CVD",0.00987074161582349,0.0068967229094723,0,0.0236134551841565
"India","Male","60-64",62.5,22.5,"20-24 years","other_CVD",0.00987074161582349,0.0068967229094723,0,0.0236134551841565
"India","Male","60-64",62.5,27.5,"25-29 years","other_CVD",0.00987074161582349,0.0068967229094723,0,0.0236134551841565
"India","Male","65-69",67.5,2.5,"0-4 years","other_CVD",0.00490585594283608,0.00363345457522056,0,0.0119820085235428
"India","Male","65-69",67.5,7.5,"5-9 years","other_CVD",0.00841690970584619,0.00623386814376078,0,0.0205573675649019
"India","Male","65-69",67.5,12.5,"10-14 years","other_CVD",0.00961932537810995,0.0071244207357266,0,0.0234941343598878
"India","Male","65-69",67.5,17.5,"15-19 years","other_CVD",0.00961932537810995,0.0071244207357266,0,0.0234941343598878
"India","Male","65-69",67.5,22.5,"20-24 years","other_CVD",0.00961932537810995,0.0071244207357266,0,0.0234941343598878
"India","Male","65-69",67.5,27.5,"25-29 years","other_CVD",0.00961932537810995,0.0071244207357266,0,0.0234941343598878
"India","Male","70-74",72.5,2.5,"0-4 years","other_CVD",0.00253021685823,0.00208542410109904,0,0.00686500773204354
"India","Male","70-74",72.5,7.5,"5-9 years","other_CVD",0.00434105833519853,0.00357793350678757,0,0.0117781995402708
"India","Male","70-74",72.5,12.5,"10-14 years","other_CVD",0.00496120952594117,0.00408906686490008,0,0.0134607994745952
"India","Male","70-74",72.5,17.5,"15-19 years","other_CVD",0.00496120952594117,0.00408906686490008,0,0.0134607994745952
"India","Male","70-74",72.5,22.5,"20-24 years","other_CVD",0.00496120952594117,0.00408906686490008,0,0.0134607994745952
"India","Male","70-74",72.5,27.5,"25-29 years","other_CVD",0.00496120952594117,0.00408906686490008,0,0.0134607994745952
"India","Male","75-79",77.5,2.5,"0-4 years","other_CVD",0.0016346157192037,0.00151203793038074,0,0.00507360558547383
"India","Male","75-79",77.5,7.5,"5-9 years","other_CVD",0.00280448775353577,0.00259418272369243,0,0.00870471546527373
"India","Male","75-79",77.5,12.5,"10-14 years","other_CVD",0.00320512886118373,0.0029647802556485,0,0.00994824624602712
"India","Male","75-79",77.5,17.5,"15-19 years","other_CVD",0.00320512886118373,0.0029647802556485,0,0.00994824624602712
"India","Male","75-79",77.5,22.5,"20-24 years","other_CVD",0.00320512886118373,0.0029647802556485,0,0.00994824624602712
"India","Male","75-79",77.5,27.5,"25-29 years","other_CVD",0.00320512886118373,0.0029647802556485,0,0.00994824624602712
"India","Male","80+",84.91,2.5,"0-4 years","other_CVD",0.00112374113139178,0.0010997274246147,0,0.00362360362687798
"India","Male","80+",84.91,7.5,"5-9 years","other_CVD",0.001927987235231,0.00188678724811345,0,0.00621696700689849
"India","Male","80+",84.91,12.5,"10-14 years","other_CVD",0.00220341398312114,0.00215632828355823,0,0.00710510515074113
"India","Male","80+",84.91,17.5,"15-19 years","other_CVD",0.00220341398312114,0.00215632828355823,0,0.00710510515074113
"India","Male","80+",84.91,22.5,"20-24 years","other_CVD",0.00220341398312114,0.00215632828355823,0,0.00710510515074113
"India","Male","80+",84.91,27.5,"25-29 years","other_CVD",0.00220341398312114,0.00215632828355823,0,0.00710510515074113
"India","Male","35-39",37.5,2.5,"0-4 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","35-39",37.5,7.5,"5-9 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","35-39",37.5,12.5,"10-14 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","35-39",37.5,17.5,"15-19 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","35-39",37.5,22.5,"20-24 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","35-39",37.5,27.5,"25-29 years","other_resp_dis",0.00790959028887492,0.00121582327614109,0.00551004143773239,0.0102559628382962
"India","Male","40-44",42.5,2.5,"0-4 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","40-44",42.5,7.5,"5-9 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","40-44",42.5,12.5,"10-14 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","40-44",42.5,17.5,"15-19 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","40-44",42.5,22.5,"20-24 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","40-44",42.5,27.5,"25-29 years","other_resp_dis",0.00576253853413108,0.000936008749613859,0.00395203758790982,0.00754496405041239
"India","Male","45-49",47.5,2.5,"0-4 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","45-49",47.5,7.5,"5-9 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","45-49",47.5,12.5,"10-14 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","45-49",47.5,17.5,"15-19 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","45-49",47.5,22.5,"20-24 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","45-49",47.5,27.5,"25-29 years","other_resp_dis",0.015005714283445,0.00204139508181946,0.01087914880376,0.0188543030215741
"India","Male","50-54",52.5,2.5,"0-4 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","50-54",52.5,7.5,"5-9 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","50-54",52.5,12.5,"10-14 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","50-54",52.5,17.5,"15-19 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","50-54",52.5,22.5,"20-24 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","50-54",52.5,27.5,"25-29 years","other_resp_dis",0.0116868820619279,0.00174310453924056,0.0082498655531277,0.0151496186415275
"India","Male","55-59",57.5,2.5,"0-4 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","55-59",57.5,7.5,"5-9 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","55-59",57.5,12.5,"10-14 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","55-59",57.5,17.5,"15-19 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","55-59",57.5,22.5,"20-24 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","55-59",57.5,27.5,"25-29 years","other_resp_dis",0.011658842938297,0.00167051001076668,0.00828106671886363,0.0148946874589473
"India","Male","60-64",62.5,2.5,"0-4 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","60-64",62.5,7.5,"5-9 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","60-64",62.5,12.5,"10-14 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","60-64",62.5,17.5,"15-19 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","60-64",62.5,22.5,"20-24 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","60-64",62.5,27.5,"25-29 years","other_resp_dis",0.00970404752076689,0.00151176603652658,0.00677159703572647,0.0126569532969358
"India","Male","65-69",67.5,2.5,"0-4 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","65-69",67.5,7.5,"5-9 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","65-69",67.5,12.5,"10-14 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","65-69",67.5,17.5,"15-19 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","65-69",67.5,22.5,"20-24 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","65-69",67.5,27.5,"25-29 years","other_resp_dis",0.00953419740111321,0.0014033067250151,0.00663215925691035,0.0121659445060784
"India","Male","70-74",72.5,2.5,"0-4 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","70-74",72.5,7.5,"5-9 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","70-74",72.5,12.5,"10-14 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","70-74",72.5,17.5,"15-19 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","70-74",72.5,22.5,"20-24 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","70-74",72.5,27.5,"25-29 years","other_resp_dis",0.00507032913291713,0.000820935521602182,0.00342137359830368,0.00672515357491726
"India","Male","75-79",77.5,2.5,"0-4 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","75-79",77.5,7.5,"5-9 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","75-79",77.5,12.5,"10-14 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","75-79",77.5,17.5,"15-19 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","75-79",77.5,22.5,"20-24 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","75-79",77.5,27.5,"25-29 years","other_resp_dis",0.00369680789661399,0.000597882853958478,0.00255077589092665,0.00479453887331102
"India","Male","80+",84.91,2.5,"0-4 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","80+",84.91,7.5,"5-9 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","80+",84.91,12.5,"10-14 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","80+",84.91,17.5,"15-19 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","80+",84.91,22.5,"20-24 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","80+",84.91,27.5,"25-29 years","other_resp_dis",0.00269756977068141,0.000423587516455021,0.00184888798770638,0.00350489784728084
"India","Male","35-39",37.5,2.5,"0-4 years","stroke",0.0088556090907066,0.0032502992294498,0.00125128449061203,0.0150690886562586
"India","Male","35-39",37.5,7.5,"5-9 years","stroke",0.0151934469693496,0.00557649377601681,0.00214681162605005,0.0258538285769143
"India","Male","35-39",37.5,12.5,"10-14 years","stroke",0.0173639393935424,0.00637313574401922,0.00245349900120006,0.0295472326593306
"India","Male","35-39",37.5,17.5,"15-19 years","stroke",0.0173639393935424,0.00637313574401922,0.00245349900120006,0.0295472326593306
