"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Female","55-59",57.5,22.5,"20-24 years","lung_cancer",0.0116586811974293,0.000382244928346733,0.0109267469083686,0.0123717197630352
"India","Female","55-59",57.5,27.5,"25-29 years","lung_cancer",0.0124581336223959,0.000408456009147651,0.0116760095535138,0.0132200662610719
"India","Female","60-64",62.5,2.5,"0-4 years","lung_cancer",0.00375096603234945,0.000117507723601821,0.0035227819136097,0.00398114518215093
"India","Female","60-64",62.5,7.5,"5-9 years","lung_cancer",0.00910948893570587,0.000285375900175851,0.00855532750448072,0.00966849544236646
"India","Female","60-64",62.5,12.5,"10-14 years","lung_cancer",0.0121459852476078,0.000380501200234467,0.0114071033393076,0.0128913272564886
"India","Female","60-64",62.5,17.5,"15-19 years","lung_cancer",0.0145126661965902,0.000454642978221332,0.0136298109752756,0.0154032402880838
"India","Female","60-64",62.5,22.5,"20-24 years","lung_cancer",0.0156290251347895,0.000489615515007587,0.0146782579733738,0.0165881049256288
"India","Female","60-64",62.5,27.5,"25-29 years","lung_cancer",0.0167007297154608,0.000523189150322393,0.015684767091548,0.0177255749776719
"India","Female","65-69",67.5,2.5,"0-4 years","lung_cancer",0.000978339288703145,4.02214704348952e-05,0.000901891324764322,0.00105757196761969
"India","Female","65-69",67.5,7.5,"5-9 years","lung_cancer",0.00237596684399335,9.76807139133175e-05,0.00219030750299906,0.00256838906421924
