"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Male","35-39",37.5,2.5,"0-4 years","COPD",0.0053788708649878,0.000430835876405518,0.0044868629400588,0.0061448804728767
"India","Male","35-39",37.5,7.5,"5-9 years","COPD",0.0146749629033906,0.00117543266280201,0.0122413325864647,0.0167648369423048
"India","Male","35-39",37.5,12.5,"10-14 years","COPD",0.019001445990446,0.00152197456338905,0.015850331038251,0.0217074581922273
"India","Male","35-39",37.5,17.5,"15-19 years","COPD",0.0205800276573446,0.00164841552711676,0.0171671277706596,0.0235108470266585
"India","Male","35-39",37.5,22.5,"20-24 years","COPD",0.0219832113612544,0.00176080749487472,0.0183376137550227,0.0251138593239306
"India","Male","35-39",37.5,27.5,"25-29 years","COPD",0.0223340072872319,0.00178890548681421,0.0186302352511136,0.0255146123982487
"India","Male","40-44",42.5,2.5,"0-4 years","COPD",0.00440482343055149,0.000392525706349142,0.00356445914658359,0.00512334729326997
"India","Male","40-44",42.5,7.5,"5-9 years","COPD",0.0120175074029177,0.00107091252493081,0.00972477441078783,0.0139778279414214
"India","Male","40-44",42.5,12.5,"10-14 years","COPD",0.0155605175535786,0.00138663972351599,0.0125918393765181,0.0180987811990516
"India","Male","40-44",42.5,17.5,"15-19 years","COPD",0.0168532374734144,0.00150183748516194,0.0136379306477981,0.0196023722525112
"India","Male","40-44",42.5,22.5,"20-24 years","COPD",0.0180023218466018,0.00160423549551389,0.0145677895556025,0.0209388976333643
"India","Male","40-44",42.5,27.5,"25-29 years","COPD",0.0182895929398986,0.00162983499810188,0.0148002542825536,0.0212730289785775
"India","Male","45-49",47.5,2.5,"0-4 years","COPD",0.00770605322619675,0.000418642958936009,0.00677305671691944,0.00843231724456748
"India","Male","45-49",47.5,7.5,"5-9 years","COPD",0.0210241234758194,0.00114216720318411,0.018478665608117,0.0230055611781136
"India","Male","45-49",47.5,12.5,"10-14 years","COPD",0.0272224706360211,0.0014789017571109,0.0239265590543348,0.029788077222657
"India","Male","45-49",47.5,17.5,"15-19 years","COPD",0.0294840297350136,0.00160176436462473,0.0259143039603871,0.032262779022693
"India","Male","45-49",47.5,22.5,"20-24 years","COPD",0.0314943044896736,0.00171097557130368,0.0276811883213227,0.0344625139560585
"India","Male","45-49",47.5,27.5,"25-29 years","COPD",0.0319968731783387,0.00173827837297343,0.0281229094115565,0.0350124476893999
"India","Male","50-54",52.5,2.5,"0-4 years","COPD",0.00679586492478265,0.000439069376527684,0.00593443244510575,0.00753773660332238
"India","Male","50-54",52.5,7.5,"5-9 years","COPD",0.0185408923491352,0.00119789579900487,0.0161906798230601,0.0205649118199336
"India","Male","50-54",52.5,12.5,"10-14 years","COPD",0.0240071315277647,0.00155106029751627,0.0209640276593408,0.0266278738704319
"India","Male","50-54",52.5,17.5,"15-19 years","COPD",0.0260015701469944,0.0016799176145407,0.0227056545725783,0.0288400356996678
"India","Male","50-54",52.5,22.5,"20-24 years","COPD",0.0277744044751986,0.00179445745189575,0.024253767384345,0.0308064017700997
"India","Male","50-54",52.5,27.5,"25-29 years","COPD",0.0282176130572496,0.00182309241123451,0.0246407955872867,0.0312979932877077
"India","Male","55-59",57.5,2.5,"0-4 years","COPD",0.00676736237795126,0.000438868462500598,0.00580128093095902,0.007541785383483
"India","Male","55-59",57.5,7.5,"5-9 years","COPD",0.0184631299659323,0.00119734765312663,0.0158274077572905,0.0205759579484158
"India","Male","55-59",57.5,12.5,"10-14 years","COPD",0.02390644318298,0.00155035054687711,0.020493655462627,0.0266421766264348
"India","Male","55-59",57.5,17.5,"15-19 years","COPD",0.0258925169243352,0.00167914890000229,0.0221962053010607,0.0288555266846309
"India","Male","55-59",57.5,22.5,"20-24 years","COPD",0.0276579158055399,0.00179363632500245,0.0237095829352239,0.030822948958583
"India","Male","55-59",57.5,27.5,"25-29 years","COPD",0.0280992655258411,0.00182225818125249,0.0240879273437647,0.031314804527071
"India","Male","60-64",62.5,2.5,"0-4 years","COPD",0.00608823152820268,0.000435543580521021,0.00514334983951056,0.00683783809109648
"India","Male","60-64",62.5,7.5,"5-9 years","COPD",0.0166102838432487,0.00118827650772584,0.0140324001056212,0.0186554060963613
"India","Male","60-64",62.5,12.5,"10-14 years","COPD",0.0215073396376726,0.00153860503988405,0.0181694423678362,0.0241554063000695
"India","Male","60-64",62.5,17.5,"15-19 years","COPD",0.0232941032383408,0.00166642761242826,0.0196789037337795,0.0261621631311522
"India","Male","60-64",62.5,22.5,"20-24 years","COPD",0.0248823375500458,0.00178004767691201,0.0210206471701736,0.0279459469810035
"India","Male","60-64",62.5,27.5,"25-29 years","COPD",0.0252793961279721,0.00180845269303295,0.0213560830292721,0.0283918929434663
"India","Male","65-69",67.5,2.5,"0-4 years","COPD",0.00605539271263367,0.000433577087953565,0.0051597097269737,0.00684358923182859
"India","Male","65-69",67.5,7.5,"5-9 years","COPD",0.0165206909877288,0.00118291140300375,0.0140770341464173,0.0186710967085759
"India","Male","65-69",67.5,12.5,"10-14 years","COPD",0.0213913329522385,0.00153165819114031,0.0182272354485484,0.0241757228298293
"India","Male","65-69",67.5,17.5,"15-19 years","COPD",0.0231684590744245,0.00165890364086582,0.0197414980858124,0.026184167495692
"India","Male","65-69",67.5,22.5,"20-24 years","COPD",0.0247481267385898,0.00177201070728848,0.0210875093189359,0.0279694516431256
"India","Male","65-69",67.5,27.5,"25-29 years","COPD",0.0251430436546311,0.00180028747389415,0.0214240121272169,0.028415772679984
"India","Male","70-74",72.5,2.5,"0-4 years","COPD",0.00402717079889321,0.000374272497607382,0.00325710025984191,0.00470580678236494
"India","Male","70-74",72.5,7.5,"5-9 years","COPD",0.010987172505676,0.00102111300977666,0.00888621918717735,0.0128386685040607
"India","Male","70-74",72.5,12.5,"10-14 years","COPD",0.0142264185830466,0.00132215827959129,0.0115060607005284,0.0166237739594412
"India","Male","70-74",72.5,17.5,"15-19 years","COPD",0.0154083056653305,0.00143199912128041,0.0124619488202646,0.0180048259499179
"India","Male","70-74",72.5,22.5,"20-24 years","COPD",0.016458871960694,0.00152963542500408,0.013311627148919,0.0192324277192305
