"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Male","50-54",52.5,27.5,"25-29 years","COPD",0.0565461244900956,0.0036907254929248,0.0488405724988425,0.0626818442189737
"India","Male","55-59",57.5,2.5,"0-4 years","COPD",0.013574401492322,0.000846723633978019,0.0118082061249273,0.0151039095974072
"India","Male","55-59",57.5,7.5,"5-9 years","COPD",0.0370345084192698,0.0023100829579183,0.0322158667103996,0.0412074055320567
"India","Male","55-59",57.5,12.5,"10-14 years","COPD",0.0479530487500505,0.00299114327220497,0.0417137716369716,0.0533562023821452
"India","Male","55-59",57.5,17.5,"15-19 years","COPD",0.0519368404923624,0.003239638251742,0.0451792234345046,0.0577888715031234
"India","Male","55-59",57.5,22.5,"20-24 years","COPD",0.0554779887077507,0.00346052267799713,0.0482596250323117,0.0617290218328818
"India","Male","55-59",57.5,27.5,"25-29 years","COPD",0.0563632757615978,0.00351574378456091,0.0490297254317635,0.0627140594153214
"India","Male","60-64",62.5,2.5,"0-4 years","COPD",0.012162310839633,0.000881568396650982,0.0103409790674778,0.0137773467678527
"India","Male","60-64",62.5,7.5,"5-9 years","COPD",0.0331819567472596,0.00240514856042822,0.0282128885427926,0.0375881960731633
"India","Male","60-64",62.5,12.5,"10-14 years","COPD",0.0429646850313123,0.0031142361838214,0.0365306325753291,0.0486699749951317
"India","Male","60-64",62.5,17.5,"15-19 years","COPD",0.0465340588646828,0.0033729573437081,0.0395654851277411,0.052713326763958
"India","Male","60-64",62.5,22.5,"20-24 years","COPD",0.0497068356054567,0.00360293170805184,0.0422631318409961,0.056307417225137
"India","Male","60-64",62.5,27.5,"25-29 years","COPD",0.0505000297906502,0.00366042529913777,0.0429375435193099,0.0572059398404318
"India","Male","65-69",67.5,2.5,"0-4 years","COPD",0.0121564477997255,0.0008801632773561,0.0102678490112739,0.0137235840687138
"India","Male","65-69",67.5,7.5,"5-9 years","COPD",0.0331659608449033,0.00240131502843892,0.0280133706720626,0.0374415174048605
"India","Male","65-69",67.5,12.5,"10-14 years","COPD",0.0429439732055521,0.00310927244718187,0.0362722927028698,0.0484800524166521
"India","Male","65-69",67.5,17.5,"15-19 years","COPD",0.0465116263641672,0.00336758123510159,0.0392856831735698,0.0525076260020355
"India","Male","65-69",67.5,22.5,"20-24 years","COPD",0.0496828736162695,0.00359718904658579,0.0419642524808587,0.0560876914112652
"India","Male","65-69",67.5,27.5,"25-29 years","COPD",0.0504756854292951,0.00365459099945684,0.0426338948076809,0.0569827077635726
"India","Male","70-74",72.5,2.5,"0-4 years","COPD",0.00807107560592175,0.000720848636373372,0.00660681389304687,0.00941268003754387
"India","Male","70-74",72.5,7.5,"5-9 years","COPD",0.0220199997509387,0.00196666312749692,0.0180251118168997,0.0256802466241686
"India","Male","70-74",72.5,12.5,"10-14 years","COPD",0.0285119518687453,0.00254647616110159,0.0233392882091331,0.0332513153500191
"India","Male","70-74",72.5,17.5,"15-19 years","COPD",0.0308806371009181,0.00275802956525465,0.0252782444603534,0.0360137323175591
"India","Male","70-74",72.5,22.5,"20-24 years","COPD",0.0329861350850716,0.00294607703561292,0.0270017611281048,0.0384692140664836
"India","Male","70-74",72.5,27.5,"25-29 years","COPD",0.0335125095811099,0.00299308890320249,0.0274326402950426,0.0390830845037147
"India","Male","75-79",77.5,2.5,"0-4 years","COPD",0.00638397235505978,0.000654434177704699,0.00505377475288715,0.00753862219723607
"India","Male","75-79",77.5,7.5,"5-9 years","COPD",0.0174171419686957,0.00178546715873782,0.0137880159018986,0.0205673279511549
"India","Male","75-79",77.5,12.5,"10-14 years","COPD",0.0225520762542873,0.0023118598668916,0.0178530086379166,0.0266310023271926
"India","Male","75-79",77.5,17.5,"15-19 years","COPD",0.0244256333584896,0.00250392207121798,0.0193361816632204,0.0288434240589901
"India","Male","75-79",77.5,22.5,"20-24 years","COPD",0.0260910174511139,0.00267464403061921,0.0206545576857127,0.0308100211539213
"India","Male","75-79",77.5,27.5,"25-29 years","COPD",0.02650736347427,0.00271732452046951,0.0209841516913358,0.0313016704276541
"India","Male","80+",84.91,2.5,"0-4 years","COPD",0.00494208555329256,0.000517823597495882,0.00387897545565103,0.00588874702936583
"India","Male","80+",84.91,7.5,"5-9 years","COPD",0.0134832986290917,0.00141275785838551,0.0105828569496567,0.0160660380909872
"India","Male","80+",84.91,12.5,"10-14 years","COPD",0.0174584544002183,0.00182926814332785,0.0137029024248542,0.0208026389624336
"India","Male","80+",84.91,17.5,"15-19 years","COPD",0.0189088490734672,0.00198123811215816,0.0148412973955344,0.0225308581993127
"India","Male","80+",84.91,22.5,"20-24 years","COPD",0.0201980887830218,0.00211632252889622,0.0158532040361391,0.0240670530765386
"India","Male","80+",84.91,27.5,"25-29 years","COPD",0.0205203987104104,0.00215009363308073,0.0161061806962902,0.024451101795845
"India","Male","35-39",37.5,2.5,"0-4 years","diabetes",0.000805332031994152,0.000344832785393772,0.000122524976275,0.00144682504241832
"India","Male","35-39",37.5,7.5,"5-9 years","diabetes",0.00138169711371546,0.000591624876901079,0.000210214420079657,0.00248229786689417
"India","Male","35-39",37.5,12.5,"10-14 years","diabetes",0.00157908241567481,0.000676142716458377,0.000240245051519608,0.00283691184787905
"India","Male","35-39",37.5,17.5,"15-19 years","diabetes",0.00157908241567481,0.000676142716458377,0.000240245051519608,0.00283691184787905
"India","Male","35-39",37.5,22.5,"20-24 years","diabetes",0.00157908241567481,0.000676142716458377,0.000240245051519608,0.00283691184787905
"India","Male","35-39",37.5,27.5,"25-29 years","diabetes",0.00157908241567481,0.000676142716458377,0.000240245051519608,0.00283691184787905
"India","Male","40-44",42.5,2.5,"0-4 years","diabetes",0.000609206207827129,0.000250169884121649,7.27767288702934e-05,0.00107733746145799
"India","Male","40-44",42.5,7.5,"5-9 years","diabetes",0.00104520672911517,0.000429213036483222,0.000124862034826484,0.00184837309563871
"India","Male","40-44",42.5,12.5,"10-14 years","diabetes",0.00119452197613163,0.000490529184552254,0.000142699468373124,0.00211242639501566
"India","Male","40-44",42.5,17.5,"15-19 years","diabetes",0.00119452197613163,0.000490529184552254,0.000142699468373124,0.00211242639501566
"India","Male","40-44",42.5,22.5,"20-24 years","diabetes",0.00119452197613163,0.000490529184552254,0.000142699468373124,0.00211242639501566
"India","Male","40-44",42.5,27.5,"25-29 years","diabetes",0.00119452197613163,0.000490529184552254,0.000142699468373124,0.00211242639501566
"India","Male","45-49",47.5,2.5,"0-4 years","diabetes",0.00161526909533998,0.000674628085950417,6.63743485285782e-05,0.00287256155058071
"India","Male","45-49",47.5,7.5,"5-9 years","diabetes",0.00277129501651467,0.00115745014746395,0.000113877558750011,0.00492841442501593
"India","Male","45-49",47.5,12.5,"10-14 years","diabetes",0.00316719430458819,0.00132280016853023,0.000130145781428584,0.00563247362858963
"India","Male","45-49",47.5,17.5,"15-19 years","diabetes",0.00316719430458819,0.00132280016853023,0.000130145781428584,0.00563247362858963
"India","Male","45-49",47.5,22.5,"20-24 years","diabetes",0.00316719430458819,0.00132280016853023,0.000130145781428584,0.00563247362858963
"India","Male","45-49",47.5,27.5,"25-29 years","diabetes",0.00316719430458819,0.00132280016853023,0.000130145781428584,0.00563247362858963
"India","Male","50-54",52.5,2.5,"0-4 years","diabetes",0.00119893751997343,0.000526358943763004,0.000148789175416422,0.00225708867478821
"India","Male","50-54",52.5,7.5,"5-9 years","diabetes",0.00205700064701324,0.000903066815279662,0.000255275546057587,0.00387245605968565
"India","Male","50-54",52.5,12.5,"10-14 years","diabetes",0.00235085788230084,0.00103207636031961,0.000291743481208672,0.00442566406821216
"India","Male","50-54",52.5,17.5,"15-19 years","diabetes",0.00235085788230084,0.00103207636031961,0.000291743481208672,0.00442566406821216
"India","Male","50-54",52.5,22.5,"20-24 years","diabetes",0.00235085788230084,0.00103207636031961,0.000291743481208672,0.00442566406821216
"India","Male","50-54",52.5,27.5,"25-29 years","diabetes",0.00235085788230084,0.00103207636031961,0.000291743481208672,0.00442566406821216
"India","Male","55-59",57.5,2.5,"0-4 years","diabetes",0.00119727971915151,0.000510807825325717,0.000160424951006378,0.00216889684790027
"India","Male","55-59",57.5,7.5,"5-9 years","diabetes",0.0020541563808972,0.000876385974823533,0.00027523888653055,0.00372114655277006
"India","Male","55-59",57.5,12.5,"10-14 years","diabetes",0.00234760729245395,0.0010015839712269,0.000314558727463486,0.0042527389174515
"India","Male","55-59",57.5,17.5,"15-19 years","diabetes",0.00234760729245395,0.0010015839712269,0.000314558727463486,0.0042527389174515
"India","Male","55-59",57.5,22.5,"20-24 years","diabetes",0.00234760729245395,0.0010015839712269,0.000314558727463486,0.0042527389174515
"India","Male","55-59",57.5,27.5,"25-29 years","diabetes",0.00234760729245395,0.0010015839712269,0.000314558727463486,0.0042527389174515
"India","Male","60-64",62.5,2.5,"0-4 years","diabetes",0.00101373010991739,0.000416754951445808,0.000162435543707583,0.00177857786884281
"India","Male","60-64",62.5,7.5,"5-9 years","diabetes",0.00173924283564259,0.000715020750029572,0.000278688432831637,0.00305148163772051
"India","Male","60-64",62.5,12.5,"10-14 years","diabetes",0.00198770609787724,0.000817166571462368,0.0003185010660933,0.0034874075859663
"India","Male","60-64",62.5,17.5,"15-19 years","diabetes",0.00198770609787724,0.000817166571462368,0.0003185010660933,0.0034874075859663
"India","Male","60-64",62.5,22.5,"20-24 years","diabetes",0.00198770609787724,0.000817166571462368,0.0003185010660933,0.0034874075859663
"India","Male","60-64",62.5,27.5,"25-29 years","diabetes",0.00198770609787724,0.000817166571462368,0.0003185010660933,0.0034874075859663
"India","Male","65-69",67.5,2.5,"0-4 years","diabetes",0.00101534572931498,0.000414712686223961,0.000170702950331773,0.00184071738581763
"India","Male","65-69",67.5,7.5,"5-9 years","diabetes",0.00174201473166786,0.00071151686361954,0.000292872708902552,0.00315809355409888
"India","Male","65-69",67.5,12.5,"10-14 years","diabetes",0.00199087397904898,0.000813162129850903,0.000334711667317203,0.003609249776113
"India","Male","65-69",67.5,17.5,"15-19 years","diabetes",0.00199087397904898,0.000813162129850903,0.000334711667317203,0.003609249776113
"India","Male","65-69",67.5,22.5,"20-24 years","diabetes",0.00199087397904898,0.000813162129850903,0.000334711667317203,0.003609249776113
"India","Male","65-69",67.5,27.5,"25-29 years","diabetes",0.00199087397904898,0.000813162129850903,0.000334711667317203,0.003609249776113
"India","Male","70-74",72.5,2.5,"0-4 years","diabetes",0.000525979575597604,0.000217159134328351,9.00214993779952e-05,0.000954490777015928
"India","Male","70-74",72.5,7.5,"5-9 years","diabetes",0.000902415938525302,0.000372576946151582,0.00015444865089362,0.00163760672527243
"India","Male","70-74",72.5,12.5,"10-14 years","diabetes",0.00103133250117177,0.000425802224173236,0.000176512743878423,0.00187155054316849
"India","Male","70-74",72.5,17.5,"15-19 years","diabetes",0.00103133250117177,0.000425802224173236,0.000176512743878423,0.00187155054316849
"India","Male","70-74",72.5,22.5,"20-24 years","diabetes",0.00103133250117177,0.000425802224173236,0.000176512743878423,0.00187155054316849
"India","Male","70-74",72.5,27.5,"25-29 years","diabetes",0.00103133250117177,0.000425802224173236,0.000176512743878423,0.00187155054316849
"India","Male","75-79",77.5,2.5,"0-4 years","diabetes",0.000367156164357452,0.00015820329913153,6.2646363641524e-05,0.00068058023566889
"India","Male","75-79",77.5,7.5,"5-9 years","diabetes",0.000629924791789746,0.000271427228902135,0.000107481506247713,0.00116766216903976
"India","Male","75-79",77.5,12.5,"10-14 years","diabetes",0.00071991404775971,0.000310202547316726,0.000122836007140243,0.00133447105033116
"India","Male","75-79",77.5,17.5,"15-19 years","diabetes",0.00071991404775971,0.000310202547316726,0.000122836007140243,0.00133447105033116
"India","Male","75-79",77.5,22.5,"20-24 years","diabetes",0.00071991404775971,0.000310202547316726,0.000122836007140243,0.00133447105033116
"India","Male","75-79",77.5,27.5,"25-29 years","diabetes",0.00071991404775971,0.000310202547316726,0.000122836007140243,0.00133447105033116
"India","Male","80+",84.91,2.5,"0-4 years","diabetes",0.000272663184735578,0.00011525180857199,3.07565207177229e-05,0.000517765608649326
"India","Male","80+",84.91,7.5,"5-9 years","diabetes",0.000467804483614963,0.000197735946079395,5.27685404470739e-05,0.000888323348172866
"India","Male","80+",84.91,12.5,"10-14 years","diabetes",0.000534633695559957,0.000225983938376451,6.03069033680844e-05,0.00101522668362613
"India","Male","80+",84.91,17.5,"15-19 years","diabetes",0.000534633695559957,0.000225983938376451,6.03069033680844e-05,0.00101522668362613
"India","Male","80+",84.91,22.5,"20-24 years","diabetes",0.000534633695559957,0.000225983938376451,6.03069033680844e-05,0.00101522668362613
"India","Male","80+",84.91,27.5,"25-29 years","diabetes",0.000534633695559957,0.000225983938376451,6.03069033680844e-05,0.00101522668362613
"India","Male","35-39",37.5,2.5,"0-4 years","IHD",0.00385448702312266,0.00159357093084805,0.000548621082623257,0.00679342435953312
"India","Male","35-39",37.5,7.5,"5-9 years","IHD",0.00661309048084772,0.00273406777351381,0.000941261661363434,0.0116553849305715
"India","Male","35-39",37.5,12.5,"10-14 years","IHD",0.00755781769239739,0.00312464888401579,0.00107572761298678,0.0133204399206532
"India","Male","35-39",37.5,17.5,"15-19 years","IHD",0.00755781769239739,0.00312464888401579,0.00107572761298678,0.0133204399206532
"India","Male","35-39",37.5,22.5,"20-24 years","IHD",0.00755781769239739,0.00312464888401579,0.00107572761298678,0.0133204399206532
"India","Male","35-39",37.5,27.5,"25-29 years","IHD",0.00755781769239739,0.00312464888401579,0.00107572761298678,0.0133204399206532
"India","Male","40-44",42.5,2.5,"0-4 years","IHD",0.00261775304053196,0.00120246276290425,0,0.00484727642015642
"India","Male","40-44",42.5,7.5,"5-9 years","IHD",0.004491242961697,0.00206304885792395,0,0.00831640562281739
"India","Male","40-44",42.5,12.5,"10-14 years","IHD",0.00513284909908229,0.00235777012334166,0,0.00950446356893416
"India","Male","40-44",42.5,17.5,"15-19 years","IHD",0.00513284909908229,0.00235777012334166,0,0.00950446356893416
"India","Male","40-44",42.5,22.5,"20-24 years","IHD",0.00513284909908229,0.00235777012334166,0,0.00950446356893416
"India","Male","40-44",42.5,27.5,"25-29 years","IHD",0.00513284909908229,0.00235777012334166,0,0.00950446356893416
"India","Male","45-49",47.5,2.5,"0-4 years","IHD",0.00543142680410344,0.00271857993511781,0,0.009914100877034
"India","Male","45-49",47.5,7.5,"5-9 years","IHD",0.00931862441880492,0.00466423028083937,0,0.0170094867988328
"India","Male","45-49",47.5,12.5,"10-14 years","IHD",0.0106498564786342,0.00533054889238785,0,0.0194394134843804
"India","Male","45-49",47.5,17.5,"15-19 years","IHD",0.0106498564786342,0.00533054889238785,0,0.0194394134843804
"India","Male","45-49",47.5,22.5,"20-24 years","IHD",0.0106498564786342,0.00533054889238785,0,0.0194394134843804
"India","Male","45-49",47.5,27.5,"25-29 years","IHD",0.0106498564786342,0.00533054889238785,0,0.0194394134843804
"India","Male","50-54",52.5,2.5,"0-4 years","IHD",0.00385716537893732,0.00213314090293353,0,0.00775859427020764
"India","Male","50-54",52.5,7.5,"5-9 years","IHD",0.00661768569915718,0.0036598005687585,0,0.0133113136988857
"India","Male","50-54",52.5,12.5,"10-14 years","IHD",0.00756306937046533,0.0041826292214383,0,0.0152129299415836
"India","Male","50-54",52.5,17.5,"15-19 years","IHD",0.00756306937046533,0.0041826292214383,0,0.0152129299415836
"India","Male","50-54",52.5,22.5,"20-24 years","IHD",0.00756306937046533,0.0041826292214383,0,0.0152129299415836
"India","Male","50-54",52.5,27.5,"25-29 years","IHD",0.00756306937046533,0.0041826292214383,0,0.0152129299415836
"India","Male","55-59",57.5,2.5,"0-4 years","IHD",0.00342603793139402,0.00219357717018427,0,0.00753207786694312
"India","Male","55-59",57.5,7.5,"5-9 years","IHD",0.0058780062548427,0.00376349024296321,0,0.0129226826148534
"India","Male","55-59",57.5,12.5,"10-14 years","IHD",0.00671772143410593,0.00430113170624367,0,0.014768780131261
"India","Male","55-59",57.5,17.5,"15-19 years","IHD",0.00671772143410593,0.00430113170624367,0,0.014768780131261
"India","Male","55-59",57.5,22.5,"20-24 years","IHD",0.00671772143410593,0.00430113170624367,0,0.014768780131261
"India","Male","55-59",57.5,27.5,"25-29 years","IHD",0.00671772143410593,0.00430113170624367,0,0.014768780131261
"India","Male","60-64",62.5,2.5,"0-4 years","IHD",0.00248540853550995,0.00175988711426853,0,0.00590754491906036
"India","Male","60-64",62.5,7.5,"5-9 years","IHD",0.00426418131092394,0.0030194141666372,0,0.010135493733682
"India","Male","60-64",62.5,12.5,"10-14 years","IHD",0.00487335006962737,0.00345075904758536,0,0.0115834214099223
"India","Male","60-64",62.5,17.5,"15-19 years","IHD",0.00487335006962737,0.00345075904758536,0,0.0115834214099223
"India","Male","60-64",62.5,22.5,"20-24 years","IHD",0.00487335006962737,0.00345075904758536,0,0.0115834214099223
"India","Male","60-64",62.5,27.5,"25-29 years","IHD",0.00487335006962737,0.00345075904758536,0,0.0115834214099223
"India","Male","65-69",67.5,2.5,"0-4 years","IHD",0.00216543183850354,0.00174349897106717,0,0.00578039695680364
"India","Male","65-69",67.5,7.5,"5-9 years","IHD",0.00371520168370705,0.0029912972542819,0,0.00991734772000624
"India","Male","65-69",67.5,12.5,"10-14 years","IHD",0.00424594478137948,0.00341862543346502,0,0.0113341116800071
"India","Male","65-69",67.5,17.5,"15-19 years","IHD",0.00424594478137948,0.00341862543346502,0,0.0113341116800071
"India","Male","65-69",67.5,22.5,"20-24 years","IHD",0.00424594478137948,0.00341862543346502,0,0.0113341116800071
"India","Male","65-69",67.5,27.5,"25-29 years","IHD",0.00424594478137948,0.00341862543346502,0,0.0113341116800071
"India","Male","70-74",72.5,2.5,"0-4 years","IHD",0.00101433242819099,0.000963434072182941,0,0.00304721649457326
"India","Male","70-74",72.5,7.5,"5-9 years","IHD",0.00174027622483748,0.00165295061403936,0,0.00522806751519923
"India","Male","70-74",72.5,12.5,"10-14 years","IHD",0.00198888711409998,0.00188908641604498,0,0.00597493430308483
"India","Male","70-74",72.5,17.5,"15-19 years","IHD",0.00198888711409998,0.00188908641604498,0,0.00597493430308483
"India","Male","70-74",72.5,22.5,"20-24 years","IHD",0.00198888711409998,0.00188908641604498,0,0.00597493430308483
"India","Male","70-74",72.5,27.5,"25-29 years","IHD",0.00198888711409998,0.00188908641604498,0,0.00597493430308483
"India","Male","75-79",77.5,2.5,"0-4 years","IHD",0.000663149142732482,0.000660630674242702,0,0.00211975618479625
"India","Male","75-79",77.5,7.5,"5-9 years","IHD",0.00113775588213906,0.00113343498031836,0,0.0036368365915622
"India","Male","75-79",77.5,12.5,"10-14 years","IHD",0.00130029243673035,0.00129535426322099,0,0.00415638467607109
"India","Male","75-79",77.5,17.5,"15-19 years","IHD",0.00130029243673035,0.00129535426322099,0,0.00415638467607109
"India","Male","75-79",77.5,22.5,"20-24 years","IHD",0.00130029243673035,0.00129535426322099,0,0.00415638467607109
"India","Male","75-79",77.5,27.5,"25-29 years","IHD",0.00130029243673035,0.00129535426322099,0,0.00415638467607109
"India","Male","80+",84.91,2.5,"0-4 years","IHD",0.000389500643800275,0.000466742546562041,0,0.00156190335731051
"India","Male","80+",84.91,7.5,"5-9 years","IHD",0.000668260908480865,0.000800783780866245,0,0.00267973615224843
"India","Male","80+",84.91,12.5,"10-14 years","IHD",0.00076372675254956,0.000915181463847137,0,0.00306255560256963
"India","Male","80+",84.91,17.5,"15-19 years","IHD",0.00076372675254956,0.000915181463847137,0,0.00306255560256963
"India","Male","80+",84.91,22.5,"20-24 years","IHD",0.00076372675254956,0.000915181463847137,0,0.00306255560256963
"India","Male","80+",84.91,27.5,"25-29 years","IHD",0.00076372675254956,0.000915181463847137,0,0.00306255560256963
"India","Male","35-39",37.5,2.5,"0-4 years","lung_cancer",0.0140751779540747,0.000529844933225731,0.0129280104310703,0.0150033791278148
"India","Male","35-39",37.5,7.5,"5-9 years","lung_cancer",0.0341825750313243,0.00128676626640535,0.0313965967611709,0.0364367778818361
"India","Male","35-39",37.5,12.5,"10-14 years","lung_cancer",0.0455767667084325,0.00171568835520713,0.0418621290148945,0.0485823705091148
"India","Male","35-39",37.5,17.5,"15-19 years","lung_cancer",0.0544575337508844,0.00204999527736146,0.0500190879773555,0.0580487882921409
"India","Male","35-39",37.5,22.5,"20-24 years","lung_cancer",0.0586465748086447,0.00220768722177388,0.0538667101294598,0.0625140796992287
"India","Male","35-39",37.5,27.5,"25-29 years","lung_cancer",0.0626680542240947,0.0023590714884098,0.0575604273954799,0.0668007594500329
"India","Male","40-44",42.5,2.5,"0-4 years","lung_cancer",0.0122388964718748,0.000546797876797138,0.0110930036321756,0.0132369682683666
"India","Male","40-44",42.5,7.5,"5-9 years","lung_cancer",0.0297230342888389,0.00132793770079305,0.0269401516781408,0.0321469229374618
"India","Male","40-44",42.5,12.5,"10-14 years","lung_cancer",0.0396307123851186,0.0017705836010574,0.0359202022375211,0.0428625639166158
"India","Male","40-44",42.5,17.5,"15-19 years","lung_cancer",0.0473528732542777,0.00211558702332227,0.0429193592911557,0.0512144605621329
"India","Male","40-44",42.5,22.5,"20-24 years","lung_cancer",0.0509954019661452,0.00227832448665475,0.0462208484673984,0.0551540344515278
"India","Male","40-44",42.5,27.5,"25-29 years","lung_cancer",0.0544922295295379,0.00243455245145393,0.0493902780765915,0.0589360253853468
"India","Male","45-49",47.5,2.5,"0-4 years","lung_cancer",0.0177791450791819,0.000411221260723443,0.0168711804223679,0.0184786507971391
"India","Male","45-49",47.5,7.5,"5-9 years","lung_cancer",0.0431779237637274,0.000998680204614077,0.0409728667400364,0.0448767233644805
"India","Male","45-49",47.5,12.5,"10-14 years","lung_cancer",0.0575705650183031,0.0013315736061521,0.0546304889867152,0.0598356311526407
"India","Male","45-49",47.5,17.5,"15-19 years","lung_cancer",0.0687883589373107,0.00159103463970379,0.0652754004436855,0.0714947798698831
"India","Male","45-49",47.5,22.5,"20-24 years","lung_cancer",0.0740797711632578,0.00171342191968101,0.0702965850931997,0.0769943783214126
"India","Male","45-49",47.5,27.5,"25-29 years","lung_cancer",0.0791595269001666,0.00183091370845914,0.0751169223567334,0.0822739928348809
"India","Male","50-54",52.5,2.5,"0-4 years","lung_cancer",0.0164809539727378,0.000446245544759139,0.0155219877536632,0.017258483246493
"India","Male","50-54",52.5,7.5,"5-9 years","lung_cancer",0.0400251739337918,0.00108373918012933,0.0376962559731819,0.0419134593129115
"India","Male","50-54",52.5,12.5,"10-14 years","lung_cancer",0.053366898578389,0.00144498557350578,0.0502616746309093,0.0558846124172153
"India","Male","50-54",52.5,17.5,"15-19 years","lung_cancer",0.0637655957278545,0.00172654526246095,0.0600553097611967,0.0667738935132167
"India","Male","50-54",52.5,22.5,"20-24 years","lung_cancer",0.068670641553074,0.0018593564364964,0.0646749489735965,0.0719103468603873
"India","Male","50-54",52.5,27.5,"25-29 years","lung_cancer",0.0733794855452848,0.00198685516357044,0.0691098026175002,0.076841342073671
"India","Male","55-59",57.5,2.5,"0-4 years","lung_cancer",0.0164189263082403,0.000465796550212285,0.0154067411017331,0.0172321364160737
"India","Male","55-59",57.5,7.5,"5-9 years","lung_cancer",0.0398745353200123,0.00113122019337268,0.037416371247066,0.0418494741533216
"India","Male","55-59",57.5,12.5,"10-14 years","lung_cancer",0.0531660470933497,0.00150829359116358,0.0498884949960879,0.0557992988710956
"India","Male","55-59",57.5,17.5,"15-19 years","lung_cancer",0.0635256077402155,0.00180218903355942,0.0596094149769432,0.0666719563717134
"India","Male","55-59",57.5,22.5,"20-24 years","lung_cancer",0.0684121929510014,0.00194081895921784,0.0641947545905542,0.0718005684003068
"India","Male","55-59",57.5,27.5,"25-29 years","lung_cancer",0.0731033147533559,0.00207390368784992,0.0685966806196208,0.0767240359477564
"India","Male","60-64",62.5,2.5,"0-4 years","lung_cancer",0.0152914608962054,0.000514062420380893,0.0141829518188652,0.0162003239321168
"India","Male","60-64",62.5,7.5,"5-9 years","lung_cancer",0.0371364050336416,0.00124843730663931,0.034444311560101,0.0393436438351408
"India","Male","60-64",62.5,12.5,"10-14 years","lung_cancer",0.0495152067115222,0.00166458307551908,0.0459257487468014,0.0524581917801876
"India","Male","60-64",62.5,17.5,"15-19 years","lung_cancer",0.0591633903722231,0.00198893198361654,0.0548745159658472,0.0626798247373566
"India","Male","60-64",62.5,22.5,"20-24 years","lung_cancer",0.0637144204008558,0.00214192675158704,0.0590956325786046,0.0675013497171533
"India","Male","60-64",62.5,27.5,"25-29 years","lung_cancer",0.0680834092283429,0.00228880172883873,0.0631479045268518,0.072130013697758
"India","Male","65-69",67.5,2.5,"0-4 years","lung_cancer",0.0152881014366454,0.00050902488925806,0.0142308164634981,0.0161996769006855
