"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Female","55-59",57.5,2.5,"0-4 years","mouth_orophar_cancer",1.87344361321799e-05,NA,1.50262697938622e-05,2.22249113880705e-05
"India","Female","60-64",62.5,2.5,"0-4 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","65-69",67.5,2.5,"0-4 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","70-74",72.5,2.5,"0-4 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","75-79",77.5,2.5,"0-4 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","80+",84.91,2.5,"0-4 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","35-39",37.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","40-44",42.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","45-49",47.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","50-54",52.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","55-59",57.5,2.5,"0-4 years","other_CVD",4.62725496545261e-05,NA,3.80012652549066e-05,5.43115130514259e-05
"India","Female","60-64",62.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","65-69",67.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","70-74",72.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","75-79",77.5,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","80+",84.91,2.5,"0-4 years","other_CVD",0,NA,0,0
"India","Female","35-39",37.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","40-44",42.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","45-49",47.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","50-54",52.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","55-59",57.5,2.5,"0-4 years","other_resp_dis",0.00016006529205746,NA,0.00013709459077646,0.0001826534636105
"India","Female","60-64",62.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","65-69",67.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","70-74",72.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","75-79",77.5,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","80+",84.91,2.5,"0-4 years","other_resp_dis",0,NA,0,0
"India","Female","35-39",37.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","40-44",42.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","45-49",47.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","50-54",52.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","55-59",57.5,2.5,"0-4 years","stroke",5.69014860871982e-05,NA,5.5852258399306e-05,5.78621404307134e-05
"India","Female","60-64",62.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","65-69",67.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","70-74",72.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","75-79",77.5,2.5,"0-4 years","stroke",0,NA,0,0
"India","Female","80+",84.91,2.5,"0-4 years","stroke",0,NA,0,0
"India","Male","35-39",37.5,2.5,"0-4 years","COPD",0.00257383536642088,NA,0.00234433529185448,0.00281472375610763
"India","Male","40-44",42.5,2.5,"0-4 years","COPD",2.15056255682356e-05,NA,1.9300746665049e-05,2.3647436686086e-05
"India","Male","45-49",47.5,2.5,"0-4 years","COPD",0.000490799202813963,NA,0.000442625536862479,0.00053671160073964
"India","Male","50-54",52.5,2.5,"0-4 years","COPD",0.000446368074658992,NA,0.00040214105638249,0.000489719090705057
"India","Male","55-59",57.5,2.5,"0-4 years","COPD",0.000502269129548242,NA,0.000454820449012915,0.000550938358506288
"India","Male","60-64",62.5,2.5,"0-4 years","COPD",0.000419117284812891,NA,0.000380058544188075,0.00045921620307026
"India","Male","65-69",67.5,2.5,"0-4 years","COPD",0.000388731548503775,NA,0.000347863137385427,0.000425405043661017
"India","Male","70-74",72.5,2.5,"0-4 years","COPD",0.000284074888738734,NA,0.000256647960043947,0.000310341919361518
"India","Male","75-79",77.5,2.5,"0-4 years","COPD",0.000147416895804554,NA,0.000133506427398254,0.000161710453392576
"India","Male","80+",84.91,2.5,"0-4 years","COPD",9.87090020269803e-05,NA,8.92925487189243e-05,0.000107899955434044
"India","Male","35-39",37.5,2.5,"0-4 years","diabetes",0.00187020998463634,NA,0.00061538110514473,0.00317646547701014
"India","Male","40-44",42.5,2.5,"0-4 years","diabetes",1.48014650934677e-05,NA,3.43272503108178e-06,2.62312177149274e-05
"India","Male","45-49",47.5,2.5,"0-4 years","diabetes",0.000350721771743059,NA,9.21553121862953e-05,0.000599930749570369
"India","Male","50-54",52.5,2.5,"0-4 years","diabetes",0.000319345991387503,NA,0.000101623870711204,0.000548242548111018
"India","Male","55-59",57.5,2.5,"0-4 years","diabetes",0.000366876674250793,NA,9.37382620643467e-05,0.000650167109521163
"India","Male","60-64",62.5,2.5,"0-4 years","diabetes",0.000295055999874138,NA,8.52828361693938e-05,0.000506127608637391
"India","Male","65-69",67.5,2.5,"0-4 years","diabetes",0.000279407090567601,NA,8.72218161141955e-05,0.000482806433115727
"India","Male","70-74",72.5,2.5,"0-4 years","diabetes",0.000201006898081611,NA,5.23652755276863e-05,0.000346740991696752
"India","Male","75-79",77.5,2.5,"0-4 years","diabetes",0.000103501000032827,NA,2.83082629349185e-05,0.000179835869671514
"India","Male","80+",84.91,2.5,"0-4 years","diabetes",7.07690540081358e-05,NA,1.99323741083857e-05,0.000121967034164251
"India","Male","35-39",37.5,2.5,"0-4 years","IHD",0.00633212714164922,NA,0.00583765447467722,0.0068561131412312
"India","Male","40-44",42.5,2.5,"0-4 years","IHD",4.82276651866958e-05,NA,4.49021165306777e-05,5.14145944484115e-05
"India","Male","45-49",47.5,2.5,"0-4 years","IHD",0.00100750368641023,NA,0.000954998113589126,0.0010572171854069
"India","Male","50-54",52.5,2.5,"0-4 years","IHD",0.000830575110168666,NA,0.000799271531969615,0.000861835904320586
"India","Male","55-59",57.5,2.5,"0-4 years","IHD",0.00083689377004977,NA,0.000806802193121884,0.000864599627345068
"India","Male","60-64",62.5,2.5,"0-4 years","IHD",0.000616781692045416,NA,0.000576114235732689,0.000654656361958472
"India","Male","65-69",67.5,2.5,"0-4 years","IHD",0.000499716033603912,NA,0.000444551293719015,0.000552972228602705
"India","Male","70-74",72.5,2.5,"0-4 years","IHD",0.000308121323299021,NA,0.000258982573899665,0.000355875287252408
"India","Male","75-79",77.5,2.5,"0-4 years","IHD",0.000131228523989734,NA,9.71563514635867e-05,0.000163143708346273
"India","Male","80+",84.91,2.5,"0-4 years","IHD",5.96375387296829e-05,NA,2.98717171971808e-05,8.84565022170244e-05
"India","Male","35-39",37.5,2.5,"0-4 years","lung_cancer",0.00272204386430271,NA,0.00256790460949803,0.00286514182642934
"India","Male","40-44",42.5,2.5,"0-4 years","lung_cancer",2.2948276793028e-05,NA,2.16621551364041e-05,2.43319596276852e-05
"India","Male","45-49",47.5,2.5,"0-4 years","lung_cancer",0.000522518366168201,NA,0.000494758277798482,0.000551100557964041
"India","Male","50-54",52.5,2.5,"0-4 years","lung_cancer",0.000475708769887858,NA,0.000451303503055746,0.000502659227599182
"India","Male","55-59",57.5,2.5,"0-4 years","lung_cancer",0.000534517939235792,NA,0.000506329266605207,0.000563432615421167
"India","Male","60-64",62.5,2.5,"0-4 years","lung_cancer",0.000446584244716891,NA,0.0004220967933581,0.000472520531777224
"India","Male","65-69",67.5,2.5,"0-4 years","lung_cancer",0.000414836201091162,NA,0.000391287857206878,0.000437460080610306
"India","Male","70-74",72.5,2.5,"0-4 years","lung_cancer",0.000303164821471377,NA,0.000285669142895256,0.000321260739360676
"India","Male","75-79",77.5,2.5,"0-4 years","lung_cancer",0.000157128224286421,NA,0.000148440563329072,0.000165749097721192
"India","Male","80+",84.91,2.5,"0-4 years","lung_cancer",0.000105160677250917,NA,9.92889728923755e-05,0.000110883639630254
"India","Male","35-39",37.5,2.5,"0-4 years","mouth_orophar_cancer",0.00184281826678392,NA,0.00153284101853892,0.00214763733995705
"India","Male","40-44",42.5,2.5,"0-4 years","mouth_orophar_cancer",1.53308559327415e-05,NA,1.2596870599601e-05,1.79867770801142e-05
"India","Male","45-49",47.5,2.5,"0-4 years","mouth_orophar_cancer",0.000348792248018242,NA,0.000285001067672004,0.000408705899679716
"India","Male","50-54",52.5,2.5,"0-4 years","mouth_orophar_cancer",0.000320000589917654,NA,0.000268739532262647,0.000374017873853262
"India","Male","55-59",57.5,2.5,"0-4 years","mouth_orophar_cancer",0.000359574171779509,NA,0.000300087156450029,0.000420094593202408
"India","Male","60-64",62.5,2.5,"0-4 years","mouth_orophar_cancer",0.000299689808765968,NA,0.000244477929399604,0.000350474981126942
"India","Male","65-69",67.5,2.5,"0-4 years","mouth_orophar_cancer",0.000279119862467964,NA,0.000231248060355047,0.000326459909955828
"India","Male","70-74",72.5,2.5,"0-4 years","mouth_orophar_cancer",0.000204912832911397,NA,0.00017416602212347,0.000239065127353526
"India","Male","75-79",77.5,2.5,"0-4 years","mouth_orophar_cancer",0.000105047860549621,NA,8.57007257820253e-05,0.000122321218564953
"India","Male","80+",84.91,2.5,"0-4 years","mouth_orophar_cancer",7.08040633718176e-05,NA,5.83281132527858e-05,8.32700465828249e-05
"India","Male","35-39",37.5,2.5,"0-4 years","other_CVD",0.00541261913155472,NA,0.00381213295203316,0.00703995638995938
"India","Male","40-44",42.5,2.5,"0-4 years","other_CVD",4.24833014684047e-05,NA,3.21026667226175e-05,5.33879327007547e-05
"India","Male","45-49",47.5,2.5,"0-4 years","other_CVD",0.000921211818388089,NA,0.000699576122913956,0.00112576765532049
"India","Male","50-54",52.5,2.5,"0-4 years","other_CVD",0.000787844229929472,NA,0.00062669059199888,0.000941192862026303
"India","Male","55-59",57.5,2.5,"0-4 years","other_CVD",0.000826313505854449,NA,0.000676976342883178,0.00096778377014981
"India","Male","60-64",62.5,2.5,"0-4 years","other_CVD",0.000646211562033262,NA,0.000542457500716636,0.00075000630120819
"India","Male","65-69",67.5,2.5,"0-4 years","other_CVD",0.000558187366180147,NA,0.000466425796419622,0.000651122739772644
"India","Male","70-74",72.5,2.5,"0-4 years","other_CVD",0.000373086078787781,NA,0.000293891726472422,0.000450369426015719
"India","Male","75-79",77.5,2.5,"0-4 years","other_CVD",0.000176159630488674,NA,0.000124346234356523,0.000224614221125215
"India","Male","80+",84.91,2.5,"0-4 years","other_CVD",0.000102711412758176,NA,5.74683067038679e-05,0.000144701006235546
"India","Male","35-39",37.5,2.5,"0-4 years","other_resp_dis",0.0148858433385708,NA,0.0115701578184758,0.0183575635198099
"India","Male","40-44",42.5,2.5,"0-4 years","other_resp_dis",0.00012248837279546,NA,9.60437645502956e-05,0.00015003477064365
"India","Male","45-49",47.5,2.5,"0-4 years","other_resp_dis",0.00281293600168108,NA,0.0021472640120439,0.00344867990205962
"India","Male","50-54",52.5,2.5,"0-4 years","other_resp_dis",0.00254875696416587,NA,0.00195349657093944,0.00315645648936107
"India","Male","55-59",57.5,2.5,"0-4 years","other_resp_dis",0.0028589230457268,NA,0.00225782419433083,0.00349551166532448
"India","Male","60-64",62.5,2.5,"0-4 years","other_resp_dis",0.00239762721720891,NA,0.0018706318282541,0.00288150080899437
"India","Male","65-69",67.5,2.5,"0-4 years","other_resp_dis",0.00222489957193998,NA,0.00170273898812161,0.00271923829575167
"India","Male","70-74",72.5,2.5,"0-4 years","other_resp_dis",0.00161440164001779,NA,0.00126461833342112,0.00197848269942562
"India","Male","75-79",77.5,2.5,"0-4 years","other_resp_dis",0.00083995252419351,NA,0.00066432889655573,0.00101993243819848
"India","Male","80+",84.91,2.5,"0-4 years","other_resp_dis",0.0005608870954253,NA,0.00043315241017515,0.00068504572510412
"India","Male","35-39",37.5,2.5,"0-4 years","stroke",0.00689999150493365,NA,0.00551604857566986,0.00821797157793647
"India","Male","40-44",42.5,2.5,"0-4 years","stroke",5.20158162158291e-05,NA,4.24724791699978e-05,6.07599871811224e-05
"India","Male","45-49",47.5,2.5,"0-4 years","stroke",0.00105935923978443,NA,0.000893301530231757,0.00122819521970576
"India","Male","50-54",52.5,2.5,"0-4 years","stroke",0.000859574459843205,NA,0.000739833256811475,0.000971656014411149
"India","Male","55-59",57.5,2.5,"0-4 years","stroke",0.000846252194265673,NA,0.000743310116321582,0.000952083476464677
"India","Male","60-64",62.5,2.5,"0-4 years","stroke",0.000608439286863079,NA,0.000507877269091455,0.000706157005498494
"India","Male","65-69",67.5,2.5,"0-4 years","stroke",0.00046842002542682,NA,0.00035871619577643,0.000587786228328758
"India","Male","70-74",72.5,2.5,"0-4 years","stroke",0.000272042222134648,NA,0.000155313126997409,0.000380558247383328
"India","Male","75-79",77.5,2.5,"0-4 years","stroke",0.000104948329713105,NA,3.33466507610816e-05,0.000176664767218577
"India","Male","80+",84.91,2.5,"0-4 years","stroke",3.77841153304405e-05,NA,0,0.000102711300286446
"India","Female","35-39",37.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","cervix_uter_cancer",6.05881354353756e-05,NA,2.2962295790768e-05,9.73459239086265e-05
"India","Female","60-64",62.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","cervix_uter_cancer",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","COPD",0.000404644697812124,NA,0.000387875791839501,0.00042081257817542
"India","Female","60-64",62.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","COPD",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","diabetes",1.96483520453721e-05,NA,0,5.18630464536774e-05
"India","Female","60-64",62.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","diabetes",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","IHD",0.000193764113892764,NA,0.000177636689982421,0.000210004540178335
"India","Female","60-64",62.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","IHD",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","lung_cancer",0.000319373347670187,NA,0.00030890666298842,0.000328731577201096
"India","Female","60-64",62.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","lung_cancer",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","mouth_orophar_cancer",0.000216656744385754,NA,0.000173773188092284,0.00025702278476
"India","Female","60-64",62.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","mouth_orophar_cancer",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","other_CVD",0.000155665055546753,NA,0.00012783970433696,0.000182708857823905
"India","Female","60-64",62.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","other_CVD",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","other_resp_dis",0.00016006529205746,NA,0.00013709459077646,0.0001826534636105
"India","Female","60-64",62.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","other_resp_dis",0,NA,0,0
"India","Female","35-39",37.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","40-44",42.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","45-49",47.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","50-54",52.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","55-59",57.5,7.5,"5-9 years","stroke",0.000191421762115719,NA,0.000187892064972675,0.000194653490491635
"India","Female","60-64",62.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","65-69",67.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","70-74",72.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","75-79",77.5,7.5,"5-9 years","stroke",0,NA,0,0
"India","Female","80+",84.91,7.5,"5-9 years","stroke",0,NA,0,0
"India","Male","35-39",37.5,7.5,"5-9 years","COPD",0.030530844847431,NA,0.0278085140952493,0.0333882638366264
"India","Male","40-44",42.5,7.5,"5-9 years","COPD",0.000255099811797124,NA,0.000228945529911499,0.000280505983374649
"India","Male","45-49",47.5,7.5,"5-9 years","COPD",0.00582186199935277,NA,0.00525042579170521,0.006366475037129
"India","Male","50-54",52.5,7.5,"5-9 years","COPD",0.00529481978919693,NA,0.00477019873119117,0.00580904970543333
"India","Male","55-59",57.5,7.5,"5-9 years","COPD",0.00595791831363935,NA,0.00539508188573921,0.00653523289154434
"India","Male","60-64",62.5,7.5,"5-9 years","COPD",0.00497157081701491,NA,0.00450825588805325,0.00544722433698654
"India","Male","65-69",67.5,7.5,"5-9 years","COPD",0.00461113509803627,NA,0.00412635385083847,0.00504615623624363
"India","Male","70-74",72.5,7.5,"5-9 years","COPD",0.00336969740422601,NA,0.00304435907235494,0.00368127702078172
"India","Male","75-79",77.5,7.5,"5-9 years","COPD",0.00174865977537539,NA,0.00158365374654829,0.00191821000952442
"India","Male","80+",84.91,7.5,"5-9 years","COPD",0.00117088655523497,NA,0.00105918855049386,0.00127990967929797
"India","Male","35-39",37.5,7.5,"5-9 years","diabetes",0.00629155608057209,NA,0.00207019787390096,0.0106859180791383
"India","Male","40-44",42.5,7.5,"5-9 years","diabetes",4.97934715754871e-05,NA,1.1547998470575e-05,8.82441964650575e-05
"India","Male","45-49",47.5,7.5,"5-9 years","diabetes",0.00117985986264966,NA,0.000310018831845476,0.0020182214758711
"India","Male","50-54",52.5,7.5,"5-9 years","diabetes",0.00107430889067307,NA,0.000341871921846612,0.00184433767626736
"India","Male","55-59",57.5,7.5,"5-9 years","diabetes",0.00123420642048998,NA,0.000315344018863143,0.00218722114890818
"India","Male","60-64",62.5,7.5,"5-9 years","diabetes",0.00099259515528593,NA,0.000286899198955092,0.00170265919860714
"India","Male","65-69",67.5,7.5,"5-9 years","diabetes",0.000939950804485394,NA,0.000293422103421457,0.00162420464812096
"India","Male","70-74",72.5,7.5,"5-9 years","diabetes",0.000676205443373355,NA,0.000176161538203481,0.00116646815738046
"India","Male","75-79",77.5,7.5,"5-9 years","diabetes",0.000348186755204627,NA,9.523156504442e-05,0.000604984182862649
"India","Male","80+",84.91,7.5,"5-9 years","diabetes",0.000238073518866277,NA,6.70543150512784e-05,0.000410308169526028
