"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Male","35-39",37.5,2.5,"0-4 years","COPD",0.0101861010116931,0.00029514850667207,0.00952102603320351,0.0106616425253016
"India","Male","35-39",37.5,7.5,"5-9 years","COPD",0.027790340803641,0.000805242121464022,0.0259758427645007,0.029087742107073
"India","Male","35-39",37.5,12.5,"10-14 years","COPD",0.0359835090086985,0.00104264418117852,0.0336340593564253,0.0376634110948157
"India","Male","35-39",37.5,17.5,"15-19 years","COPD",0.0389729082186519,0.00112926385161488,0.0364282735183437,0.0407923714011543
"India","Male","35-39",37.5,22.5,"20-24 years","COPD",0.0416301519608327,0.00120625911422499,0.0389120194400489,0.043573669451233
"India","Male","35-39",37.5,27.5,"25-29 years","COPD",0.042294462896378,0.00122550792987752,0.0395329559204753,0.0442689939637526
"India","Male","40-44",42.5,2.5,"0-4 years","COPD",0.000390166303501143,4.95323463743651e-05,0.000291839961872809,0.000484770171244042
"India","Male","40-44",42.5,7.5,"5-9 years","COPD",0.00106447545846508,0.000135137162390931,0.00079621554815299,0.00132257948893755
"India","Male","40-44",42.5,12.5,"10-14 years","COPD",0.00137830487649861,0.000174978397518138,0.00103095638705069,0.0017125033223295
"India","Male","40-44",42.5,17.5,"15-19 years","COPD",0.00149281020470003,0.000189515064388875,0.00111660507151336,0.00185477282910764
"India","Male","40-44",42.5,22.5,"20-24 years","COPD",0.00159459271865685,0.000202436546051754,0.00119273723548018,0.00198123461291043
"India","Male","40-44",42.5,27.5,"25-29 years","COPD",0.00162003834714606,0.000205666916467473,0.00121177027647188,0.00201285005886113
"India","Male","45-49",47.5,2.5,"0-4 years","COPD",0.0053028690575685,0.000425759083232016,0.00438833435704845,0.00605835647099259
"India","Male","45-49",47.5,7.5,"5-9 years","COPD",0.0144676101461923,0.00116158184664387,0.0119725209089039,0.0165287768936863
"India","Male","45-49",47.5,12.5,"10-14 years","COPD",0.0187329613446712,0.00150404023967831,0.0155022681091385,0.0214018027507891
"India","Male","45-49",47.5,17.5,"15-19 years","COPD",0.0202892381333055,0.00162899127497466,0.0167901488443592,0.0231797986716238
"India","Male","45-49",47.5,22.5,"20-24 years","COPD",0.0216725952787581,0.00174005886190475,0.017934931720111,0.0247602394901436
"India","Male","45-49",47.5,27.5,"25-29 years","COPD",0.0220184345651213,0.00176782575863728,0.018221127439049,0.0251553496947736
"India","Male","50-54",52.5,2.5,"0-4 years","COPD",0.00503110000829081,0.000398269752611473,0.0042330656991405,0.00578105204871723
"India","Male","50-54",52.5,7.5,"5-9 years","COPD",0.013726153283489,0.0010865837815813,0.0115489075052638,0.015772218089435
"India","Male","50-54",52.5,12.5,"10-14 years","COPD",0.0177729076379838,0.00140693119129053,0.0149537646980507,0.0204221947373162
"India","Male","50-54",52.5,17.5,"15-19 years","COPD",0.0192494261186779,0.00152381470564389,0.0161960774575811,0.0221188078385702
"India","Male","50-54",52.5,22.5,"20-24 years","COPD",0.0205618869904059,0.00162771116284689,0.0173003554660525,0.0236269083730182
"India","Male","50-54",52.5,27.5,"25-29 years","COPD",0.0208900022083379,0.00165368527714764,0.0175764249681704,0.0240039335066302
"India","Male","55-59",57.5,2.5,"0-4 years","COPD",0.00541161387380953,0.000424014183904683,0.00447182120517535,0.00618758783776982
"India","Male","55-59",57.5,7.5,"5-9 years","COPD",0.0147642943731107,0.00115682130608777,0.0122002948097718,0.016881353774785
"India","Male","55-59",57.5,12.5,"10-14 years","COPD",0.0191171142281315,0.00149787619314154,0.0157971944748041,0.0218583266008172
"India","Male","55-59",57.5,17.5,"15-19 years","COPD",0.0207053052563146,0.00162231513841791,0.0171095767850186,0.0236742491184236
"India","Male","55-59",57.5,22.5,"20-24 years","COPD",0.0221170306146998,0.00173292753421914,0.0182761388385426,0.0252884024674069
"India","Male","55-59",57.5,27.5,"25-29 years","COPD",0.022469961954296,0.00176058063316944,0.0185677793519236,0.0256919408046528
"India","Male","60-64",62.5,2.5,"0-4 years","COPD",0.00481923622398311,0.000410122041586317,0.0039333275963095,0.00554514007635037
"India","Male","60-64",62.5,7.5,"5-9 years","COPD",0.0131481336110844,0.00111891991780615,0.0107311437681921,0.0151285886865645
"India","Male","60-64",62.5,12.5,"10-14 years","COPD",0.0170244757912447,0.00144880069038645,0.0138949072695715,0.0195888100523245
"India","Male","60-64",62.5,17.5,"15-19 years","COPD",0.0184388168569789,0.00156916259389547,0.0150492534119667,0.02121618811821
"India","Male","60-64",62.5,22.5,"20-24 years","COPD",0.0196960089154093,0.00167615095257017,0.0160753388718735,0.022662746398997
"India","Male","60-64",62.5,27.5,"25-29 years","COPD",0.0200103069300169,0.00170289804223884,0.0163318602368502,0.0230243859691938
"India","Male","65-69",67.5,2.5,"0-4 years","COPD",0.00463363542305471,0.000405022231990913,0.00381705757382377,0.00538459891624718
"India","Male","65-69",67.5,7.5,"5-9 years","COPD",0.0126417662085514,0.00110500630684477,0.0104139288155409,0.0146905905215005
"India","Male","65-69",67.5,12.5,"10-14 years","COPD",0.016368820787965,0.00143078505866355,0.0134841707770948,0.0190216809541341
"India","Male","65-69",67.5,17.5,"15-19 years","COPD",0.0177286920534267,0.00154965027892175,0.0146043941954996,0.0206019436795545
"India","Male","65-69",67.5,22.5,"20-24 years","COPD",0.0189374665116148,0.0016553082524846,0.0156001483451928,0.0220066216577059
"India","Male","65-69",67.5,27.5,"25-29 years","COPD",0.0192396601261619,0.00168172274587531,0.0158490868826161,0.0223577911522438
"India","Male","70-74",72.5,2.5,"0-4 years","COPD",0.00373523520721731,0.000341389599975829,0.00302811482118284,0.00435979255406936
"India","Male","70-74",72.5,7.5,"5-9 years","COPD",0.0101906960544734,0.000931399886890579,0.00826148717518355,0.0118946514246893
"India","Male","70-74",72.5,12.5,"10-14 years","COPD",0.0131951243733221,0.00120599586947983,0.0106971447487436,0.0154014410877452
"India","Male","70-74",72.5,17.5,"15-19 years","COPD",0.014291334705875,0.0013061862955597,0.0115858306201777,0.0166809454242655
"India","Male","70-74",72.5,22.5,"20-24 years","COPD",0.0152657438903665,0.00139524445207513,0.012375773617008,0.0178182826122836
"India","Male","70-74",72.5,27.5,"25-29 years","COPD",0.0155093461864893,0.00141750899120399,0.0125732593662156,0.0181026169092881
"India","Male","75-79",77.5,2.5,"0-4 years","COPD",0.00223636926659519,0.000251160713241086,0.00176552762633986,0.0027237160420165
"India","Male","75-79",77.5,7.5,"5-9 years","COPD",0.00610139875994993,0.000685231945907747,0.00481681993707944,0.00743100789724068
"India","Male","75-79",77.5,12.5,"10-14 years","COPD",0.00790021751786346,0.000887252519601666,0.0062369182452224,0.00962182297451482
"India","Male","75-79",77.5,17.5,"15-19 years","COPD",0.00855654328088596,0.00096096272892242,0.0067550622225178,0.0104211744216283
"India","Male","75-79",77.5,22.5,"20-24 years","COPD",0.00913994395912818,0.00102648291498531,0.00721563464678037,0.0111317090412848
"India","Male","75-79",77.5,27.5,"25-29 years","COPD",0.00928579412868873,0.00104286296150103,0.00733077775284603,0.0113093426961989
"India","Male","80+",84.91,2.5,"0-4 years","COPD",0.00160789707635818,0.000184412141558066,0.00123561926410102,0.00193679671439885
"India","Male","80+",84.91,7.5,"5-9 years","COPD",0.00438676267571632,0.000503124429685592,0.00337109168792779,0.00528408668819687
"India","Male","80+",84.91,12.5,"10-14 years","COPD",0.0056800711936566,0.000651455934851863,0.0043649593568786,0.00684194491499595
"India","Male","80+",84.91,17.5,"15-19 years","COPD",0.00615195403128346,0.000705576889439557,0.00472758674960391,0.0074103526463956
"India","Male","80+",84.91,22.5,"20-24 years","COPD",0.00657140544250733,0.000753684404628617,0.00504992220980417,0.0079156039631953
"India","Male","80+",84.91,27.5,"25-29 years","COPD",0.0066762682953133,0.000765711283425882,0.00513050607485424,0.00804191679239524
"India","Male","35-39",37.5,2.5,"0-4 years","diabetes",0.00182923705781556,0.000737283623449759,0.000155786288541715,0.00314208623620668
"India","Male","35-39",37.5,7.5,"5-9 years","diabetes",0.00313839691291885,0.00126494739317361,0.000267280397007842,0.00539083422878597
"India","Male","35-39",37.5,12.5,"10-14 years","diabetes",0.00358673932905012,0.00144565416362698,0.000305463310866106,0.00616095340432683
"India","Male","35-39",37.5,17.5,"15-19 years","diabetes",0.00358673932905012,0.00144565416362698,0.000305463310866106,0.00616095340432683
"India","Male","35-39",37.5,22.5,"20-24 years","diabetes",0.00358673932905012,0.00144565416362698,0.000305463310866106,0.00616095340432683
"India","Male","35-39",37.5,27.5,"25-29 years","diabetes",0.00358673932905012,0.00144565416362698,0.000305463310866106,0.00616095340432683
"India","Male","40-44",42.5,2.5,"0-4 years","diabetes",1.79011441510574e-05,7.88772560767163e-06,3.46688142742364e-06,3.36649090116236e-05
"India","Male","40-44",42.5,7.5,"5-9 years","diabetes",3.07127473179906e-05,1.35328625621817e-05,5.9480808803837e-06,5.77584223238639e-05
"India","Male","40-44",42.5,12.5,"10-14 years","diabetes",3.51002826491321e-05,1.54661286424934e-05,6.79780672043852e-06,6.60096255129873e-05
"India","Male","40-44",42.5,17.5,"15-19 years","diabetes",3.51002826491321e-05,1.54661286424934e-05,6.79780672043852e-06,6.60096255129873e-05
"India","Male","40-44",42.5,22.5,"20-24 years","diabetes",3.51002826491321e-05,1.54661286424934e-05,6.79780672043852e-06,6.60096255129873e-05
"India","Male","40-44",42.5,27.5,"25-29 years","diabetes",3.51002826491321e-05,1.54661286424934e-05,6.79780672043852e-06,6.60096255129873e-05
"India","Male","45-49",47.5,2.5,"0-4 years","diabetes",0.000391669176999274,0.000170541625628773,3.95897271369711e-05,0.000727841483049456
"India","Male","45-49",47.5,7.5,"5-9 years","diabetes",0.000671981431126204,0.000292595926323875,6.79235514604896e-05,0.00124874764248681
"India","Male","45-49",47.5,12.5,"10-14 years","diabetes",0.000767978778429948,0.000334395344370143,7.76269159548453e-05,0.00142714016284207
"India","Male","45-49",47.5,17.5,"15-19 years","diabetes",0.000767978778429948,0.000334395344370143,7.76269159548453e-05,0.00142714016284207
"India","Male","45-49",47.5,22.5,"20-24 years","diabetes",0.000767978778429948,0.000334395344370143,7.76269159548453e-05,0.00142714016284207
"India","Male","45-49",47.5,27.5,"25-29 years","diabetes",0.000767978778429948,0.000334395344370143,7.76269159548453e-05,0.00142714016284207
"India","Male","50-54",52.5,2.5,"0-4 years","diabetes",0.000368660169364368,0.000157210267548204,5.7411498724986e-05,0.000673040991765728
"India","Male","50-54",52.5,7.5,"5-9 years","diabetes",0.000632505192536907,0.000269723498244468,9.85001203614962e-05,0.00115472719175493
"India","Male","50-54",52.5,12.5,"10-14 years","diabetes",0.000722863077185036,0.000308255426565106,0.000112571566127424,0.00131968821914849
"India","Male","50-54",52.5,17.5,"15-19 years","diabetes",0.000722863077185036,0.000308255426565106,0.000112571566127424,0.00131968821914849
"India","Male","50-54",52.5,22.5,"20-24 years","diabetes",0.000722863077185036,0.000308255426565106,0.000112571566127424,0.00131968821914849
"India","Male","50-54",52.5,27.5,"25-29 years","diabetes",0.000722863077185036,0.000308255426565106,0.000112571566127424,0.00131968821914849
