Gender,Age,YearPostInt,IF_Mean
1,38,5,0
1,39,5,0
1,40,5,0
1,41,5,0
1,42,5,0
1,43,5,0
1,44,5,0
1,45,5,0
1,46,5,0
1,47,5,0
1,48,5,0
1,49,5,0
1,50,5,0
1,51,5,0
1,52,5,0
1,53,5,0
1,54,5,0
1,55,5,0.00303784977881116
1,56,5,0.00303784977881116
1,57,5,0.00303784977881116
1,58,5,0.00303784977881116
1,59,5,0.00303784977881116
1,60,5,0.00431585297471615
1,61,5,0.00431585297471615
1,62,5,0.00431585297471615
1,63,5,0.00431585297471615
1,64,5,0.00431585297471615
1,65,5,0.000958008645284392
1,66,5,0.000958008645284392
1,67,5,0.000958008645284392
1,68,5,0.000958008645284392
1,69,5,0.000958008645284392
1,70,5,0.000718762377812765
1,71,5,0.000718762377812765
1,72,5,0.000718762377812765
1,73,5,0.000718762377812765
1,74,5,0.000718762377812765
1,75,5,0
1,76,5,0
1,77,5,0
1,78,5,0
1,79,5,0
1,80,5,0
1,81,5,0
1,82,5,0
1,83,5,0
1,84,5,0
1,85,5,0
1,86,5,0
1,87,5,0
1,88,5,0
1,89,5,0
1,90,5,0
1,91,5,0
1,92,5,0
1,93,5,0
1,94,5,0
1,95,5,0
1,96,5,0
1,97,5,0
1,98,5,0
1,99,5,0
1,100,5,0
1,101,5,0
1,102,5,0
1,103,5,0
1,104,5,0
1,105,5,0
1,106,5,0
1,107,5,0
1,108,5,0
1,109,5,0
1,110,5,0
0,0,6,0
0,1,6,0
0,2,6,0
0,3,6,0
0,4,6,0
0,5,6,0
0,6,6,0
0,7,6,0
0,8,6,0
0,9,6,0
0,10,6,0
0,11,6,0
0,12,6,0
0,13,6,0
0,14,6,0
0,15,6,0
0,16,6,0
0,17,6,0
0,18,6,0
0,19,6,0
0,20,6,0
0,21,6,0
0,22,6,0
0,23,6,0
0,24,6,0
0,25,6,0
0,26,6,0
0,27,6,0
0,28,6,0
0,29,6,0
0,30,6,0
0,31,6,0
0,32,6,0
0,33,6,0
0,34,6,0
0,35,6,0.00932608581678307
0,36,6,0.00932608581678307
0,37,6,0.00932608581678307
0,38,6,0.00932608581678307
0,39,6,0.00932608581678307
0,40,6,0.0074469261572766
0,41,6,0.0074469261572766
0,42,6,0.0074469261572766
0,43,6,0.0074469261572766
0,44,6,0.0074469261572766
0,45,6,0.014247978414301
0,46,6,0.014247978414301
0,47,6,0.014247978414301
0,48,6,0.014247978414301
0,49,6,0.014247978414301
0,50,6,0.0123782202480454
0,51,6,0.0123782202480454
0,52,6,0.0123782202480454
0,53,6,0.0123782202480454
0,54,6,0.0123782202480454
0,55,6,0.0122466517557092
0,56,6,0.0122466517557092
0,57,6,0.0122466517557092
0,58,6,0.0122466517557092
0,59,6,0.0122466517557092
0,60,6,0.010855154778056
0,61,6,0.010855154778056
0,62,6,0.010855154778056
0,63,6,0.010855154778056
0,64,6,0.010855154778056
0,65,6,0.0107682035146358
0,66,6,0.0107682035146358
0,67,6,0.0107682035146358
0,68,6,0.0107682035146358
0,69,6,0.0107682035146358
0,70,6,0.00676576148170827
0,71,6,0.00676576148170827
0,72,6,0.00676576148170827
0,73,6,0.00676576148170827
0,74,6,0.00676576148170827
0,75,6,0.00520852905020164
0,76,6,0.00520852905020164
0,77,6,0.00520852905020164
0,78,6,0.00520852905020164
0,79,6,0.00520852905020164
0,80,6,0.0039857532045674
0,81,6,0.0039857532045674
0,82,6,0.0039857532045674
0,83,6,0.0039857532045674
0,84,6,0.0039857532045674
0,85,6,0.0039857532045674
0,86,6,0.0039857532045674
0,87,6,0.0039857532045674
0,88,6,0.0039857532045674
0,89,6,0.0039857532045674
0,90,6,0.0039857532045674
0,91,6,0.0039857532045674
0,92,6,0.0039857532045674
0,93,6,0.0039857532045674
0,94,6,0.0039857532045674
0,95,6,0.0039857532045674
0,96,6,0.0039857532045674
0,97,6,0.0039857532045674
0,98,6,0.0039857532045674
0,99,6,0.0039857532045674
0,100,6,0.0039857532045674
0,101,6,0.0039857532045674
0,102,6,0.0039857532045674
0,103,6,0.0039857532045674
0,104,6,0.0039857532045674
0,105,6,0.0039857532045674
0,106,6,0.0039857532045674
0,107,6,0.0039857532045674
0,108,6,0.0039857532045674
0,109,6,0.0039857532045674
0,110,6,0.0039857532045674
1,0,6,0
1,1,6,0
1,2,6,0
1,3,6,0
1,4,6,0
1,5,6,0
1,6,6,0
1,7,6,0
1,8,6,0
1,9,6,0
1,10,6,0
1,11,6,0
1,12,6,0
1,13,6,0
1,14,6,0
1,15,6,0
1,16,6,0
1,17,6,0
1,18,6,0
1,19,6,0
1,20,6,0
1,21,6,0
1,22,6,0
1,23,6,0
1,24,6,0
1,25,6,0
1,26,6,0
1,27,6,0
1,28,6,0
1,29,6,0
1,30,6,0
1,31,6,0
1,32,6,0
1,33,6,0
1,34,6,0
1,35,6,0
1,36,6,0
1,37,6,0
1,38,6,0
1,39,6,0
1,40,6,0
1,41,6,0
1,42,6,0
1,43,6,0
1,44,6,0
1,45,6,0
1,46,6,0
1,47,6,0
1,48,6,0
1,49,6,0
1,50,6,0
1,51,6,0
1,52,6,0
1,53,6,0
1,54,6,0
1,55,6,0.00303784977881116
1,56,6,0.00303784977881116
1,57,6,0.00303784977881116
1,58,6,0.00303784977881116
1,59,6,0.00303784977881116
1,60,6,0.00431585297471615
1,61,6,0.00431585297471615
1,62,6,0.00431585297471615
1,63,6,0.00431585297471615
1,64,6,0.00431585297471615
1,65,6,0.000958008645284392
1,66,6,0.000958008645284392
1,67,6,0.000958008645284392
1,68,6,0.000958008645284392
1,69,6,0.000958008645284392
1,70,6,0.000718762377812765
1,71,6,0.000718762377812765
1,72,6,0.000718762377812765
1,73,6,0.000718762377812765
1,74,6,0.000718762377812765
1,75,6,0
1,76,6,0
1,77,6,0
1,78,6,0
1,79,6,0
1,80,6,0
1,81,6,0
1,82,6,0
1,83,6,0
1,84,6,0
1,85,6,0
1,86,6,0
1,87,6,0
1,88,6,0
1,89,6,0
1,90,6,0
1,91,6,0
1,92,6,0
1,93,6,0
1,94,6,0
1,95,6,0
1,96,6,0
1,97,6,0
1,98,6,0
1,99,6,0
1,100,6,0
1,101,6,0
1,102,6,0
1,103,6,0
1,104,6,0
1,105,6,0
1,106,6,0
1,107,6,0
1,108,6,0
1,109,6,0
1,110,6,0
0,0,7,0
0,1,7,0
0,2,7,0
0,3,7,0
0,4,7,0
0,5,7,0
0,6,7,0
0,7,7,0
0,8,7,0
0,9,7,0
0,10,7,0
0,11,7,0
0,12,7,0
0,13,7,0
0,14,7,0
0,15,7,0
0,16,7,0
0,17,7,0
0,18,7,0
0,19,7,0
0,20,7,0
0,21,7,0
0,22,7,0
0,23,7,0
0,24,7,0
0,25,7,0
0,26,7,0
0,27,7,0
0,28,7,0
0,29,7,0
0,30,7,0
0,31,7,0
0,32,7,0
0,33,7,0
0,34,7,0
0,35,7,0.00932608581678307
0,36,7,0.00932608581678307
0,37,7,0.00932608581678307
0,38,7,0.00932608581678307
0,39,7,0.00932608581678307
0,40,7,0.0074469261572766
0,41,7,0.0074469261572766
0,42,7,0.0074469261572766
0,43,7,0.0074469261572766
0,44,7,0.0074469261572766
0,45,7,0.014247978414301
0,46,7,0.014247978414301
0,47,7,0.014247978414301
0,48,7,0.014247978414301
0,49,7,0.014247978414301
0,50,7,0.0123782202480454
0,51,7,0.0123782202480454
0,52,7,0.0123782202480454
0,53,7,0.0123782202480454
0,54,7,0.0123782202480454
0,55,7,0.0122466517557092
0,56,7,0.0122466517557092
0,57,7,0.0122466517557092
0,58,7,0.0122466517557092
0,59,7,0.0122466517557092
0,60,7,0.010855154778056
0,61,7,0.010855154778056
0,62,7,0.010855154778056
0,63,7,0.010855154778056
0,64,7,0.010855154778056
0,65,7,0.0107682035146358
0,66,7,0.0107682035146358
0,67,7,0.0107682035146358
0,68,7,0.0107682035146358
0,69,7,0.0107682035146358
0,70,7,0.00676576148170827
0,71,7,0.00676576148170827
0,72,7,0.00676576148170827
0,73,7,0.00676576148170827
0,74,7,0.00676576148170827
0,75,7,0.00520852905020164
0,76,7,0.00520852905020164
0,77,7,0.00520852905020164
0,78,7,0.00520852905020164
0,79,7,0.00520852905020164
0,80,7,0.0039857532045674
0,81,7,0.0039857532045674
0,82,7,0.0039857532045674
0,83,7,0.0039857532045674
0,84,7,0.0039857532045674
0,85,7,0.0039857532045674
0,86,7,0.0039857532045674
0,87,7,0.0039857532045674
0,88,7,0.0039857532045674
0,89,7,0.0039857532045674
0,90,7,0.0039857532045674
0,91,7,0.0039857532045674
0,92,7,0.0039857532045674
0,93,7,0.0039857532045674
0,94,7,0.0039857532045674
0,95,7,0.0039857532045674
0,96,7,0.0039857532045674
0,97,7,0.0039857532045674
0,98,7,0.0039857532045674
0,99,7,0.0039857532045674
0,100,7,0.0039857532045674
0,101,7,0.0039857532045674
0,102,7,0.0039857532045674
0,103,7,0.0039857532045674
0,104,7,0.0039857532045674
0,105,7,0.0039857532045674
0,106,7,0.0039857532045674
0,107,7,0.0039857532045674
0,108,7,0.0039857532045674
0,109,7,0.0039857532045674
0,110,7,0.0039857532045674
1,0,7,0
1,1,7,0
1,2,7,0
1,3,7,0
1,4,7,0
1,5,7,0
1,6,7,0
1,7,7,0
1,8,7,0
1,9,7,0
1,10,7,0
1,11,7,0
1,12,7,0
1,13,7,0
1,14,7,0
1,15,7,0
1,16,7,0
1,17,7,0
1,18,7,0
1,19,7,0
1,20,7,0
1,21,7,0
1,22,7,0
1,23,7,0
1,24,7,0
1,25,7,0
1,26,7,0
1,27,7,0
1,28,7,0
1,29,7,0
1,30,7,0
1,31,7,0
1,32,7,0
1,33,7,0
1,34,7,0
1,35,7,0
1,36,7,0
1,37,7,0
1,38,7,0
1,39,7,0
1,40,7,0
1,41,7,0
1,42,7,0
1,43,7,0
1,44,7,0
1,45,7,0
1,46,7,0
1,47,7,0
1,48,7,0
1,49,7,0
1,50,7,0
1,51,7,0
1,52,7,0
1,53,7,0
1,54,7,0
1,55,7,0.00303784977881116
1,56,7,0.00303784977881116
1,57,7,0.00303784977881116
1,58,7,0.00303784977881116
1,59,7,0.00303784977881116
1,60,7,0.00431585297471615
1,61,7,0.00431585297471615
1,62,7,0.00431585297471615
1,63,7,0.00431585297471615
1,64,7,0.00431585297471615
1,65,7,0.000958008645284392
1,66,7,0.000958008645284392
1,67,7,0.000958008645284392
1,68,7,0.000958008645284392
1,69,7,0.000958008645284392
1,70,7,0.000718762377812765
1,71,7,0.000718762377812765
1,72,7,0.000718762377812765
1,73,7,0.000718762377812765
1,74,7,0.000718762377812765
1,75,7,0
1,76,7,0
1,77,7,0
1,78,7,0
1,79,7,0
1,80,7,0
1,81,7,0
1,82,7,0
1,83,7,0
1,84,7,0
1,85,7,0
1,86,7,0
1,87,7,0
1,88,7,0
1,89,7,0
1,90,7,0
1,91,7,0
1,92,7,0
1,93,7,0
1,94,7,0
1,95,7,0
1,96,7,0
1,97,7,0
1,98,7,0
1,99,7,0
1,100,7,0
1,101,7,0
1,102,7,0
1,103,7,0
1,104,7,0
1,105,7,0
1,106,7,0
1,107,7,0
1,108,7,0
1,109,7,0
1,110,7,0
0,0,8,0
0,1,8,0
0,2,8,0
0,3,8,0
0,4,8,0
0,5,8,0
0,6,8,0
0,7,8,0
0,8,8,0
0,9,8,0
0,10,8,0
0,11,8,0
0,12,8,0
0,13,8,0
0,14,8,0
0,15,8,0
0,16,8,0
0,17,8,0
0,18,8,0
0,19,8,0
0,20,8,0
0,21,8,0
0,22,8,0
0,23,8,0
0,24,8,0
0,25,8,0
0,26,8,0
0,27,8,0
0,28,8,0
0,29,8,0
0,30,8,0
0,31,8,0
0,32,8,0
0,33,8,0
0,34,8,0
0,35,8,0.00932608581678307
0,36,8,0.00932608581678307
0,37,8,0.00932608581678307
0,38,8,0.00932608581678307
0,39,8,0.00932608581678307
0,40,8,0.0074469261572766
0,41,8,0.0074469261572766
0,42,8,0.0074469261572766
0,43,8,0.0074469261572766
0,44,8,0.0074469261572766
0,45,8,0.014247978414301
0,46,8,0.014247978414301
0,47,8,0.014247978414301
0,48,8,0.014247978414301
0,49,8,0.014247978414301
0,50,8,0.0123782202480454
0,51,8,0.0123782202480454
0,52,8,0.0123782202480454
0,53,8,0.0123782202480454
0,54,8,0.0123782202480454
0,55,8,0.0122466517557092
0,56,8,0.0122466517557092
0,57,8,0.0122466517557092
0,58,8,0.0122466517557092
0,59,8,0.0122466517557092
0,60,8,0.010855154778056
0,61,8,0.010855154778056
0,62,8,0.010855154778056
0,63,8,0.010855154778056
0,64,8,0.010855154778056
0,65,8,0.0107682035146358
0,66,8,0.0107682035146358
0,67,8,0.0107682035146358
0,68,8,0.0107682035146358
0,69,8,0.0107682035146358
0,70,8,0.00676576148170827
0,71,8,0.00676576148170827
0,72,8,0.00676576148170827
0,73,8,0.00676576148170827
0,74,8,0.00676576148170827
0,75,8,0.00520852905020164
0,76,8,0.00520852905020164
0,77,8,0.00520852905020164
0,78,8,0.00520852905020164
0,79,8,0.00520852905020164
0,80,8,0.0039857532045674
0,81,8,0.0039857532045674
0,82,8,0.0039857532045674
0,83,8,0.0039857532045674
0,84,8,0.0039857532045674
0,85,8,0.0039857532045674
0,86,8,0.0039857532045674
0,87,8,0.0039857532045674
0,88,8,0.0039857532045674
0,89,8,0.0039857532045674
0,90,8,0.0039857532045674
0,91,8,0.0039857532045674
0,92,8,0.0039857532045674
0,93,8,0.0039857532045674
0,94,8,0.0039857532045674
0,95,8,0.0039857532045674
0,96,8,0.0039857532045674
0,97,8,0.0039857532045674
0,98,8,0.0039857532045674
0,99,8,0.0039857532045674
0,100,8,0.0039857532045674
0,101,8,0.0039857532045674
0,102,8,0.0039857532045674
0,103,8,0.0039857532045674
0,104,8,0.0039857532045674
0,105,8,0.0039857532045674
0,106,8,0.0039857532045674
0,107,8,0.0039857532045674
0,108,8,0.0039857532045674
0,109,8,0.0039857532045674
0,110,8,0.0039857532045674
1,0,8,0
1,1,8,0
1,2,8,0
1,3,8,0
1,4,8,0
1,5,8,0
1,6,8,0
1,7,8,0
1,8,8,0
1,9,8,0
1,10,8,0
1,11,8,0
1,12,8,0
1,13,8,0
1,14,8,0
1,15,8,0
1,16,8,0
1,17,8,0
1,18,8,0
1,19,8,0
1,20,8,0
1,21,8,0
1,22,8,0
1,23,8,0
1,24,8,0
1,25,8,0
1,26,8,0
1,27,8,0
1,28,8,0
1,29,8,0
1,30,8,0
1,31,8,0
1,32,8,0
1,33,8,0
1,34,8,0
1,35,8,0
1,36,8,0
1,37,8,0
1,38,8,0
1,39,8,0
1,40,8,0
1,41,8,0
1,42,8,0
1,43,8,0
1,44,8,0
1,45,8,0
1,46,8,0
1,47,8,0
1,48,8,0
1,49,8,0
1,50,8,0
1,51,8,0
1,52,8,0
1,53,8,0
1,54,8,0
1,55,8,0.00303784977881116
1,56,8,0.00303784977881116
1,57,8,0.00303784977881116
1,58,8,0.00303784977881116
1,59,8,0.00303784977881116
1,60,8,0.00431585297471615
1,61,8,0.00431585297471615
1,62,8,0.00431585297471615
1,63,8,0.00431585297471615
1,64,8,0.00431585297471615
1,65,8,0.000958008645284392
1,66,8,0.000958008645284392
1,67,8,0.000958008645284392
1,68,8,0.000958008645284392
1,69,8,0.000958008645284392
1,70,8,0.000718762377812765
1,71,8,0.000718762377812765
1,72,8,0.000718762377812765
1,73,8,0.000718762377812765
1,74,8,0.000718762377812765
1,75,8,0
1,76,8,0
1,77,8,0
1,78,8,0
1,79,8,0
1,80,8,0
1,81,8,0
1,82,8,0
1,83,8,0
1,84,8,0
1,85,8,0
1,86,8,0
1,87,8,0
1,88,8,0
1,89,8,0
1,90,8,0
1,91,8,0
1,92,8,0
1,93,8,0
1,94,8,0
1,95,8,0
1,96,8,0
1,97,8,0
1,98,8,0
1,99,8,0
1,100,8,0
1,101,8,0
1,102,8,0
1,103,8,0
1,104,8,0
1,105,8,0
1,106,8,0
1,107,8,0
1,108,8,0
1,109,8,0
1,110,8,0
0,0,9,0
0,1,9,0
0,2,9,0
0,3,9,0
0,4,9,0
0,5,9,0
0,6,9,0
0,7,9,0
0,8,9,0
0,9,9,0
0,10,9,0
0,11,9,0
0,12,9,0
0,13,9,0
0,14,9,0
0,15,9,0
0,16,9,0
0,17,9,0
0,18,9,0
0,19,9,0
0,20,9,0
0,21,9,0
0,22,9,0
0,23,9,0
0,24,9,0
0,25,9,0
0,26,9,0
0,27,9,0
0,28,9,0
0,29,9,0
0,30,9,0
0,31,9,0
0,32,9,0
0,33,9,0
0,34,9,0
0,35,9,0.00932608581678307
0,36,9,0.00932608581678307
0,37,9,0.00932608581678307
0,38,9,0.00932608581678307
0,39,9,0.00932608581678307
0,40,9,0.0074469261572766
0,41,9,0.0074469261572766
0,42,9,0.0074469261572766
0,43,9,0.0074469261572766
0,44,9,0.0074469261572766
0,45,9,0.014247978414301
0,46,9,0.014247978414301
0,47,9,0.014247978414301
0,48,9,0.014247978414301
0,49,9,0.014247978414301
0,50,9,0.0123782202480454
0,51,9,0.0123782202480454
0,52,9,0.0123782202480454
0,53,9,0.0123782202480454
0,54,9,0.0123782202480454
0,55,9,0.0122466517557092
0,56,9,0.0122466517557092
0,57,9,0.0122466517557092
0,58,9,0.0122466517557092
0,59,9,0.0122466517557092
0,60,9,0.010855154778056
0,61,9,0.010855154778056
0,62,9,0.010855154778056
0,63,9,0.010855154778056
0,64,9,0.010855154778056
0,65,9,0.0107682035146358
0,66,9,0.0107682035146358
0,67,9,0.0107682035146358
0,68,9,0.0107682035146358
0,69,9,0.0107682035146358
0,70,9,0.00676576148170827
0,71,9,0.00676576148170827
0,72,9,0.00676576148170827
0,73,9,0.00676576148170827
0,74,9,0.00676576148170827
0,75,9,0.00520852905020164
0,76,9,0.00520852905020164
0,77,9,0.00520852905020164
0,78,9,0.00520852905020164
0,79,9,0.00520852905020164
0,80,9,0.0039857532045674
0,81,9,0.0039857532045674
0,82,9,0.0039857532045674
0,83,9,0.0039857532045674
0,84,9,0.0039857532045674
0,85,9,0.0039857532045674
0,86,9,0.0039857532045674
0,87,9,0.0039857532045674
0,88,9,0.0039857532045674
0,89,9,0.0039857532045674
0,90,9,0.0039857532045674
0,91,9,0.0039857532045674
0,92,9,0.0039857532045674
0,93,9,0.0039857532045674
0,94,9,0.0039857532045674
0,95,9,0.0039857532045674
0,96,9,0.0039857532045674
0,97,9,0.0039857532045674
0,98,9,0.0039857532045674
0,99,9,0.0039857532045674
0,100,9,0.0039857532045674
0,101,9,0.0039857532045674
0,102,9,0.0039857532045674
0,103,9,0.0039857532045674
0,104,9,0.0039857532045674
0,105,9,0.0039857532045674
0,106,9,0.0039857532045674
0,107,9,0.0039857532045674
0,108,9,0.0039857532045674
0,109,9,0.0039857532045674
0,110,9,0.0039857532045674
1,0,9,0
1,1,9,0
1,2,9,0
1,3,9,0
1,4,9,0
1,5,9,0
1,6,9,0
1,7,9,0
1,8,9,0
1,9,9,0
1,10,9,0
1,11,9,0
1,12,9,0
1,13,9,0
1,14,9,0
1,15,9,0
1,16,9,0
1,17,9,0
1,18,9,0
1,19,9,0
1,20,9,0
1,21,9,0
1,22,9,0
1,23,9,0
1,24,9,0
1,25,9,0
1,26,9,0
1,27,9,0
1,28,9,0
1,29,9,0
1,30,9,0
1,31,9,0
1,32,9,0
1,33,9,0
1,34,9,0
1,35,9,0
1,36,9,0
1,37,9,0
1,38,9,0
1,39,9,0
1,40,9,0
1,41,9,0
1,42,9,0
1,43,9,0
1,44,9,0
1,45,9,0
1,46,9,0
1,47,9,0
1,48,9,0
1,49,9,0
1,50,9,0
1,51,9,0
1,52,9,0
1,53,9,0
1,54,9,0
1,55,9,0.00303784977881116
1,56,9,0.00303784977881116
1,57,9,0.00303784977881116
1,58,9,0.00303784977881116
1,59,9,0.00303784977881116
1,60,9,0.00431585297471615
1,61,9,0.00431585297471615
1,62,9,0.00431585297471615
1,63,9,0.00431585297471615
1,64,9,0.00431585297471615
1,65,9,0.000958008645284392
1,66,9,0.000958008645284392
1,67,9,0.000958008645284392
1,68,9,0.000958008645284392
1,69,9,0.000958008645284392
1,70,9,0.000718762377812765
1,71,9,0.000718762377812765
1,72,9,0.000718762377812765
1,73,9,0.000718762377812765
1,74,9,0.000718762377812765
1,75,9,0
1,76,9,0
1,77,9,0
1,78,9,0
1,79,9,0
1,80,9,0
1,81,9,0
1,82,9,0
1,83,9,0
1,84,9,0
1,85,9,0
1,86,9,0
1,87,9,0
1,88,9,0
1,89,9,0
1,90,9,0
1,91,9,0
1,92,9,0
1,93,9,0
1,94,9,0
1,95,9,0
1,96,9,0
1,97,9,0
1,98,9,0
1,99,9,0
1,100,9,0
1,101,9,0
1,102,9,0
1,103,9,0
1,104,9,0
1,105,9,0
1,106,9,0
1,107,9,0
1,108,9,0
1,109,9,0
1,110,9,0
0,0,10,0
0,1,10,0
0,2,10,0
0,3,10,0
0,4,10,0
0,5,10,0
0,6,10,0
0,7,10,0
0,8,10,0
0,9,10,0
0,10,10,0
0,11,10,0
0,12,10,0
0,13,10,0
0,14,10,0
0,15,10,0
0,16,10,0
0,17,10,0
0,18,10,0
0,19,10,0
0,20,10,0
0,21,10,0
0,22,10,0
0,23,10,0
0,24,10,0
0,25,10,0
0,26,10,0
0,27,10,0
0,28,10,0
0,29,10,0
0,30,10,0
0,31,10,0
0,32,10,0
0,33,10,0
0,34,10,0
0,35,10,0.0226975041259805
0,36,10,0.0226975041259805
0,37,10,0.0226975041259805
0,38,10,0.0226975041259805
0,39,10,0.0226975041259805
0,40,10,0.0202179954107227
0,41,10,0.0202179954107227
0,42,10,0.0202179954107227
0,43,10,0.0202179954107227
0,44,10,0.0202179954107227
0,45,10,0.0291918302091161
0,46,10,0.0291918302091161
0,47,10,0.0291918302091161
0,48,10,0.0291918302091161
0,49,10,0.0291918302091161
0,50,10,0.0267247265517967
0,51,10,0.0267247265517967
0,52,10,0.0267247265517967
0,53,10,0.0267247265517967
0,54,10,0.0267247265517967
0,55,10,0.0265511248986585
0,56,10,0.0265511248986585
0,57,10,0.0265511248986585
0,58,10,0.0265511248986585
0,59,10,0.0265511248986585
0,60,10,0.0247150760744452
0,61,10,0.0247150760744452
0,62,10,0.0247150760744452
0,63,10,0.0247150760744452
0,64,10,0.0247150760744452
0,65,10,0.0246003458468339
0,66,10,0.0246003458468339
0,67,10,0.0246003458468339
0,68,10,0.0246003458468339
0,69,10,0.0246003458468339
0,70,10,0.0193192140107211
0,71,10,0.0193192140107211
0,72,10,0.0193192140107211
0,73,10,0.0193192140107211
0,74,10,0.0193192140107211
0,75,10,0.0172644809995746
0,76,10,0.0172644809995746
0,77,10,0.0172644809995746
0,78,10,0.0172644809995746
0,79,10,0.0172644809995746
0,80,10,0.0156510558971791
0,81,10,0.0156510558971791
0,82,10,0.0156510558971791
0,83,10,0.0156510558971791
0,84,10,0.0156510558971791
0,85,10,0.0156510558971791
0,86,10,0.0156510558971791
0,87,10,0.0156510558971791
0,88,10,0.0156510558971791
0,89,10,0.0156510558971791
0,90,10,0.0156510558971791
0,91,10,0.0156510558971791
0,92,10,0.0156510558971791
0,93,10,0.0156510558971791
0,94,10,0.0156510558971791
0,95,10,0.0156510558971791
0,96,10,0.0156510558971791
0,97,10,0.0156510558971791
0,98,10,0.0156510558971791
0,99,10,0.0156510558971791
0,100,10,0.0156510558971791
0,101,10,0.0156510558971791
0,102,10,0.0156510558971791
0,103,10,0.0156510558971791
0,104,10,0.0156510558971791
0,105,10,0.0156510558971791
0,106,10,0.0156510558971791
0,107,10,0.0156510558971791
0,108,10,0.0156510558971791
0,109,10,0.0156510558971791
0,110,10,0.0156510558971791
1,0,10,0
1,1,10,0
1,2,10,0
1,3,10,0
1,4,10,0
1,5,10,0
1,6,10,0
1,7,10,0
1,8,10,0
1,9,10,0
1,10,10,0
1,11,10,0
1,12,10,0
1,13,10,0
1,14,10,0
1,15,10,0
1,16,10,0
1,17,10,0
1,18,10,0
1,19,10,0
1,20,10,0
1,21,10,0
1,22,10,0
1,23,10,0
1,24,10,0
1,25,10,0
1,26,10,0
1,27,10,0
1,28,10,0
1,29,10,0
1,30,10,0
1,31,10,0
1,32,10,0
1,33,10,0
1,34,10,0
1,35,10,0.00401493658233654
1,36,10,0.00401493658233654
1,37,10,0.00401493658233654
1,38,10,0.00401493658233654
1,39,10,0.00401493658233654
1,40,10,0.00401493658233654
1,41,10,0.00401493658233654
1,42,10,0.00401493658233654
1,43,10,0.00401493658233654
1,44,10,0.00401493658233654
1,45,10,0.00401493658233654
1,46,10,0.00401493658233654
1,47,10,0.00401493658233654
1,48,10,0.00401493658233654
1,49,10,0.00401493658233654
1,50,10,0.00401493658233654
1,51,10,0.00401493658233654
1,52,10,0.00401493658233654
1,53,10,0.00401493658233654
1,54,10,0.00401493658233654
1,55,10,0.00804914058847339
1,56,10,0.00804914058847339
1,57,10,0.00804914058847339
1,58,10,0.00804914058847339
1,59,10,0.00804914058847339
1,60,10,0.0097463033806352
1,61,10,0.0097463033806352
1,62,10,0.0097463033806352
1,63,10,0.0097463033806352
1,64,10,0.0097463033806352
1,65,10,0.00528715298410753
1,66,10,0.00528715298410753
1,67,10,0.00528715298410753
1,68,10,0.00528715298410753
1,69,10,0.00528715298410753
1,70,10,0.00496943870560063
1,71,10,0.00496943870560063
1,72,10,0.00496943870560063
1,73,10,0.00496943870560063
1,74,10,0.00496943870560063
1,75,10,0.00401493658233654
1,76,10,0.00401493658233654
1,77,10,0.00401493658233654
1,78,10,0.00401493658233654
1,79,10,0.00401493658233654
1,80,10,0.00401493658233654
1,81,10,0.00401493658233654
1,82,10,0.00401493658233654
1,83,10,0.00401493658233654
1,84,10,0.00401493658233654
1,85,10,0.00401493658233654
1,86,10,0.00401493658233654
1,87,10,0.00401493658233654
1,88,10,0.00401493658233654
1,89,10,0.00401493658233654
1,90,10,0.00401493658233654
1,91,10,0.00401493658233654
1,92,10,0.00401493658233654
1,93,10,0.00401493658233654
1,94,10,0.00401493658233654
1,95,10,0.00401493658233654
1,96,10,0.00401493658233654
1,97,10,0.00401493658233654
1,98,10,0.00401493658233654
1,99,10,0.00401493658233654
1,100,10,0.00401493658233654
1,101,10,0.00401493658233654
1,102,10,0.00401493658233654
1,103,10,0.00401493658233654
1,104,10,0.00401493658233654
1,105,10,0.00401493658233654
1,106,10,0.00401493658233654
1,107,10,0.00401493658233654
1,108,10,0.00401493658233654
1,109,10,0.00401493658233654
1,110,10,0.00401493658233654
0,0,11,0
0,1,11,0
0,2,11,0
0,3,11,0
0,4,11,0
0,5,11,0
0,6,11,0
0,7,11,0
0,8,11,0
0,9,11,0
0,10,11,0
0,11,11,0
0,12,11,0
0,13,11,0
0,14,11,0
0,15,11,0
0,16,11,0
0,17,11,0
0,18,11,0
0,19,11,0
0,20,11,0
0,21,11,0
0,22,11,0
0,23,11,0
0,24,11,0
0,25,11,0
0,26,11,0
0,27,11,0
0,28,11,0
0,29,11,0
0,30,11,0
0,31,11,0
0,32,11,0
0,33,11,0
0,34,11,0
0,35,11,0.0226975041259805
0,36,11,0.0226975041259805
0,37,11,0.0226975041259805
0,38,11,0.0226975041259805
0,39,11,0.0226975041259805
0,40,11,0.0202179954107227
0,41,11,0.0202179954107227
0,42,11,0.0202179954107227
0,43,11,0.0202179954107227
0,44,11,0.0202179954107227
0,45,11,0.0291918302091161
0,46,11,0.0291918302091161
0,47,11,0.0291918302091161
0,48,11,0.0291918302091161
0,49,11,0.0291918302091161
0,50,11,0.0267247265517967
0,51,11,0.0267247265517967
0,52,11,0.0267247265517967
0,53,11,0.0267247265517967
0,54,11,0.0267247265517967
0,55,11,0.0265511248986585
0,56,11,0.0265511248986585
0,57,11,0.0265511248986585
0,58,11,0.0265511248986585
0,59,11,0.0265511248986585
